iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GOX,0,1,0.653641,3.58088,0.41119,0.269094,0.475133,0.348135,2.30882,1.47059,2.65441,1.88235
50,GOX,0,0,0.641208,3.49265,0.492895,0.17762,0.562667,0.265778,2.625,1.00735,3.11765,1.53676
100,GOX,0,0,0.611556,3.47059,0.189333,0.449778,0.314947,0.467082,1.11029,2.55882,1.75,2.56618
150,GOX,0,0,0.628444,3.64706,0.418667,0.230222,0.456406,0.367438,2.47794,1.29412,2.67647,2.05147
200,GOX,0,0,0.594306,3.35294,0.384342,0.234875,0.432769,0.273375,2.18382,1.35294,2.44853,1.59559
250,GOX,0,0,0.603556,3.43382,0.0862222,0.552,0.150222,0.56,0.419118,3.17647,0.779412,3.25
300,GOX,0,0,0.544484,2.95588,0.544969,0.00178094,0.568121,0.0427427,2.96324,0.00735294,3.11029,0.235294
350,GOX,0,0,0.615316,3.51471,0.536955,0.122885,0.575245,0.243099,3.09559,0.720588,3.23529,1.39706
400,GOX,0,0,0.632562,3.47059,0.203737,0.459964,0.266251,0.496883,1.11765,2.55147,1.48529,2.72794
450,GOX,0,0,0.631673,3.44118,0.513345,0.129893,0.530249,0.187722,2.78676,0.705882,2.86765,1.03676
500,GOX,0,0,0.629004,3.57353,0.0809609,0.566726,0.133452,0.598754,0.441176,3.23529,0.772059,3.43382
550,GOX,0,0,0.649466,3.57353,0.350534,0.322954,0.434164,0.395907,1.875,1.81618,2.33088,2.14706
600,GOX,0,0,0.618327,3.51471,0.587189,0.0613879,0.613879,0.178826,3.33824,0.338235,3.44118,1.00735
650,GOX,0,0,0.644128,3.59559,0.244662,0.425267,0.300712,0.52669,1.41176,2.33088,1.66912,2.82353
700,GOX,0,0,0.630783,3.49265,0.552491,0.0996441,0.580071,0.178826,3.05882,0.558824,3.21324,0.977941
750,GOX,0,1,0.631111,3.625,0.326222,0.340444,0.417778,0.392889,1.86029,1.94118,2.35294,2.20588
800,GOX,0,0,0.590383,3.27941,0.154052,0.459484,0.270703,0.498664,0.875,2.53676,1.5,2.75735
850,GOX,0,0,0.64203,3.59559,0.52894,0.124666,0.563669,0.154942,2.97794,0.713235,3.13235,0.882353
900,GOX,0,0,0.619768,3.46324,0.392698,0.289403,0.467498,0.398931,2.16912,1.66912,2.58824,2.20588
950,GOX,0,0,0.60463,3.44853,0.271594,0.373108,0.333037,0.450579,1.60294,2.11765,1.85294,2.58088
1000,GOX,1,1,0,0,0,0,0,0,0,0,0,0
1050,GOX,0,0,0.630783,3.45588,0.624555,0.0275801,0.625445,0.120107,3.42647,0.139706,3.49265,0.683824
1100,GOX,0,0,0.620107,3.45588,0.55605,0.0880783,0.590383,0.105966,3.16176,0.455882,3.33824,0.536765
