iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GLOX,0,1,0.671658,16.1519,0.345455,0.417112,0.539037,0.479144,8.4557,9.92405,12.2785,11.4937
50,GLOX,0,1,0.649893,14.7342,0.314775,0.385439,0.489293,0.510707,7.11392,8.83544,10.481,11.3924
100,GLOX,0,0,0.497859,11.3924,0.175589,0.364026,0.334047,0.452891,3.97468,8.53165,6.43038,9.94937
150,GLOX,0,1,0.58137,12.8101,0.264454,0.37045,0.35439,0.447537,4.93671,9.26582,6.98734,10.3038
200,GLOX,0,0,0.58137,14.2025,0.275161,0.366167,0.405782,0.448608,6.75949,8.78481,9.03797,10.0253
250,GLOX,0,0,0.638116,14.9873,0.305139,0.389722,0.521413,0.48394,7.26582,9.59494,11.7468,11.1646
300,GLOX,0,0,0.642398,15.6962,0.324411,0.37045,0.492505,0.429336,7.6962,9.44304,10.6076,10.2532
350,GLOX,0,1,0.647752,14.4557,0.311563,0.37152,0.367238,0.462527,7.08861,8.22785,8.10127,9.82278
400,GLOX,0,0,0.446467,10,0.125268,0.356531,0.262313,0.464668,2.32911,8.4557,4.93671,10.4557
450,GLOX,0,0,0.603854,14.5316,0.314775,0.324411,0.450749,0.445396,7.44304,8.32911,9.79747,9.64557
500,GLOX,0,0,0.556745,12.2025,0.223769,0.364026,0.33833,0.446467,4.93671,8.1519,6.83544,9.18987
550,GLOX,0,0,0.604925,14.3544,0.293362,0.357602,0.476445,0.487152,7.21519,8.3038,10.557,10.8354
600,GLOX,0,0,0.459315,9.8481,0.236617,0.283726,0.33833,0.366167,5.26582,5.87342,7.36709,7.44304
650,GLOX,0,1,0.611349,14.481,0.314775,0.3394,0.443255,0.425054,7.26582,8.22785,9.92405,10
700,GLOX,0,0,0.62955,14.5063,0.294433,0.364026,0.4197,0.441113,6.96203,8.43038,9.31646,9.82278
750,GLOX,0,0,0.528908,11.5696,0.235546,0.327623,0.407923,0.43576,5.34177,7.34177,8.70886,9.01266
800,GLOX,0,0,0.598501,14.2785,0.280514,0.358672,0.410064,0.457173,6.78481,8.32911,8.78481,9.74684
850,GLOX,0,0,0.618844,15.1899,0.310493,0.346895,0.427195,0.412206,7.51899,8.55696,9.46835,9.5443
900,GLOX,0,0,0.590568,15.1899,0.283726,0.3394,0.449679,0.428266,7.29114,8.35443,10.3544,10.3291
950,GLOX,0,1,0.610278,14.962,0.301927,0.359743,0.407923,0.414347,7.51899,8.63291,8.93671,9.74684
1000,GLOX,0,0,0.64454,14.7342,0.316916,0.367238,0.441113,0.426124,7.51899,8.27848,9.67089,9.51899
1050,GLOX,0,1,0.589936,14.481,0.314775,0.324411,0.372591,0.4197,7.49367,8.22785,8.53165,9.8481
1100,GLOX,0,0,0.586724,13.8228,0.282655,0.341542,0.367238,0.443255,6.55696,8.05063,8.25316,10.0506
1150,GLOX,0,1,0.605996,13.7722,0.291221,0.364026,0.462527,0.465739,6.83544,8.02532,10.2532,9.6962
1200,GLOX,0,1,0.634904,14.4051,0.326552,0.364026,0.450749,0.455032,7.21519,8.25316,9.6962,9.6962
1250,GLOX,0,0,0.5803,13.2658,0.293362,0.325482,0.40257,0.444325,7.01266,6.96203,8.73418,9.74684
1300,GLOX,0,0,0.449679,9.87342,0.156317,0.312634,0.228051,0.379015,3.08861,7.24051,4.50633,8.1519
1350,GLOX,0,0,0.406852,9.08861,0.305139,0.137045,0.394004,0.216274,7.46835,2.65823,8.55696,4.10127
1400,GLOX,0,1,0.46788,10.557,0.314775,0.189507,0.372591,0.280514,7.31646,3.94937,8.22785,5.59494
1450,GLOX,0,0,0.62701,13.6203,0.316916,0.350107,0.412206,0.457173,6.83544,7.97468,8.86076,9.89873
1500,GLOX,0,0,0.607066,14.4304,0.292291,0.361884,0.405782,0.474304,6.96203,8.3038,9.21519,10.5063
1550,GLOX,0,0,0.603854,14.4304,0.294433,0.357602,0.437901,0.455032,6.88608,8.55696,9.21519,9.87342
1600,GLOX,0,1,0.471092,10.6582,0.154176,0.360814,0.283726,0.43469,3.16456,8.35443,6.05063,9.64557
1650,GLOX,0,1,0.461456,9.94937,0.169165,0.331906,0.256959,0.415418,3.62025,7.29114,5.21519,8.78481
1700,GLOX,0,0,0.59743,14.4557,0.288009,0.356531,0.4197,0.468951,7.01266,9.01266,8.98734,10.7089
1750,GLOX,0,0,0.567452,12.481,0.308351,0.294433,0.432548,0.400428,7.24051,6.1519,9.44304,8.50633
1800,GLOX,0,1,0.602784,14.5316,0.289079,0.361884,0.46788,0.473233,7.39241,8.78481,10.3038,10.2785
1850,GLOX,0,0,0.456103,10.2278,0.167024,0.331906,0.255889,0.441113,3.46835,8.07595,5.24051,9.77215
1900,GLOX,0,0,0.632762,13.3671,0.316916,0.356531,0.397216,0.459315,7.03797,7.29114,8.50633,9.24051
1950,GLOX,0,1,0.604925,14.3291,0.29015,0.347966,0.389722,0.417559,6.50633,8.93671,8.40506,9.8481
2000,GLOX,0,0,0.566988,12.5823,0.246253,0.366167,0.43469,0.432548,5.24051,8.60759,8.60759,9.74684
2050,GLOX,0,1,0.62955,14.9114,0.32227,0.375803,0.384368,0.479657,7.39241,9.6962,8.63291,11.1646
2100,GLOX,0,0,0.59743,14.4304,0.301927,0.3394,0.446467,0.392934,7.39241,7.77215,10.4557,8.83544
2150,GLOX,0,0,0.480728,9.74684,0.264454,0.249465,0.383298,0.35439,5.62025,4.93671,8.22785,6.88608
2200,GLOX,0,0,0.460385,9.46835,0.249465,0.246253,0.358672,0.316916,5.24051,5.06329,7.56962,6.73418
2250,GLOX,0,0,0.605996,14.0506,0.305139,0.337259,0.450749,0.446467,6.73418,8.25316,9.8481,10.1013
2300,GLOX,0,0,0.582441,13.5696,0.301927,0.337259,0.389722,0.420771,7.39241,7.64557,8.86076,8.65823
2350,GLOX,0,1,0.411576,8.50633,0.14454,0.307281,0.247323,0.385439,3.08861,6.20253,5.21519,7.8481
2400,GLOX,0,0,0.61242,13.519,0.315846,0.345824,0.426124,0.444325,7.29114,7.74684,9.13924,9.46835
2450,GLOX,0,0,0.422294,8.22785,0.124197,0.341542,0.289079,0.398287,2.65823,6.68354,4.73418,7.67089
2500,GLOX,0,0,0.524625,11.3165,0.302998,0.259101,0.464668,0.343683,6.91139,5.36709,9.79747,7.64557
2550,GLOX,0,0,0.573876,13.2152,0.291221,0.319058,0.411135,0.416488,7.08861,7.26582,9.36709,8.63291
2600,GLOX,0,0,0.458244,10.4557,0.148822,0.352248,0.329764,0.4197,3.08861,8.53165,5.77215,9.34177
