iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GrPX,1,1,0.523605,23.1154,0.278307,0.312169,0.408798,0.435622,12.3846,13.6538,18.7308,16.8077
50,GrPX,1,1,0.479614,21.2692,0.232731,0.287991,0.408798,0.402361,10.7692,12.8077,16.5385,17
100,GrPX,0,1,0.466738,19.4615,0.245763,0.268008,0.449089,0.43194,10.1538,11.9615,17.3462,17.8462
150,GrPX,0,1,0.537554,22.4231,0.295117,0.283439,0.428112,0.422747,13.0385,11.5769,16.8462,16.1154
200,GrPX,0,1,0.501073,21.9615,0.268863,0.269926,0.387996,0.428725,11.0385,12.5,15.6923,17.5385
250,GrPX,1,1,0.451717,19.7308,0.247881,0.252119,0.360515,0.329399,10.7692,12.1923,15.1538,12.7308
300,GrPX,0,1,0.45279,20.5769,0.251326,0.241782,0.402361,0.389485,11.6154,11.1154,16.0385,15.7308
350,GrPX,1,1,0.484979,21.0769,0.269353,0.248144,0.364807,0.36588,10.7308,12.1538,15.3462,15.4231
400,GrPX,1,1,0.454936,19.9615,0.216649,0.251868,0.245708,0.324034,9.65385,10.8846,10.3846,12.9615
450,GrPX,1,1,0.446945,20.2692,0.257415,0.228814,0.327253,0.315451,11.4231,10.6538,14.2692,13.8462
500,GrPX,1,0,0.437768,18.1923,0.218452,0.26299,0.377682,0.335837,9.53846,10.5385,15.7692,12.2308
550,GrPX,1,0,0.405579,16.5769,0.212314,0.226115,0.290773,0.324034,9.19231,9.19231,11.2692,12.1538
600,GrPX,0,0,0.42382,18.1538,0.240977,0.221868,0.303648,0.295064,9.88462,9.92308,12.4615,11.7692
650,GrPX,1,1,0.4603,20.3846,0.249734,0.247609,0.346567,0.370172,11.0385,11.2308,13.7692,16.0385
700,GrPX,1,1,0.427039,17.1923,0.235669,0.219745,0.290773,0.33691,9,9.5,11,14.0769
750,GrPX,1,1,0.437768,19.6923,0.192758,0.265176,0.388412,0.332618,9.07692,12.3077,14.4615,13.5
800,GrPX,0,0,0.45279,20.6538,0.235859,0.236926,0.337983,0.293991,11,10.6538,13.6154,11.5385
850,GrPX,1,0,0.488197,21.8462,0.261702,0.252128,0.379828,0.343348,11.7692,11.5385,15.5769,15.0769
900,GrPX,0,0,0.0107296,0.153846,0.0107296,0,0.0107296,0,0.153846,0,0.153846,0
950,GrPX,1,0,0.406652,17.0385,0.225636,0.221398,0.334764,0.369099,9.80769,9.53846,13.1923,14.3462
1000,GrPX,1,1,0.429796,17.6538,0.226455,0.243386,0.368026,0.360515,9.84615,9.30769,14.1538,14.2692
1050,GrPX,1,0,0.493562,21.8077,0.252128,0.281915,0.364807,0.349785,11.2308,11.7308,16.0769,14.3077
1100,GrPX,1,0,0.44206,19.4231,0.247872,0.224468,0.375536,0.344421,11.3846,9.69231,14.6538,13.4231
1150,GrPX,0,0,0.4603,20.1923,0.243902,0.251326,0.381974,0.356223,11.9615,10.3077,15.3462,11.9615
1200,GrPX,1,0,0.446352,17.6538,0.251326,0.235419,0.291845,0.333691,9.42308,9.30769,11.4615,12.7692
1250,GrPX,1,0,0.433476,18.8846,0.23411,0.244703,0.330472,0.399142,10.6538,10.8077,12.8077,15.6538
1300,GrPX,0,0,0.391631,15.1154,0.216187,0.203408,0.317597,0.283262,8.65385,7.34615,11.1538,10.3846
1350,GrPX,1,1,0.517167,21.2308,0.296375,0.245203,0.321888,0.354077,11.9231,10.4231,12.6538,14
1400,GrPX,1,0,0.410944,18,0.211864,0.236229,0.270386,0.368026,9.65385,9.88462,10.4231,14.5
1450,GrPX,1,0,0.451717,18.9615,0.243644,0.244703,0.36588,0.357296,9.92308,10.6538,12.7308,14.0385
1500,GrPX,0,0,0.419528,18.3462,0.241782,0.224814,0.327253,0.332618,10.2308,10.6154,13.3846,13.7308
1550,GrPX,1,0,0.415236,15.6923,0.236229,0.215042,0.358369,0.32618,9.07692,8.19231,13.8077,11.9231
1600,GrPX,0,0,0.453863,19.8077,0.244397,0.228388,0.286481,0.331545,10.2308,10.2308,12.0385,13.9231
1650,GrPX,1,0,0.408798,16.7308,0.216331,0.236479,0.370172,0.296137,9.42308,9.53846,15.1538,11.2308
1700,GrPX,1,0,0.401288,16.0385,0.227273,0.212474,0.332618,0.292918,9.42308,8.03846,13.0769,10.8462
1750,GrPX,0,0,0.466738,20.1923,0.226355,0.272051,0.370172,0.340129,10.6538,11.5,15,14.4615
1800,GrPX,1,1,0.38412,17.6538,0.193206,0.217622,0.335477,0.317256,8.92308,10.4615,14,12.9231
1850,GrPX,0,0,0.420601,17.2692,0.233298,0.226935,0.302575,0.346567,11.0769,8.42308,12.4615,12.0385
1900,GrPX,0,0,0.44206,17.0769,0.239107,0.234857,0.29721,0.290773,8.96154,9.26923,10.5385,11.1923
1950,GrPX,0,0,0.501073,22.1538,0.257721,0.27476,0.349785,0.42382,12.1538,12.5385,13.7692,17.3462
2000,GrPX,0,0,0.503219,21,0.272824,0.276008,0.449089,0.387996,12.2692,10.8077,19.3846,13.7692
2050,GrPX,1,0,0.454936,19.8846,0.211087,0.263326,0.325107,0.288627,9.69231,11.1923,12.2692,12.5
2100,GrPX,1,0,0.419528,16.7692,0.202976,0.246546,0.313305,0.319742,8.65385,9.30769,12.4615,11.4231
2150,GrPX,1,0,0.416309,17.5769,0.233227,0.214058,0.322961,0.261803,10.4231,8.96154,13.4615,9.65385
2200,GrPX,1,0,0.389485,15.1154,0.205508,0.222458,0.305794,0.321888,8.15385,8.07692,10.0769,12.3462
2250,GrPX,1,0,0.375536,15.2692,0.196617,0.223044,0.281116,0.373391,7.84615,9,10.3846,12.9615
2300,GrPX,1,1,0.398069,14.9615,0.223754,0.216331,0.369775,0.324759,8.57692,8.11538,13.4615,11.3462
2350,GrPX,0,0,0.412017,19.5769,0.217021,0.224468,0.301179,0.318328,10.2308,10.9231,12.1923,14.4615
2400,GrPX,1,1,0.378755,15.4231,0.206383,0.201064,0.30794,0.353004,8.61538,8.23077,10.7692,12.6154
2450,GrPX,0,1,0.447425,18.3462,0.261146,0.226115,0.396996,0.335837,10.3077,10.4231,13.8846,12.9615
2500,GrPX,1,1,0.44206,20.6923,0.231423,0.249469,0.359442,0.362661,10.1538,12.5385,14.6923,16.0385
2550,GrPX,0,1,0.383047,15.3846,0.175906,0.230277,0.26824,0.29721,6.57692,9.96154,9.03846,12.1154
2600,GrPX,1,0,0.247854,7.80769,0.130342,0.126068,0.16309,0.151288,4.53846,3.57692,5.38462,4.34615
2650,GrPX,1,1,0.38412,15.5,0.212834,0.190374,0.247854,0.251073,8.15385,8.15385,9.80769,9.69231
2700,GrPX,0,0,0.427039,17.9615,0.239661,0.229056,0.341202,0.348712,10.4615,9.88462,14.2692,13.9231
2750,GrPX,1,0,0,0,0,0,0.00643777,0.00643777,0,0,0.0769231,0.0769231
2800,GrPX,1,0,0.444206,17.9231,0.234358,0.254507,0.380901,0.348712,9.61538,11.3462,14.8462,13.9615
2850,GrPX,1,0,0.400215,16.3846,0.196182,0.244963,0.310086,0.39485,8.11538,9.96154,13,15.8846
2900,GrPX,1,1,0.477468,19.8846,0.288747,0.223992,0.428725,0.351554,11.8846,10.2308,17.1923,14.6154
2950,GrPX,1,0,0.479614,19.6154,0.267021,0.238298,0.373391,0.313305,11.3077,9.84615,14.2692,12.0385
3000,GrPX,0,0,0.381974,14.0385,0.219149,0.194681,0.280043,0.27897,8.84615,6.69231,10.2308,9.38462
3050,GrPX,0,1,0.349785,13.5,0.184322,0.206568,0.275456,0.3194,7.46154,8.26923,11.1538,12.0769
3100,GrPX,1,0,0.379828,15.8462,0.212474,0.209302,0.284335,0.353004,8.23077,9.15385,11.1923,13
3150,GrPX,0,0,0.430258,17.6538,0.208289,0.25186,0.308682,0.312969,9.07692,10.3077,12.1538,12.1923
3200,GrPX,1,0,0.443133,18.3077,0.236982,0.244421,0.344051,0.341908,9.92308,10.1154,13.4231,12.5
3250,GrPX,1,0,0.399142,17.3077,0.212993,0.209798,0.310086,0.287554,9.42308,8.88462,11.8846,11.8077
3300,GrPX,0,0,0.321888,9.88462,0.182109,0.158679,0.254019,0.270096,5.03846,5.42308,8,8.76923
3350,GrPX,0,0,0.477468,20.1538,0.242553,0.256383,0.316524,0.342275,10.5,10.8846,12.9615,12.7692
3400,GrPX,1,0,0.393777,15.5,0.192349,0.239107,0.314378,0.359442,7.61538,9.73077,11.9231,12.9231
3450,GrPX,1,0,0.434549,19.8462,0.214665,0.25186,0.306867,0.332618,9.5,11.4231,12.3846,13.8077
3500,GrPX,0,0,0.356223,11.9231,0.19088,0.196182,0.285408,0.253219,6.5,6.26923,9.46154,7.65385
3550,GrPX,0,1,0.439914,17.6538,0.198514,0.274947,0.368026,0.329399,8.92308,11.1923,13.2692,13.1154
3600,GrPX,0,1,0.450644,18.7692,0.242295,0.242295,0.368026,0.36588,10.3462,10.1923,15.0769,14.1154
3650,GrPX,0,0,0.357985,13.2692,0.205538,0.173589,0.26073,0.23176,9.19231,5.30769,10.7308,6.53846
3700,GrPX,1,0,0.381974,14.3077,0.206383,0.206383,0.322961,0.275751,7.23077,8.11538,12.1538,10.6154
3750,GrPX,0,0,0.451717,15.5,0.248408,0.2431,0.343348,0.324034,8.69231,8.61538,10.7308,11.2692
3800,GrPX,1,1,0.43133,18.1154,0.257143,0.219048,0.332262,0.366559,10.6154,9.26923,12.4231,14.4231
3850,GrPX,1,0,0.388412,17.1538,0.206197,0.200855,0.25,0.218884,10.7308,7.23077,11.5385,7.69231
3900,GrPX,1,1,0.44206,18.6538,0.259534,0.228814,0.304394,0.369775,10.1538,10.7308,12.6923,14.7308
3950,GrPX,0,0,0.429185,18.7692,0.228571,0.249735,0.329399,0.345494,10.2308,11,13.4615,14.6538
4000,GrPX,0,0,0.321888,11.3846,0.17234,0.17234,0.25,0.256438,7.03846,5.19231,9.03846,7.26923
4050,GrPX,1,0,0.464592,21.0769,0.253178,0.256356,0.350858,0.389485,11.1538,12.9231,14.4231,15.4615
4100,GrPX,0,0,0.370172,13.4615,0.193206,0.211253,0.259657,0.280043,6.61538,8.03846,8.23077,10.4615
4150,GrPX,0,0,0.412017,17.0385,0.21238,0.211313,0.327253,0.265021,9.19231,8.53846,12.0769,10.4231
4200,GrPX,0,0,0.402361,15,0.210191,0.225053,0.32618,0.345494,8.19231,8.53846,11.6538,12.3462
4250,GrPX,0,0,0.383047,16.0385,0.213603,0.207226,0.334764,0.30794,8.53846,8.53846,11.9615,11.9615
4300,GrPX,1,1,0.391631,16.8077,0.202545,0.230117,0.340129,0.282189,9.38462,9.26923,14.1154,11.0769
4350,GrPX,0,0,0.45279,18.1538,0.211538,0.257479,0.314378,0.290773,8.69231,10.5769,10.9615,12.3846
4400,GrPX,1,0,0.405579,15.4231,0.219745,0.220807,0.282189,0.313305,7.76923,9.19231,9.80769,11.6538
4450,GrPX,1,0,0.380901,14.1923,0.20913,0.212314,0.27897,0.328326,7.30769,8.26923,9.69231,10.8846
4500,GrPX,0,0,0.406652,16.7308,0.236229,0.207627,0.351931,0.321888,9.69231,8.65385,12.4231,12.4231
4550,GrPX,0,0,0.419528,15.6154,0.239617,0.211928,0.315451,0.306867,8.42308,8.34615,11.3077,11.7308
4600,GrPX,1,0,0.390558,15.4615,0.223517,0.208686,0.342275,0.303648,9.5,8,13.5385,11.3462
4650,GrPX,1,1,0.363734,15.0769,0.191941,0.212089,0.27897,0.314378,8.65385,8.03846,10.9615,12.4231
4700,GrPX,1,0,0.399142,16.2308,0.250266,0.181044,0.282189,0.276824,10.3462,6.96154,11.4615,9.96154
4750,GrPX,0,0,0.380901,12.6923,0.219745,0.198514,0.336549,0.325831,8.19231,6.69231,10.8462,10.3846
4800,GrPX,0,0,0.393777,15.4231,0.234358,0.198303,0.375536,0.291845,9.53846,8.15385,14.8077,9.65385
4850,GrPX,1,0,0.440987,19.8077,0.248941,0.246822,0.389485,0.372318,10.8846,10.9231,16.4615,15.5385
4900,GrPX,0,0,0.430258,15.7692,0.212154,0.24307,0.287554,0.299356,7.76923,8.76923,9.96154,10.5
4950,GrPX,1,1,0.443133,18,0.238854,0.251592,0.363734,0.363734,9.30769,11.2692,14.6538,15.4231
