iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,LOX,0,1,0.656684,15.2152,0.409626,0.320856,0.571123,0.503743,9.36709,7.6962,13.519,11.3165
50,LOX,0,1,0.647752,15.7468,0.391863,0.331906,0.594218,0.53212,9.67089,7.8481,13.7975,12.1013
100,LOX,0,0,0.642398,15.1646,0.634904,0.0364026,0.624197,0.207709,14.962,0.962025,15.0127,4.37975
150,LOX,0,0,0.5,11.6456,0.138116,0.416488,0.383298,0.509636,2.98734,10.2025,7.01266,11.4684
200,LOX,0,1,0.619914,14.7089,0.494647,0.175589,0.593148,0.292291,11.7468,4.05063,13.8987,6.43038
250,LOX,0,1,0.623126,14.7848,0.489293,0.171306,0.536403,0.265525,11.8228,4.53165,12.3291,5.79747
300,LOX,0,0,0.618844,14.7342,0.385439,0.293362,0.586724,0.416488,9.34177,7.08861,13.1899,9.21519
350,LOX,0,1,0.594218,13.9241,0.536403,0.0931478,0.589936,0.185225,12.7342,2.10127,13.8734,4.3038
400,LOX,0,0,0.432548,9.31646,0.324411,0.169165,0.440043,0.395075,7.08861,3.92405,10.1013,8.78481
450,LOX,0,0,0.627409,15.1646,0.315846,0.346895,0.375803,0.468951,7.56962,8.83544,8.32911,10.8101
500,LOX,0,1,0.589936,13.4937,0.188437,0.441113,0.314775,0.528908,4.63291,9.92405,6.43038,11.8734
550,LOX,0,1,0.571734,13.6962,0.481799,0.117773,0.529979,0.235546,11.2152,3.03797,12.3544,5.36709
600,LOX,0,0,0.508565,12.3544,0.331906,0.221627,0.444325,0.375803,8.07595,5.5443,10.6835,8.35443
650,LOX,0,1,0.600642,14.4557,0.195931,0.43576,0.27409,0.513919,5.06329,10.4557,6.05063,12.2025
700,LOX,0,0,0.61349,14,0.235546,0.405782,0.27409,0.445396,5.46835,9.24051,5.97468,10.481
750,LOX,0,0,0.630621,15.0127,0.299786,0.369379,0.365096,0.465739,6.70886,9.16456,8.02532,10.6076
800,LOX,0,0,0.604925,13.3671,0.466238,0.193998,0.557342,0.403001,10.4557,4.78481,12.4051,8.12658
850,LOX,0,0,0.624197,14.8861,0.536403,0.126338,0.61242,0.179872,12.6582,3.18987,14.0759,4.27848
900,LOX,0,1,0.667024,15.8228,0.394004,0.330835,0.519272,0.510707,8.96203,8.43038,11.2152,11.2405
950,LOX,0,0,0.588865,13.6203,0.58137,0.0224839,0.589936,0.0546039,13.2911,0.556962,13.6203,0.911392
1000,LOX,0,0,0.637045,15.0127,0.152034,0.531049,0.261242,0.633833,3.77215,12.5823,5.36709,14.3797
1050,LOX,0,0,0.557816,11.8734,0.332976,0.281585,0.490364,0.37045,7.56962,6,11.0633,8.05063
1100,LOX,0,0,0.582441,12.9873,0.206638,0.407923,0.319058,0.452891,4.68354,8.98734,6.88608,10.3038
1150,LOX,0,0,0.593148,13.6962,0.254818,0.375803,0.347966,0.511777,6.35443,8.05063,7.6962,10.2785
1200,LOX,0,1,0.623126,15.1646,0.493576,0.190578,0.607066,0.331906,12.1013,4.73418,14.1266,7.49367
1250,LOX,0,0,0.630621,15.4937,0.566381,0.0899358,0.588865,0.199143,13.5696,2.65823,14.3544,4.93671
1300,LOX,0,0,0.557816,11.8481,0.37045,0.228051,0.475375,0.375803,7.94937,5.16456,9.87342,7.72152
1350,LOX,0,0,0.652034,14.9873,0.509636,0.198073,0.633833,0.347966,12.0506,4.4557,14.1266,7.18987
1400,LOX,0,0,0.563169,12.8861,0.459315,0.140257,0.529979,0.296574,10.1772,3.36709,11.3924,6.27848
1450,LOX,0,0,0.599572,12.8608,0.220793,0.418006,0.321543,0.554126,5.03797,9.39241,6.81013,11.8734
1500,LOX,0,0,0.601286,13.9747,0.414347,0.245182,0.535332,0.358672,9.74684,5.51899,11.9241,7.39241
1550,LOX,0,0,0.601713,14.1013,0.307281,0.332976,0.404711,0.43576,7.31646,7.31646,8.60759,9.26582
1600,LOX,0,0,0.608137,13.4684,0.340471,0.32227,0.547109,0.445396,7.74684,7.21519,11.443,9.62025
1650,LOX,0,1,0.553055,12.4557,0.411135,0.182013,0.5,0.313704,9.36709,4.12658,10.9114,6.3038
1700,LOX,0,0,0.595289,12.8354,0.331906,0.312634,0.459315,0.408994,7.13924,6.78481,9.74684,8.37975
1750,LOX,0,1,0.556745,12.9367,0.5,0.0877944,0.547109,0.202355,11.7722,2.10127,13.0127,4.48101
1800,LOX,0,1,0.57985,12.8861,0.441113,0.197002,0.549251,0.297645,9.87342,4.3038,12.2532,6.25316
1850,LOX,0,0,0.538544,11.3165,0.0663812,0.493576,0.0770878,0.513919,1.49367,10.3797,1.59494,10.6076
1900,LOX,0,1,0.566381,13.0886,0.289079,0.313704,0.365096,0.412206,6.3038,7.82278,8.25316,9.29114
1950,LOX,0,0,0.558887,12.4051,0.38758,0.218415,0.475375,0.414347,8.4557,4.93671,9.77215,8.27848
2000,LOX,0,0,0.573876,13.3924,0.410064,0.195931,0.479657,0.340471,9.49367,4.73418,10.2025,7.29114
2050,LOX,0,1,0.546039,11.7722,0.453961,0.125268,0.522484,0.180942,10,3.06329,11.4177,3.31646
2100,LOX,0,0,0.595289,13.4684,0.202355,0.423983,0.397216,0.48394,5.13924,9.46835,7.74684,10.3544
2150,LOX,0,0,0.555198,12.2025,0.170418,0.407288,0.245445,0.449089,3.62025,9.18987,4.60759,10.0506
2200,LOX,0,0,0.5803,13.1139,0.438972,0.189507,0.553533,0.35546,10.0759,4.40506,12.6076,7.79747
2250,LOX,0,0,0.536403,11.2658,0.487152,0.0824411,0.554604,0.24197,10.4557,1.79747,12.3291,4.55696
2300,LOX,0,0,0.400428,9.08861,0.350482,0.0803859,0.393355,0.282958,8.07595,2.1519,8.83544,5.79747
2350,LOX,0,0,0.607066,13.8228,0.492505,0.147752,0.553533,0.245182,11.3924,3.29114,11.9747,5.18987
2400,LOX,0,1,0.587794,13.0633,0.365096,0.269807,0.517131,0.383298,8.32911,5.92405,10.5823,7.8481
2450,LOX,0,0,0.586724,12.8354,0.542827,0.0877944,0.572805,0.216274,12.0759,1.59494,13.0633,3.97468
2500,LOX,0,0,0.59743,13.7722,0.555675,0.0931478,0.61242,0.228051,12.962,2.60759,14.2278,5.01266
2550,LOX,0,0,0,0,0,0,0,0,0,0,0,0
2600,LOX,0,0,0.610278,14.5316,0.498929,0.157388,0.579229,0.390792,12.1013,3.94937,12.9367,7.97468
2650,LOX,0,1,0.611349,14.5063,0.437901,0.213062,0.482869,0.358672,10.0506,5.21519,10.3291,7.8481
2700,LOX,0,0,0.56424,12.4051,0.510707,0.0770878,0.525696,0.147752,10.8608,2,11.5443,2.98734
2750,LOX,0,1,0.570664,13.1139,0.340471,0.288009,0.475375,0.401499,8.02532,6.58228,10.6835,8.48101
