iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GLOX,0,1,0.637416,17.8462,0.292189,0.420444,0.461909,0.582449,9.07692,10.7692,13,15.0256
50,GLOX,0,1,0.59749,17.3333,0.264479,0.378378,0.317568,0.531853,8.69231,10.1538,9.46154,13.7436
100,GLOX,0,1,0.6139,16.8205,0.262548,0.405405,0.52027,0.533784,8.12821,11.2308,13.5128,13.6667
150,GLOX,0,0,0,0,0,0,0,0,0,0,0,0
200,GLOX,0,1,0.651544,17.8718,0.297297,0.408301,0.438224,0.580116,9.20513,10.8462,12.5385,15.1795
250,GLOX,0,1,0.639961,16.9487,0.267375,0.418919,0.499035,0.559846,7.97436,11.2051,11.9231,14.6154
300,GLOX,1,0,0.544402,12.4103,0.223938,0.354247,0.38417,0.439189,6.12821,7.20513,9.58974,9.25641
350,GLOX,0,1,0.644788,17.3333,0.289575,0.396718,0.469112,0.476834,8.84615,9.41026,12.8462,11.2308
400,GLOX,0,1,0.620656,17.2051,0.265444,0.403475,0.350386,0.55888,8.25641,10.7436,10.4872,15.1026
450,GLOX,0,0,0.593629,16.641,0.249035,0.381274,0.457529,0.468147,7.79487,10,11.359,11.3333
500,GLOX,0,1,0.571429,15.6923,0.251931,0.351351,0.42278,0.401544,8.69231,8.33333,11.1795,9.76923
550,GLOX,0,0,0.642237,17.8718,0.291225,0.396336,0.455598,0.502896,8.74359,10.1538,12.5385,12.8205
600,GLOX,0,0,0.586873,16.5385,0.244208,0.375483,0.419884,0.493243,8,9.64103,11.3077,12.6667
650,GLOX,0,0,0.594595,17.3077,0.254826,0.38417,0.393822,0.46332,9.07692,9.64103,11.2308,12
700,GLOX,0,1,0.635135,17.2308,0.260618,0.409266,0.398649,0.483591,8.71795,9.58974,11.1538,11.7436
750,GLOX,0,0,0.635135,17.7692,0.266409,0.40444,0.427606,0.503861,8.76923,10.0256,11.4615,12.6923
800,GLOX,0,0,0.608108,15.7436,0.250965,0.38417,0.40251,0.477799,7.23077,9.53846,10.2308,12.0256
850,GLOX,0,1,0.641892,18.0256,0.289575,0.395753,0.465251,0.622587,8.79487,11.641,12.359,17.5641
900,GLOX,0,0,0.570463,15.1026,0.221042,0.388031,0.388996,0.462355,6.48718,9.64103,9.89744,12.2821
950,GLOX,0,0,0.616795,17.5641,0.261583,0.392857,0.431467,0.492278,8.41026,10.0513,11.7692,13.2051
1000,GLOX,0,0,0.620656,16.4615,0.263514,0.408301,0.370656,0.580116,7.58974,10.5128,10.1538,15.5641
1050,GLOX,0,0,0.607143,16.2051,0.272201,0.361969,0.413127,0.484556,8.02564,9.12821,11.0256,12.2051
1100,GLOX,0,0,0.587838,15.5897,0.255792,0.36583,0.381274,0.445946,7.82051,8.66667,10.2564,10.9744
1150,GLOX,0,0,0.537645,15.359,0.19112,0.381274,0.440154,0.485521,6.5641,9.79487,11.1795,11.1538
1200,GLOX,0,1,0.610039,16.2821,0.247104,0.426641,0.499035,0.512548,7.48718,11.1795,13.3846,13.3846
1250,GLOX,0,0,0.607143,16.3077,0.259653,0.388031,0.412162,0.46139,7.35897,10.1026,10.9487,11.641
1300,GLOX,0,0,0.585907,16.1026,0.226834,0.400579,0.458494,0.462355,7.84615,9.4359,11.4615,10.9487
1350,GLOX,0,1,0.565637,15.7692,0.220077,0.381274,0.383205,0.46332,7.12821,9.64103,10.1026,11.4615
1400,GLOX,0,0,0.567568,15.5128,0.241313,0.356178,0.340734,0.40251,7.25641,9.12821,9.15385,9.61538
1450,GLOX,0,0,0.569498,15.5385,0.22973,0.366795,0.36583,0.42471,6.92308,9.25641,9.53846,10.2821
1500,GLOX,0,0,0.599421,17.8718,0.254826,0.376448,0.357143,0.52027,8.94872,9.94872,10.5897,14.4359
1550,GLOX,0,1,0.596525,16.4872,0.241313,0.389961,0.406371,0.449807,7.97436,9.35897,10.2821,11.2821
1600,GLOX,0,0,0.588803,16.0769,0.227799,0.405405,0.426641,0.503861,7.30769,10.2308,10.3077,12.641
1650,GLOX,0,0,0.599421,16.3846,0.26834,0.359073,0.44305,0.423745,7.79487,9.35897,10.9231,10.7179
1700,GLOX,0,1,0.621622,16.7436,0.244208,0.420849,0.5,0.491313,7.82051,9.87179,12,12.1795
1750,GLOX,0,0,0.0569498,1.05128,0,0.0569498,0.023166,0.0801158,0,1.05128,0.282051,1.33333
1800,GLOX,0,1,0.574324,16.3333,0.234556,0.370656,0.395753,0.440154,8.20513,8.84615,11.7436,11.7949
1850,GLOX,0,0,0.574324,16.5128,0.239382,0.376448,0.406371,0.46139,7.87179,9.87179,11.1538,11.5385
1900,GLOX,0,0,0.619691,17.0256,0.254826,0.400579,0.435328,0.488417,7.87179,9.87179,11.0769,11.7436
