iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GOX,0,1,0.656684,15.2152,0.59893,0.084492,0.632086,0.348663,13.8228,2.12658,14.5063,7.34177
50,GOX,0,0,0.647752,15.9241,0.286938,0.404711,0.501071,0.539615,6.68354,10.1266,10.8354,12.7089
100,GOX,0,1,0.64561,15.8987,0.61349,0.101713,0.64454,0.449679,14.8101,2.48101,15.4937,9.44304
150,GOX,0,0,0.638116,15.2658,0.533191,0.147752,0.610278,0.368308,12.557,3.89873,14.1266,7.77215
200,GOX,0,0,0.647752,15.0886,0.328694,0.347966,0.4197,0.428266,7.62025,8.32911,9.31646,9.8481
250,GOX,0,1,0.6606,15.443,0.188437,0.518201,0.41863,0.542827,4.55696,12.2532,8.83544,12.8101
300,GOX,0,1,0.639186,15.3165,0.626338,0.0449679,0.625268,0.11349,15.0127,1.11392,15.1392,2.43038
350,GOX,0,0,0.611349,14.7595,0.542827,0.123126,0.589936,0.341542,13.038,3.21519,14.3544,7.6962
400,GOX,0,0,0.576017,13.6203,0.0813704,0.513919,0.100642,0.569593,2.02532,12.1772,2.48101,13.0633
450,GOX,0,0,0.627409,15.7722,0.238758,0.4197,0.501071,0.519272,6.17722,10.4304,10.9873,12.1519
500,GOX,0,0,0.592077,13.8481,0.231263,0.395075,0.375803,0.480728,5.46835,9.64557,7.89873,11.2152
550,GOX,0,1,0.584582,13.6203,0.365096,0.279443,0.471092,0.389722,8.73418,6.17722,10.6582,8.10127
600,GOX,0,0,0.576017,12.6076,0.292291,0.326552,0.475375,0.412206,6.93671,7.06329,10.2532,9.24051
650,GOX,0,0,0.601713,13.7722,0.345824,0.291221,0.38651,0.4197,7.74684,7.08861,8.60759,9.64557
700,GOX,0,0,0.570664,14.0506,0.243041,0.366167,0.337259,0.504283,5.94937,9.21519,8.20253,11.8228
750,GOX,0,0,0.610278,14.2278,0.474304,0.186296,0.552463,0.262313,11.0886,4.60759,12.2532,5.87342
800,GOX,0,0,0.600642,13.6203,0.211991,0.428266,0.391863,0.495717,4.68354,10.1266,7.74684,11.4177
850,GOX,0,1,0.630621,14.4557,0.184154,0.473233,0.358672,0.495717,4.48101,10.7089,7.36709,11.2152
900,GOX,0,1,0.571734,13.7975,0.533191,0.11349,0.586724,0.304069,12.6835,3.16456,13.519,6.27848
950,GOX,0,0,0.62848,15.3671,0.630621,0.0192719,0.625268,0.289079,15.5949,0.481013,15.519,4.91139
1000,GOX,0,1,0.614561,14.6076,0.51606,0.130621,0.58137,0.246253,12.3544,2.93671,13.519,4.91139
1050,GOX,0,0,0.592077,14.0506,0.285867,0.360814,0.413276,0.449679,7.03797,8.27848,9.6962,9.92405
1100,GOX,0,0,0.570664,12,0.446467,0.159529,0.489293,0.301927,9.49367,3.46835,10.4051,5.6962
1150,GOX,0,1,0.589936,13.8734,0.332976,0.29015,0.394004,0.392934,7.64557,7.24051,8.88608,9.67089
1200,GOX,0,1,0.522484,10.6582,0.512848,0.0182013,0.523555,0.0674518,10.4557,0.35443,10.962,1.13924
1250,GOX,0,1,0.614561,14.1772,0.0910064,0.547109,0.0974304,0.56424,2.32911,12.5063,2.32911,12.8101
1300,GOX,0,0,0.601713,13.7468,0.54818,0.0931478,0.591006,0.211991,12.6835,2.12658,13.1139,4.27848
1350,GOX,0,0,0.607066,13.9747,0.498929,0.135974,0.536403,0.317987,11.0886,3.16456,12.1013,6.93671
1400,GOX,0,0,0.571734,12.8101,0.536403,0.0824411,0.579229,0.269807,12.0506,2.07595,12.2278,5.51899
1450,GOX,0,0,0.472669,9.59494,0.40257,0.103854,0.440043,0.208779,8.3038,1.92405,8.81013,3.72152
1500,GOX,0,0,0.571734,12.9873,0.51606,0.0867238,0.574946,0.289079,11.8481,2.07595,12.9367,5.67089
1550,GOX,0,1,0.587794,14.1266,0.307281,0.319058,0.417559,0.441113,7.62025,7.82278,9.26582,9.49367
1600,GOX,0,0,0.592077,14.2025,0.230193,0.394004,0.312634,0.465739,5.56962,9.56962,7.06329,10.4557
1650,GOX,0,0,0.59636,13.6962,0.372591,0.256959,0.508565,0.37152,8.1519,5.97468,11.4177,7.56962
1700,GOX,0,0,0.472163,10.2025,0.326552,0.171306,0.429336,0.329764,7.31646,3.62025,8.53165,6.63291
1750,GOX,0,1,0.579229,13.1392,0.56531,0.0299786,0.569593,0.0674518,12.6582,0.810127,12.9367,1.39241
1800,GOX,0,0,0.550321,12.2532,0.506424,0.0610278,0.539615,0.138116,11.519,1.31646,12.2532,2.65823
1850,GOX,0,0,0.525696,11.2152,0.0685225,0.477516,0.0877944,0.531049,1.49367,10.6076,1.8481,11.6203
1900,GOX,0,0,0.498929,10.3038,0.473741,0.0707395,0.500536,0.140407,9.59494,1.67089,10.3038,2.91139
1950,GOX,0,0,0.605996,13.6203,0.497859,0.148822,0.579229,0.364026,10.9873,3.77215,12.9114,7.36709
2000,GOX,0,0,0.509636,10.8101,0.173448,0.367238,0.315846,0.41863,3.97468,7.34177,5.89873,8.70886
2050,GOX,0,0,0.221627,4.17722,0.137045,0.0974304,0.184154,0.130621,2.88608,1.77215,3.97468,2.48101
2100,GOX,0,0,0.530547,10.9873,0.292291,0.273019,0.417559,0.356531,5.8481,6,7.97468,7.8481
2150,GOX,0,0,0.544968,13.038,0.397216,0.174518,0.509636,0.336188,9.6962,4.07595,11.5443,6.70886
2200,GOX,0,0,0.457173,9.08861,0.456103,0.0224839,0.462527,0.0835118,9.06329,0.278481,9.39241,1.62025
2250,GOX,0,0,0.512848,10.557,0.316916,0.234475,0.43576,0.317987,6.53165,5.34177,8.48101,6.40506
2300,GOX,0,0,0.550321,12.7089,0.463597,0.120985,0.518201,0.313704,10.6076,2.68354,11.2911,6.50633
2350,GOX,0,1,0.428266,8,0.350107,0.107066,0.425054,0.190578,6.32911,2.32911,7.82278,3.82278
2400,GOX,0,1,0.519272,11.1899,0.472163,0.0781585,0.512848,0.111349,10.1519,1.77215,10.962,1.94937
2450,GOX,0,0,0.549251,12.2278,0.491435,0.0835118,0.531049,0.148822,11.3671,1.62025,11.9241,2.65823
2500,GOX,1,1,0.230193,4.35443,0.230193,0,0.230193,0,4.35443,0,4.35443,0
2550,GOX,0,0,0.562099,13.0127,0.0931478,0.485011,0.153105,0.512848,2.1519,11.1899,3.16456,11.5443
2600,GOX,0,0,0.268737,4.81013,0.137045,0.17666,0.268737,0.269807,2.63291,3.64557,4.70886,5.03797
2650,GOX,0,0,0.444325,9.06329,0.0942184,0.366167,0.140257,0.404711,1.8481,7.56962,2.68354,8.40506
2700,GOX,0,0,0.410064,8.43038,0.142398,0.292291,0.280514,0.389722,3.36709,6.07595,5.72152,7.59494
2750,GOX,0,1,0.509636,11.443,0.514989,0.0203426,0.513919,0.0535332,11.6203,0.481013,11.8734,0.936709
2800,GOX,0,1,0.104925,1.74684,0.00642398,0.111349,0.0246253,0.12955,0.227848,1.97468,0.35443,2.10127
2850,GOX,0,0,0.49732,10.962,0.445396,0.0995717,0.531049,0.266595,10.2532,2.07595,12.5316,5.21519
2900,GOX,0,1,0.58137,12.1519,0.282655,0.35439,0.416488,0.459315,5.89873,7.94937,8.35443,9.64557
2950,GOX,0,0,0.507495,10.481,0.372591,0.149893,0.462527,0.294433,8.07595,2.91139,9.64557,5.16456
3000,GOX,0,0,0.519272,10.7595,0.509636,0.0256959,0.512848,0.232334,10.9114,0.632911,10.8101,3.51899
