iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,90,5,0,0,0.000199061,0.00523748,0.0380071
10,GLOX,55,7,0,0,8.3781e-05,0.00626118,0.013381
20,GLOX,85,6,0,0,0.000166741,0.00580273,0.0287349
30,GLOX,20,3,0,0,7.514e-05,0.0024261,0.0309716
40,GLOX,56,4,0,0,7.6121e-05,0.00407684,0.0186716
50,GLOX,93,4,0,0,7.5311e-05,0.00441475,0.017059
60,GLOX,44,4,0,0,0.000170822,0.00385041,0.0443646
70,GLOX,58,3,0,0,7.6181e-05,0.00335195,0.0227274
80,GLOX,36,4,0,0,7.5661e-05,0.00369084,0.0204996
90,GLOX,65,5,0,0,0.000176191,0.00381037,0.0462398
100,GLOX,143,5,0,0,0.000180211,0.00562786,0.0320212
110,GLOX,23,4,0,0,7.748e-05,0.00266029,0.0291247
120,GLOX,97,4,0,0,0.000177421,0.00452994,0.0391663
130,GLOX,56,4,0,0,7.9241e-05,0.0037444,0.0211626
140,GLOX,107,4,0,0,7.706e-05,0.00392114,0.0196525
150,GLOX,0,3,0,0,7.756e-05,0.00136928,0.0566429
160,GLOX,0,3,0,0,7.552e-05,0.00132755,0.0568868
170,GLOX,55,3,0,0,7.561e-05,0.00346747,0.0218055
180,GLOX,36,3,0,0,8.019e-05,0.00415448,0.0193021
190,GLOX,34,4,0,0,7.7371e-05,0.00296096,0.0261304
200,GLOX,21,3,0,0,7.648e-05,0.00225652,0.033893
210,GLOX,70,5,0,0,0.000174651,0.00551754,0.0316538
220,GLOX,63,4,0,0,7.528e-05,0.00528028,0.0142568
230,GLOX,49,5,0,0,0.000165821,0.00424995,0.0390172
240,GLOX,66,4,0,0,0.000175431,0.0035239,0.0497831
250,GLOX,90,5,0,0,7.6331e-05,0.00605378,0.0126088
260,GLOX,36,4,0,0,7.5201e-05,0.00339033,0.022181
270,GLOX,93,5,0,0,0.000166551,0.00469595,0.0354669
280,GLOX,9,3,0,0,7.655e-05,0.0019845,0.0385739
290,GLOX,67,4,0,0,7.684e-05,0.00364041,0.0211075
300,GLOX,55,3,0,0,7.817e-05,0.00274343,0.0284935
310,GLOX,37,4,0,0,7.5841e-05,0.00334512,0.0226721
320,GLOX,29,3,0,0,7.388e-05,0.00256113,0.0288467
330,GLOX,57,4,0,0,0.000165111,0.00400814,0.041194
340,GLOX,59,6,0,0,7.585e-05,0.00534965,0.0141785
350,GLOX,30,3,0,0,7.6211e-05,0.00240211,0.0317266
360,GLOX,61,4,0,0,7.6071e-05,0.00398278,0.0191
370,GLOX,102,5,0,0,7.7041e-05,0.00608434,0.0126622
380,GLOX,53,4,0,0,7.752e-05,0.00464512,0.0166885
390,GLOX,106,6,0,0,7.752e-05,0.00783982,0.00988798
400,GLOX,40,3,0,0,7.5601e-05,0.00328422,0.0230195
410,GLOX,59,5,0,0,7.6211e-05,0.00424809,0.0179401
420,GLOX,69,6,0,0,0.000174661,0.00576337,0.0303054
430,GLOX,64,4,0,0,0.000169321,0.00400074,0.0423225
440,GLOX,123,4,0,0,8.0991e-05,0.00539813,0.0150035
450,GLOX,85,7,0,0,7.4901e-05,0.00724747,0.0103348
460,GLOX,45,4,0,0,7.928e-05,0.0033192,0.0238853
470,GLOX,71,3,0,0,0.000167071,0.0029198,0.05722
480,GLOX,56,4,0,0,7.439e-05,0.00341456,0.0217861
490,GLOX,62,4,0,0,7.444e-05,0.00390325,0.0190713
500,GLOX,81,6,0,0,7.526e-05,0.00651204,0.011557
510,GLOX,56,3,0,0,7.9451e-05,0.00352752,0.0225232
520,GLOX,97,5,0,0,0.000165321,0.00395876,0.0417608
530,GLOX,68,6,0,0,7.642e-05,0.00659279,0.0115914
540,GLOX,41,3,0,0,0.000168691,0.0030562,0.0551963
550,GLOX,22,3,0,0,7.6481e-05,0.00249716,0.0306272
560,GLOX,111,7,0,0,7.5661e-05,0.00684685,0.0110505
570,GLOX,55,5,0,0,7.513e-05,0.00529569,0.014187
580,GLOX,96,3,0,0,0.000162121,0.00343497,0.0471972
590,GLOX,83,9,0,0,7.616e-05,0.00927933,0.00820749
600,GLOX,78,4,0,0,7.7981e-05,0.00395256,0.0197293
610,GLOX,48,5,0,0,7.468e-05,0.00414291,0.018026
620,GLOX,49,5,0,0,7.4051e-05,0.0060541,0.0122315
630,GLOX,28,4,0,0,7.5471e-05,0.00431626,0.0174853
