iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,AOX,36,4,0,0,8.096e-05,0.00290102,0.0279074
10,AOX,85,6,15,4,4.452e-05,0.0068133,0.00653428
20,AOX,85,6,0,0,0.000400461,0.00443264,0.0903436
30,AOX,70,4,0,0,4.819e-05,0.00320084,0.0150554
40,AOX,169,7,0,0,0.000390072,0.00605709,0.0643993
50,AOX,93,3,0,0,4.5591e-05,0.00271483,0.0167933
60,AOX,31,4,0,0,0.000377131,0.00205499,0.18352
70,AOX,28,3,0,0,4.369e-05,0.00231389,0.0188816
80,AOX,54,5,0,0,4.519e-05,0.00294324,0.0153538
90,AOX,92,4,7,3,0.000393771,0.00522149,0.0754135
100,AOX,100,4,0,0,4.724e-05,0.00377798,0.012504
110,AOX,95,4,0,0,4.403e-05,0.00339107,0.0129841
120,AOX,82,4,0,0,4.648e-05,0.0036878,0.0126037
130,AOX,41,6,0,0,4.371e-05,0.00325722,0.0134194
140,AOX,108,4,0,0,0.000382061,0.00347004,0.110103
150,AOX,65,6,0,0,4.597e-05,0.00392067,0.011725
160,AOX,91,5,0,0,0.000374101,0.00468153,0.0799099
170,AOX,53,3,0,0,4.2991e-05,0.00295897,0.0145291
180,AOX,104,7,9,3,0.000397991,0.00649122,0.0613122
190,AOX,62,5,0,0,4.255e-05,0.00261364,0.01628
200,AOX,34,3,0,0,4.508e-05,0.00184994,0.0243683
210,AOX,86,4,0,0,0.000360831,0.00373805,0.0965292
220,AOX,37,4,43,4,4.462e-05,0.00502586,0.00887808
230,AOX,2,3,0,0,4.4021e-05,0.0012378,0.0355638
240,AOX,78,5,40,4,4.387e-05,0.00620068,0.00707503
250,AOX,57,6,37,6,4.213e-05,0.00732057,0.00575502
260,AOX,24,3,0,0,4.146e-05,0.00195323,0.0212264
270,AOX,42,5,0,0,4.34e-05,0.0028038,0.015479
280,AOX,44,3,0,0,4.336e-05,0.00222959,0.0194476
290,AOX,66,4,56,5,4.541e-05,0.00696961,0.00651543
300,AOX,42,4,0,0,0.000368361,0.00306915,0.120021
310,AOX,57,5,0,0,4.33e-05,0.00376839,0.0114903
320,AOX,48,4,0,0,4.36e-05,0.00234487,0.0185938
330,AOX,44,4,0,3,4.544e-05,0.0037418,0.0121439
340,AOX,65,6,76,6,0.000360311,0.0091834,0.039235
350,AOX,79,6,8,4,4.492e-05,0.00630695,0.0071223
360,AOX,64,4,0,0,4.3421e-05,0.00375708,0.0115571
370,AOX,100,6,0,0,4.2811e-05,0.00475843,0.00899687
380,AOX,104,7,0,0,4.397e-05,0.00451421,0.00974035
390,AOX,150,5,0,0,0.000380621,0.00520433,0.0731355
400,AOX,82,5,0,0,0.000372981,0.00395526,0.0943
410,AOX,47,4,0,0,4.1451e-05,0.0028045,0.0147802
420,AOX,103,5,0,3,0.000361791,0.00584925,0.0618526
430,AOX,25,4,0,0,4.191e-05,0.00252829,0.0165764
440,AOX,77,5,0,0,4.213e-05,0.00317335,0.0132762
450,AOX,124,5,0,0,4.305e-05,0.00397566,0.0108284
460,AOX,67,6,39,6,4.137e-05,0.00699728,0.0059123
470,AOX,86,3,0,0,4.295e-05,0.00314225,0.0136686
480,AOX,67,3,0,0,4.273e-05,0.00268336,0.0159241
490,AOX,121,4,94,7,0.000375271,0.00874992,0.0428885
500,AOX,29,3,0,0,4.289e-05,0.00227618,0.018843
