iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GrPX2,60,4,0,0,6.499e-05,0.00386118,0.0168316
10,GrPX2,60,4,0,0,4.079e-05,0.00352855,0.01156
20,GrPX2,57,4,0,0,4.186e-05,0.00399868,0.0104685
30,GrPX2,48,4,0,0,4.589e-05,0.00315353,0.0145519
40,GrPX2,39,3,0,0,4.757e-05,0.00212577,0.0223778
50,GrPX2,102,6,0,0,3.903e-05,0.00499697,0.00781073
60,GrPX2,30,4,0,0,4.13e-05,0.00267541,0.0154369
70,GrPX2,26,3,0,0,4.53e-05,0.00215886,0.0209833
80,GrPX2,50,3,0,0,4.758e-05,0.0031219,0.0152407
90,GrPX2,54,3,0,0,3.942e-05,0.0026603,0.0148179
100,GrPX2,68,5,0,0,4.131e-05,0.0037076,0.011142
110,GrPX2,39,3,0,0,4.4731e-05,0.00250852,0.0178317
120,GrPX2,48,4,0,0,4.795e-05,0.00430488,0.0111385
130,GrPX2,40,3,0,0,3.7851e-05,0.00220202,0.0171892
140,GrPX2,45,4,0,0,4.194e-05,0.00406362,0.0103208
150,GrPX2,57,3,0,0,4.593e-05,0.00285734,0.0160744
160,GrPX2,0,3,0,0,5.0541e-05,0.0012154,0.0415837
170,GrPX2,72,4,0,0,4.43e-05,0.00333062,0.0133008
180,GrPX2,38,3,0,0,3.834e-05,0.00233195,0.0164412
190,GrPX2,19,3,0,0,4.086e-05,0.00284873,0.0143432
200,GrPX2,45,3,0,0,4.513e-05,0.00254382,0.0177411
210,GrPX2,60,3,0,0,4.467e-05,0.0029514,0.0151352
220,GrPX2,53,4,0,0,4.061e-05,0.00289169,0.0140437
230,GrPX2,9,3,0,0,4.216e-05,0.0021257,0.0198335
240,GrPX2,80,7,0,0,4.62e-05,0.0049439,0.00934484
250,GrPX2,69,5,0,0,4.981e-05,0.00518262,0.00961096
260,GrPX2,59,5,0,0,4.073e-05,0.00379498,0.0107326
270,GrPX2,38,3,0,0,4.161e-05,0.0024583,0.0169263
280,GrPX2,59,5,0,0,4.371e-05,0.00418565,0.0104428
290,GrPX2,56,4,0,0,4.49e-05,0.00371775,0.0120772
300,GrPX2,53,4,0,0,4.022e-05,0.00280332,0.0143473
310,GrPX2,87,5,0,0,4.35e-05,0.00566069,0.00768458
320,GrPX2,61,4,0,0,4.602e-05,0.00370864,0.0124089
330,GrPX2,40,4,0,0,4.9101e-05,0.00307779,0.0159533
340,GrPX2,36,5,0,0,3.8391e-05,0.00393386,0.00975911
350,GrPX2,77,6,0,0,4.172e-05,0.00621781,0.00670976
