iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GOX,82,4,0,0,0.000281612,0.00418772,0.0672471
10,GOX,111,5,0,0,0.000178541,0.00479643,0.0372237
20,GOX,142,6,0,0,0.000212032,0.00962683,0.0220251
30,GOX,107,5,0,0,0.000208531,0.00497591,0.0419081
40,GOX,130,5,0,0,0.000206171,0.00466341,0.0442103
50,GOX,119,5,0,0,0.000202921,0.0045215,0.0448791
60,GOX,215,8,0,0,0.000197831,0.00689596,0.028688
70,GOX,85,5,0,0,0.000210041,0.00562139,0.0373646
80,GOX,153,4,0,0,0.000179641,0.0050058,0.0358866
90,GOX,59,5,0,0,0.000188791,0.00417888,0.0451774
100,GOX,65,5,0,0,0.000201781,0.00724984,0.0278325
110,GOX,127,5,0,0,0.000210451,0.00582251,0.0361444
120,GOX,157,4,0,0,0.000201661,0.00453259,0.0444913
130,GOX,95,5,0,0,0.000202751,0.00613935,0.0330248
140,GOX,137,4,0,0,0.000210812,0.00505835,0.041676
150,GOX,71,5,0,0,0.000191871,0.00581419,0.0330005
160,GOX,120,6,0,0,0.000176471,0.00668147,0.026412
170,GOX,167,6,0,0,0.000201851,0.00715377,0.028216
180,GOX,111,5,0,0,0.000207032,0.00496785,0.0416743
190,GOX,129,5,0,0,0.000183211,0.006814,0.0268874
200,GOX,81,4,0,0,0.000118621,0.00479495,0.0247387
210,GOX,156,6,0,0,0.000201322,0.00645849,0.0311717
220,GOX,142,6,0,0,0.000201022,0.00638904,0.0314636
230,GOX,185,5,0,0,0.000198272,0.00602089,0.0329307
240,GOX,79,3,0,0,0.000201072,0.00414977,0.0484538
250,GOX,62,4,0,0,0.000181161,0.0048837,0.037095
260,GOX,120,5,0,0,0.000222182,0.00620858,0.0357863
270,GOX,77,4,0,0,0.000201812,0.00344085,0.0586517
280,GOX,157,6,0,0,0.000204431,0.00712957,0.0286737
290,GOX,175,8,0,0,0.000194581,0.00878726,0.0221435
300,GOX,102,5,0,0,0.000177231,0.00503222,0.0352192
310,GOX,113,6,0,0,0.000173851,0.00462232,0.0376112
320,GOX,51,3,0,0,7.174e-05,0.00284715,0.0251971
330,GOX,64,5,0,0,0.000160481,0.00464696,0.0345346
340,GOX,96,5,0,0,0.000203191,0.0044577,0.045582
350,GOX,149,5,0,0,0.000204642,0.00731476,0.0279766
360,GOX,119,4,0,0,0.000205072,0.00500022,0.0410126
370,GOX,143,7,0,0,0.000184421,0.0083066,0.0222017
380,GOX,143,7,0,0,0.000204861,0.00793023,0.0258329
390,GOX,115,6,0,0,0.000222762,0.00617118,0.0360971
400,GOX,28,3,0,0,0.000107341,0.00264157,0.0406354
410,GOX,95,3,0,0,0.000209692,0.00335564,0.0624894
420,GOX,118,3,0,0,0.000187041,0.00353889,0.052853
430,GOX,80,5,0,0,0.000187441,0.00599206,0.0312816
440,GOX,55,7,0,0,0.000167091,0.00712321,0.0234573
450,GOX,108,5,0,0,0.000214691,0.00625112,0.0343444
460,GOX,71,6,0,0,0.000174461,0.00510412,0.0341804
470,GOX,63,3,0,0,0.000198771,0.00283809,0.0700369
480,GOX,33,4,0,0,0.000203302,0.00423696,0.047983
490,GOX,55,5,0,0,0.000144651,0.00332516,0.0435019
500,GOX,75,3,0,0,0.000197991,0.00373299,0.0530381
510,GOX,90,4,0,0,0.000187351,0.0044842,0.0417803
520,GOX,119,4,0,0,0.000188081,0.00463823,0.0405502
530,GOX,80,5,0,0,0.000190581,0.00512397,0.037194
540,GOX,53,6,0,0,0.000205551,0.00637617,0.0322374
550,GOX,62,6,0,0,0.0001103,0.00593137,0.018596
560,GOX,68,4,0,0,0.000213502,0.00396445,0.0538542
570,GOX,140,7,0,0,0.000178121,0.00819975,0.0217227
580,GOX,31,3,0,0,0.000196171,0.00250102,0.0784365
590,GOX,77,4,0,0,0.000204742,0.00533107,0.0384055
600,GOX,43,4,0,0,0.000177931,0.00315093,0.0564694
610,GOX,58,3,0,0,0.000103741,0.00261928,0.0396067
620,GOX,59,4,0,0,0.000181881,0.00544272,0.0334173
630,GOX,87,4,0,0,0.000186002,0.00333959,0.055696
640,GOX,71,4,0,0,0.000201931,0.00417639,0.0483506
650,GOX,90,5,0,0,0.000209191,0.00564286,0.0370718
660,GOX,72,6,0,0,0.000210102,0.00431126,0.0487333
670,GOX,85,5,0,0,0.000166462,0.00466693,0.0356684
680,GOX,90,6,0,0,0.000192631,0.00497322,0.0387336
690,GOX,91,5,0,0,0.000163642,0.00504474,0.0324381
700,GOX,59,4,0,0,0.000182371,0.00308183,0.0591762
710,GOX,79,5,0,0,0.000196312,0.00458401,0.0428254
720,GOX,81,3,0,0,0.000195981,0.00306141,0.0640166
730,GOX,68,4,0,0,0.000177331,0.00367976,0.0481909
740,GOX,84,5,0,0,0.000204692,0.00484079,0.0422848
750,GOX,63,3,0,0,0.000153571,0.00300905,0.0510364
760,GOX,51,5,0,0,0.000172481,0.0053046,0.0325154
770,GOX,42,3,0,0,0.000201301,0.00321767,0.0625611
780,GOX,93,4,0,0,0.000165661,0.00388372,0.0426553
790,GOX,104,4,0,0,0.000168681,0.00499924,0.0337413
800,GOX,72,3,0,0,0.000184141,0.00302227,0.060928
810,GOX,59,4,0,0,0.000150051,0.00367206,0.0408628
820,GOX,71,6,0,0,0.000178431,0.00554358,0.032187
830,GOX,43,4,0,0,7.913e-05,0.00390352,0.0202715
840,GOX,109,5,0,0,0.000172851,0.00497866,0.0347184
850,GOX,40,4,0,0,0.000182161,0.00324932,0.0560612
860,GOX,80,4,0,0,0.000204671,0.00436055,0.046937
870,GOX,83,4,0,0,0.000151561,0.00473831,0.0319863
880,GOX,15,3,0,0,0.000101941,0.00154439,0.0660073
890,GOX,54,3,0,0,8.388e-05,0.00321774,0.026068
900,GOX,74,4,0,0,0.000178501,0.00448364,0.0398116
910,GOX,71,4,0,0,0.000162451,0.00351011,0.0462808
920,GOX,41,3,0,0,0.00010555,0.00273668,0.0385687
930,GOX,44,4,0,0,7.3861e-05,0.00452769,0.0163132
940,GOX,112,5,0,0,0.000204391,0.00542616,0.0376677
950,GOX,76,5,0,0,0.000176601,0.00497782,0.0354776
960,GOX,100,5,0,0,0.000172131,0.00625684,0.0275108
970,GOX,104,4,0,0,0.000184871,0.00448252,0.0412426
