iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GrPX2,84,4,0,0,8.482e-05,0.00321422,0.026389
10,GrPX2,95,4,0,0,6.855e-05,0.00373743,0.0183415
20,GrPX2,45,3,0,0,5.909e-05,0.0020828,0.0283705
30,GrPX2,11,3,0,0,6.626e-05,0.001715,0.0386356
40,GrPX2,43,4,0,0,6.442e-05,0.00225264,0.0285976
50,GrPX2,58,3,0,0,6.788e-05,0.00209591,0.0323869
60,GrPX2,98,4,0,0,6.94e-05,0.0031626,0.021944
70,GrPX2,81,4,0,0,6.277e-05,0.00304409,0.0206203
80,GrPX2,75,6,67,6,6.247e-05,0.00891831,0.00700469
90,GrPX2,87,4,0,0,6.713e-05,0.00271152,0.0247573
100,GrPX2,94,5,0,0,6.503e-05,0.00350584,0.0185491
110,GrPX2,16,4,0,0,6.913e-05,0.00186076,0.0371515
120,GrPX2,95,10,0,0,6.33e-05,0.00515703,0.0122745
130,GrPX2,98,5,0,0,6.93e-05,0.00322698,0.0214752
140,GrPX2,119,6,0,0,6.838e-05,0.00353935,0.0193199
150,GrPX2,94,5,0,0,7.639e-05,0.00374241,0.020412
160,GrPX2,156,7,0,0,6.167e-05,0.00421497,0.0146312
170,GrPX2,114,4,0,0,6.186e-05,0.0032575,0.01899
180,GrPX2,41,4,33,4,6.484e-05,0.00504542,0.0128513
190,GrPX2,59,4,0,0,6.769e-05,0.00272105,0.0248764
200,GrPX2,104,5,0,0,6.974e-05,0.00317054,0.0219963
210,GrPX2,110,4,11,3,6.795e-05,0.00526857,0.0128972
220,GrPX2,77,4,0,0,6.95e-05,0.00261534,0.026574
230,GrPX2,117,4,0,0,6.685e-05,0.00296911,0.0225152
240,GrPX2,81,7,0,0,6.24e-05,0.00412671,0.015121
250,GrPX2,27,3,0,0,6.457e-05,0.0016565,0.0389798
260,GrPX2,99,5,94,5,6.704e-05,0.00791117,0.0084741
270,GrPX2,60,4,0,0,6.78e-05,0.00275162,0.02464
280,GrPX2,69,4,0,0,7.005e-05,0.00242981,0.0288294
290,GrPX2,40,5,0,0,6.852e-05,0.00268801,0.025491
300,GrPX2,63,4,82,6,6.686e-05,0.00805963,0.00829567
310,GrPX2,59,3,0,0,6.787e-05,0.00193882,0.0350058
320,GrPX2,40,3,0,0,6.651e-05,0.00178202,0.0373228
330,GrPX2,99,6,0,0,6.953e-05,0.0040911,0.0169954
340,GrPX2,107,9,0,0,6.772e-05,0.00654788,0.0103423
350,GrPX2,94,4,0,0,6.853e-05,0.00367336,0.0186559
360,GrPX2,70,4,84,5,6.799e-05,0.00777633,0.0087432
370,GrPX2,50,10,24,5,7.291e-05,0.00940673,0.00775084
380,GrPX2,54,4,25,5,6.047e-05,0.00671739,0.00900201
390,GrPX2,59,3,0,0,6.492e-05,0.00211044,0.0307614
400,GrPX2,119,5,0,0,7.32e-05,0.00555733,0.0131718
410,GrPX2,73,4,0,0,7.183e-05,0.00278123,0.0258267
420,GrPX2,90,4,46,4,6.586e-05,0.0077904,0.008454
430,GrPX2,0,3,0,0,7.15e-05,0.00121719,0.0587419
440,GrPX2,62,4,0,0,6.949e-05,0.00295594,0.0235086
450,GrPX2,93,5,40,4,6.82e-05,0.00591557,0.0115289
460,GrPX2,84,5,0,0,6.218e-05,0.00340807,0.0182449
470,GrPX2,135,4,0,0,6.624e-05,0.00360614,0.0183687
480,GrPX2,77,4,0,0,7.134e-05,0.0025974,0.0274659
490,GrPX2,149,4,76,6,6.549e-05,0.0101747,0.00643655
500,GrPX2,31,5,0,0,6.239e-05,0.00241644,0.025819
510,GrPX2,19,4,0,0,6.184e-05,0.00294756,0.0209801
520,GrPX2,62,6,0,0,6.518e-05,0.0038571,0.0168987
530,GrPX2,99,5,8,3,6.904e-05,0.00558312,0.0123658
540,GrPX2,86,4,0,0,6.919e-05,0.0034398,0.0201145
550,GrPX2,51,3,0,0,6.688e-05,0.00205127,0.0326042
560,GrPX2,32,4,0,0,6.69e-05,0.0023233,0.0287952
570,GrPX2,114,8,120,7,6.693e-05,0.0121038,0.00552966
580,GrPX2,58,3,0,0,6.519e-05,0.00217478,0.0299755
590,GrPX2,164,7,96,6,6.985e-05,0.0102081,0.00684259
600,GrPX2,10,3,19,3,6.721e-05,0.00345145,0.019473
610,GrPX2,27,3,13,4,6.216e-05,0.00589511,0.0105443
620,GrPX2,108,5,0,0,6.395e-05,0.00322638,0.019821
630,GrPX2,91,6,4,3,6.523e-05,0.00719657,0.00906404
640,GrPX2,65,4,0,0,7.036e-05,0.00273577,0.0257185
650,GrPX2,142,5,39,6,7.621e-05,0.00847467,0.00899268
660,GrPX2,26,6,0,0,6.823e-05,0.00319228,0.0213734
670,GrPX2,119,4,0,0,6.559e-05,0.0039614,0.0165573
680,GrPX2,79,4,0,0,7.361e-05,0.00343127,0.0214527
690,GrPX2,68,5,0,0,6.471e-05,0.00338644,0.0191086
700,GrPX2,83,4,0,0,6.982e-05,0.00345805,0.0201906
710,GrPX2,105,5,26,6,6.982e-05,0.00629567,0.0110902
720,GrPX2,29,3,0,0,6.369e-05,0.00296216,0.0215012
730,GrPX2,67,5,111,5,6.752e-05,0.00747973,0.00902707
740,GrPX2,69,4,0,0,6.816e-05,0.00312108,0.0218386
750,GrPX2,72,4,12,4,7.163e-05,0.0038354,0.018676
760,GrPX2,48,4,121,6,6.867e-05,0.00780138,0.00880229
770,GrPX2,128,7,116,6,8.056e-05,0.00953332,0.00845036
780,GrPX2,158,4,25,4,6.111e-05,0.00604376,0.0101113
790,GrPX2,115,4,16,4,6.623e-05,0.00524616,0.0126245
800,GrPX2,77,5,6,3,7.359e-05,0.0058273,0.0126285
810,GrPX2,60,4,0,0,6.926e-05,0.00298116,0.0232326
820,GrPX2,125,6,26,3,7.734e-05,0.00894824,0.00864304
830,GrPX2,13,3,0,0,6.25e-05,0.00133234,0.0469099
840,GrPX2,33,5,0,0,6.801e-05,0.00327786,0.0207483
850,GrPX2,83,5,0,0,6.984e-05,0.00396067,0.0176334
860,GrPX2,177,7,0,0,6.913e-05,0.00674309,0.010252
870,GrPX2,86,4,0,0,6.048e-05,0.00282507,0.0214083
880,GrPX2,105,5,28,4,7.366e-05,0.0071718,0.0102708
890,GrPX2,98,4,18,3,7.077e-05,0.00503586,0.0140532
900,GrPX2,98,5,0,0,6.555e-05,0.00411877,0.0159149
910,GrPX2,133,7,0,0,6.785e-05,0.00464574,0.0146048
920,GrPX2,0,3,0,0,6.362e-05,0.00107378,0.0592487
930,GrPX2,157,7,0,0,6.995e-05,0.00409501,0.0170818
940,GrPX2,97,4,0,0,6.774e-05,0.00271656,0.024936
950,GrPX2,66,4,96,6,7.055e-05,0.0078902,0.00894147
960,GrPX2,50,3,0,0,7.063e-05,0.0020405,0.0346141
970,GrPX2,63,3,4,3,6.632e-05,0.00344939,0.0192266
980,GrPX2,82,5,9,3,6.411e-05,0.00564942,0.0113481
990,GrPX2,109,5,4,3,6.496e-05,0.00662429,0.00980634
1000,GrPX2,126,4,0,0,6.889e-05,0.0037028,0.0186048
1010,GrPX2,0,3,0,0,6.624e-05,0.00110986,0.0596832
1020,GrPX2,0,3,0,0,6.702e-05,0.00104609,0.0640671
1030,GrPX2,45,6,0,0,6.806e-05,0.0027586,0.0246719
1040,GrPX2,90,4,0,0,6.853e-05,0.00299709,0.0228655
1050,GrPX2,134,5,0,0,6.189e-05,0.0051226,0.0120818
1060,GrPX2,66,4,0,0,6.145e-05,0.00220057,0.0279246
1070,GrPX2,44,3,0,0,7.179e-05,0.00187505,0.038287
1080,GrPX2,46,5,0,3,7.158e-05,0.0043007,0.0166438
1090,GrPX2,108,5,9,3,6.889e-05,0.00440663,0.0156333
1100,GrPX2,46,4,4,3,6.616e-05,0.00355487,0.0186111
1110,GrPX2,132,8,0,3,6.64e-05,0.00797304,0.00832807
1120,GrPX2,56,4,6,3,6.69e-05,0.00441958,0.0151372
1130,GrPX2,92,4,9,3,6.809e-05,0.00498947,0.0136467
1140,GrPX2,104,5,0,0,6.738e-05,0.00310682,0.0216878
1150,GrPX2,105,7,5,3,6.508e-05,0.00619305,0.0105086
1160,GrPX2,31,5,0,0,6.982e-05,0.00231323,0.0301829
1170,GrPX2,28,4,3,3,6.087e-05,0.00333608,0.018246
1180,GrPX2,128,7,0,0,5.84e-05,0.00649923,0.00898568
1190,GrPX2,45,4,0,0,6.824e-05,0.00311687,0.0218938
1200,GrPX2,116,6,0,0,7.066e-05,0.00397486,0.0177767
1210,GrPX2,88,4,0,0,6.853e-05,0.00291994,0.0234697
1220,GrPX2,145,5,0,0,6.826e-05,0.00410761,0.0166179
1230,GrPX2,106,4,19,3,6.854e-05,0.00518284,0.0132244
1240,GrPX2,124,5,18,3,6.681e-05,0.00711305,0.0093926
1250,GrPX2,102,3,0,0,6.29e-05,0.00234197,0.0268577
1260,GrPX2,77,5,0,0,6.504e-05,0.00279859,0.0232403
1270,GrPX2,0,3,0,0,6.455e-05,0.00113246,0.0569998
1280,GrPX2,81,5,0,0,6.691e-05,0.00276705,0.024181
1290,GrPX2,103,5,109,6,7.375e-05,0.00943965,0.00781279
1300,GrPX2,44,3,0,0,7.0609e-05,0.00214995,0.0328422
1310,GrPX2,148,5,2,3,6.82e-05,0.00479531,0.0142222
1320,GrPX2,43,5,0,0,7.422e-05,0.00348596,0.0212911
1330,GrPX2,50,3,76,6,6.686e-05,0.00770376,0.00867888
1340,GrPX2,54,5,0,0,6.576e-05,0.00326714,0.0201277
1350,GrPX2,118,5,3,3,6.447e-05,0.00479273,0.0134516
1360,GrPX2,39,5,73,6,6.489e-05,0.00775853,0.0083637
1370,GrPX2,73,4,0,0,6.815e-05,0.00276641,0.0246348
1380,GrPX2,54,6,0,0,6.941e-05,0.00279035,0.024875
1390,GrPX2,20,4,0,0,6.827e-05,0.00192568,0.0354524
1400,GrPX2,11,3,5,3,6.638e-05,0.00275684,0.0240783
1410,GrPX2,0,3,0,0,7.378e-05,0.00110044,0.067046
1420,GrPX2,116,6,0,0,6.766e-05,0.00518346,0.0130531
1430,GrPX2,0,3,0,0,5.889e-05,0.00105948,0.0555839
1440,GrPX2,68,4,5,3,7.02e-05,0.0050771,0.0138268
1450,GrPX2,34,4,7,3,6.687e-05,0.0031369,0.0213172
1460,GrPX2,142,8,0,0,6.624e-05,0.00590028,0.0112266
1470,GrPX2,42,4,29,3,6.518e-05,0.00504139,0.012929
1480,GrPX2,64,3,0,0,6.685e-05,0.00205849,0.0324753
1490,GrPX2,92,5,0,0,6.94e-05,0.00375997,0.0184576
1500,GrPX2,30,4,34,4,6.768e-05,0.00652677,0.0103696
1510,GrPX2,56,7,137,5,6.324e-05,0.00878081,0.00720207
1520,GrPX2,75,4,0,0,6.677e-05,0.00262216,0.0254637
1530,GrPX2,70,7,86,5,6.643e-05,0.00924534,0.00718524
1540,GrPX2,95,8,22,3,6.855e-05,0.00680791,0.0100692
1550,GrPX2,93,7,6,3,6.994e-05,0.00676569,0.0103375
1560,GrPX2,84,4,0,0,7.328e-05,0.00314806,0.0232778
1570,GrPX2,116,4,0,0,6.773e-05,0.00309929,0.0218534
1580,GrPX2,52,4,0,0,6.905e-05,0.00219714,0.0314272
1590,GrPX2,24,5,0,0,6.654e-05,0.00247266,0.0269103
1600,GrPX2,68,4,14,3,6.776e-05,0.00515774,0.0131375
1610,GrPX2,102,6,13,4,6.349e-05,0.00815701,0.00778349
1620,GrPX2,106,4,22,4,6.559e-05,0.00587119,0.0111715
1630,GrPX2,175,8,95,6,6.856e-05,0.0116382,0.00589097
1640,GrPX2,107,6,74,6,7.083e-05,0.00929249,0.00762229
1650,GrPX2,49,5,0,0,6.727e-05,0.00277826,0.024213
1660,GrPX2,87,3,0,0,6.92e-05,0.00236654,0.029241
1670,GrPX2,79,5,0,0,6.858e-05,0.00342294,0.0200354
1680,GrPX2,27,4,15,3,6.075e-05,0.00336853,0.0180346
1690,GrPX2,127,6,0,0,6.762e-05,0.00457624,0.0147763
1700,GrPX2,116,4,0,0,7.001e-05,0.00295694,0.0236765
1710,GrPX2,17,3,0,0,7.441e-05,0.00222705,0.0334119
1720,GrPX2,61,4,0,0,5.975e-05,0.00255905,0.0233485
1730,GrPX2,93,5,0,0,7.13e-05,0.00364783,0.0195459
1740,GrPX2,182,6,0,0,7.326e-05,0.00462554,0.0158382
1750,GrPX2,43,5,0,0,6.411e-05,0.00337025,0.0190223
1760,GrPX2,55,4,0,0,7.152e-05,0.00342959,0.0208538
1770,GrPX2,113,4,0,0,6.563e-05,0.00388396,0.0168977
1780,GrPX2,86,5,7,3,6.499e-05,0.00454263,0.0143067
1790,GrPX2,82,4,0,0,6.992e-05,0.00334301,0.0209153
1800,GrPX2,0,3,95,5,6.95e-05,0.00595086,0.011679
1810,GrPX2,28,4,0,0,6.82e-05,0.00241052,0.0282927
1820,GrPX2,89,7,0,0,6.73e-05,0.00509254,0.0132154
1830,GrPX2,89,4,0,0,6.071e-05,0.00294032,0.0206474
1840,GrPX2,34,3,0,0,6.667e-05,0.00174739,0.038154
1850,GrPX2,0,3,0,0,6.788e-05,0.00123564,0.0549351
1860,GrPX2,97,5,73,6,6.915e-05,0.00895602,0.00772106
1870,GrPX2,76,3,13,3,6.812e-05,0.00512112,0.0133018
1880,GrPX2,57,4,0,0,6.378e-05,0.00287197,0.0222078
1890,GrPX2,100,4,0,0,7.329e-05,0.00299171,0.0244977
1900,GrPX2,113,6,0,0,6.965e-05,0.00512931,0.0135788
1910,GrPX2,79,3,74,5,7.132e-05,0.0068862,0.0103569
1920,GrPX2,88,4,0,0,6.739e-05,0.00367552,0.0183348
1930,GrPX2,55,4,3,3,6.139e-05,0.00484471,0.0126716
1940,GrPX2,56,3,17,3,6.4859e-05,0.00482641,0.0134384
1950,GrPX2,67,4,0,0,7.023e-05,0.00284696,0.0246684
1960,GrPX2,50,3,0,0,7.116e-05,0.00239029,0.0297704
1970,GrPX2,77,5,133,5,7.078e-05,0.0089209,0.00793418
1980,GrPX2,114,6,61,5,6.373e-05,0.00956871,0.00666025
1990,GrPX2,73,5,57,5,6.927e-05,0.00769537,0.00900152
2000,GrPX2,72,4,0,0,6.89e-05,0.00378966,0.0181811
2010,GrPX2,67,4,133,5,6.574e-05,0.00766112,0.00858099
2020,GrPX2,100,5,0,0,6.936e-05,0.00306596,0.0226226
2030,GrPX2,66,4,0,0,6.036e-05,0.00320251,0.0188477
2040,GrPX2,101,3,0,0,6.445e-05,0.00197341,0.0326592
2050,GrPX2,40,4,0,0,6.263e-05,0.00321954,0.0194531
2060,GrPX2,92,4,0,0,6.651e-05,0.00280552,0.0237068
2070,GrPX2,60,5,0,0,6.542e-05,0.00403435,0.0162158
2080,GrPX2,96,4,0,0,6.738e-05,0.00274696,0.0245289
2090,GrPX2,111,4,0,0,7.162e-05,0.0027604,0.0259455
2100,GrPX2,61,3,0,0,6.244e-05,0.00198128,0.031515
2110,GrPX2,40,4,54,4,6.214e-05,0.00639771,0.00971285
2120,GrPX2,110,6,0,0,7.164e-05,0.00544961,0.0131459
2130,GrPX2,112,5,0,0,6.845e-05,0.00371144,0.018443
2140,GrPX2,29,6,0,0,6.799e-05,0.00226061,0.030076
2150,GrPX2,63,4,106,5,6.764e-05,0.00729897,0.00926706
2160,GrPX2,143,7,0,0,7.293e-05,0.00456487,0.0159764
2170,GrPX2,84,4,0,0,6.558e-05,0.00245094,0.0267571
2180,GrPX2,46,3,0,0,6.469e-05,0.00216115,0.0299331
2190,GrPX2,48,4,4,3,6.922e-05,0.00534515,0.0129501
2200,GrPX2,76,4,44,4,6.72e-05,0.00624839,0.0107548
2210,GrPX2,152,5,0,0,6.509e-05,0.00449468,0.0144816
2220,GrPX2,109,5,0,0,6.531e-05,0.00362178,0.0180326
2230,GrPX2,110,4,0,0,7.061e-05,0.00426958,0.0165379
2240,GrPX2,97,5,0,0,6.712e-05,0.00350322,0.0191595
2250,GrPX2,79,4,0,0,6.263e-05,0.00272257,0.023004
