iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,PL,123,5,5,3,0.0024771,0.00545268,0.45429
10,PL,122,4,0,0,0.00243546,0.00346943,0.701976
20,PL,141,7,0,0,0.00242374,0.00515205,0.470442
30,PL,125,4,0,0,0.00241784,0.00308297,0.784256
40,PL,74,4,5,3,0.00237254,0.00418853,0.566438
50,PL,107,4,0,0,0.00242924,0.00353861,0.686495
60,PL,150,4,33,4,0.00251695,0.00666749,0.377496
70,PL,137,4,0,0,0.0024757,0.00322103,0.768604
80,PL,128,6,0,0,0.00244966,0.00395779,0.618947
90,PL,172,5,106,5,0.00240332,0.0103813,0.231505
100,PL,147,5,119,7,0.00244837,0.00989749,0.247373
110,PL,115,4,0,0,0.00242655,0.00293964,0.825457
120,PL,192,7,0,0,0.00246504,0.00689787,0.357363
130,PL,197,9,0,0,0.00247404,0.00670405,0.369037
140,PL,156,5,93,5,0.00245781,0.00889386,0.276349
150,PL,147,6,107,5,0.00244332,0.0105171,0.232318
160,PL,166,5,172,6,0.00246774,0.0099723,0.247459
170,PL,135,5,0,0,0.00245131,0.00461778,0.530842
180,PL,132,3,123,6,0.00244971,0.00878964,0.278704
190,PL,145,4,124,5,0.00243953,0.0088196,0.276603
200,PL,135,6,8,3,0.00243689,0.00672513,0.362356
210,PL,96,5,84,7,0.00241522,0.00966172,0.249978
220,PL,119,5,0,0,0.00241895,0.00361286,0.669538
230,PL,111,4,90,5,0.0024446,0.00892514,0.273901
240,PL,151,5,0,0,0.00244028,0.00406171,0.600802
250,PL,114,3,0,0,0.00244516,0.00294215,0.831078
260,PL,152,4,95,5,0.002438,0.00972079,0.250803
270,PL,160,5,31,6,0.00248398,0.00850931,0.291913
280,PL,126,7,0,0,0.00245199,0.00548741,0.446839
290,PL,138,5,0,0,0.00238361,0.00453674,0.525401
300,PL,122,6,115,6,0.00243028,0.011174,0.217494
310,PL,184,6,127,5,0.0024731,0.0102097,0.242229
320,PL,146,5,0,0,0.00244043,0.0049142,0.496608
330,PL,97,3,0,0,0.00245403,0.00291578,0.841637
340,PL,106,5,0,0,0.00243658,0.00357545,0.681476
350,PL,113,5,0,3,0.00241876,0.00591096,0.409199
360,PL,179,5,0,0,0.00245386,0.00415612,0.590421
370,PL,139,5,0,0,0.00244879,0.00452903,0.540688
380,PL,181,5,0,0,0.00246093,0.0051623,0.476712
390,PL,108,6,0,0,0.00242291,0.00471144,0.514261
400,PL,138,5,9,3,0.00245871,0.00571012,0.430588
410,PL,155,4,55,5,0.00247918,0.00882055,0.281069
420,PL,177,7,2,3,0.00245318,0.00757169,0.323994
430,PL,120,7,0,0,0.00245411,0.00441244,0.55618
440,PL,96,4,0,0,0.00238689,0.00387942,0.61527
450,PL,110,7,0,0,0.00238737,0.00544652,0.438329
460,PL,139,4,0,0,0.00249156,0.00379666,0.656251
470,PL,133,6,111,10,0.0024318,0.0129167,0.188268
480,PL,133,5,0,0,0.00247763,0.00412546,0.600571
490,PL,161,5,110,6,0.0024457,0.00976344,0.250496
500,PL,115,4,0,0,0.00245306,0.00367892,0.666787
510,PL,122,4,0,0,0.00265465,0.0030767,0.862823
520,PL,0,3,5,3,0.00220571,0.00308144,0.715804
530,PL,143,6,111,8,0.00246127,0.012338,0.199488
540,PL,135,5,114,7,0.0024796,0.0113397,0.218666
550,PL,88,5,0,3,0.0024283,0.00552349,0.439631
560,PL,183,6,0,0,0.00252644,0.00573879,0.440239
570,PL,175,5,53,5,0.00247963,0.00743709,0.333414
580,PL,174,6,0,3,0.0025048,0.00715529,0.350063
590,PL,152,5,140,6,0.00247317,0.010423,0.23728
600,PL,163,6,175,6,0.00247432,0.0114206,0.216654
610,PL,171,5,0,0,0.00247447,0.00376478,0.657269
620,PL,161,7,0,0,0.00246505,0.00569828,0.432595
630,PL,134,4,0,0,0.00246484,0.00346277,0.711811
640,PL,141,7,0,0,0.00246438,0.00427002,0.577136
650,PL,86,3,0,0,0.00239725,0.00292618,0.819242
660,PL,106,6,7,4,0.00245116,0.00563593,0.434916
670,PL,143,6,0,0,0.00249903,0.0045829,0.545295
680,PL,131,4,68,5,0.00246878,0.00825277,0.299145
690,PL,108,4,133,6,0.00241601,0.00928717,0.260145
700,PL,133,5,0,0,0.00245157,0.00452295,0.542029
710,PL,165,5,128,6,0.0024425,0.0106512,0.229317
720,PL,151,4,0,0,0.00238614,0.00302836,0.787931
730,PL,129,4,0,0,0.00246126,0.00356934,0.689555
740,PL,109,5,2,3,0.00238446,0.00549449,0.433972
750,PL,124,7,0,0,0.00241893,0.00519624,0.465515
760,PL,131,9,94,6,0.00246684,0.0107567,0.229331
770,PL,143,6,89,7,0.00246719,0.00976786,0.252582
780,PL,161,7,0,0,0.00245112,0.00597149,0.410471
790,PL,125,5,0,0,0.00244055,0.00411486,0.593107
800,PL,105,5,9,4,0.0024345,0.00517676,0.470275
810,PL,184,6,123,9,0.00249822,0.0119823,0.208492
820,PL,141,4,0,0,0.00246098,0.00383836,0.641155
830,PL,160,6,0,0,0.00243263,0.00527751,0.460943
840,PL,148,8,0,0,0.00246199,0.00543697,0.452824
850,PL,114,5,0,0,0.00237957,0.00462427,0.514583
860,PL,99,4,85,11,0.002445,0.010041,0.243502
870,PL,160,5,0,0,0.00246024,0.00492526,0.499515
880,PL,130,3,0,0,0.00240231,0.00337143,0.712548
890,PL,131,4,3,3,0.00271018,0.00555751,0.487661
900,PL,153,5,0,0,0.00245455,0.00532808,0.460682
910,PL,124,6,1,3,0.00244787,0.00712201,0.343705
920,PL,115,4,0,0,0.00243984,0.00358049,0.681427
930,PL,69,5,124,5,0.00238562,0.00929632,0.25662
940,PL,114,6,0,0,0.00242971,0.0041199,0.58975
950,PL,151,5,4,3,0.00248416,0.00497613,0.499215
960,PL,145,5,0,0,0.00248797,0.00476801,0.521805
970,PL,122,3,0,0,0.00245025,0.00321896,0.761193
980,PL,174,8,0,0,0.00240773,0.00701291,0.343328
990,PL,134,5,0,0,0.00243824,0.00471044,0.517625
1000,PL,112,5,135,8,0.00245751,0.00916363,0.268181
1010,PL,129,6,24,4,0.00245731,0.00707431,0.347357
1020,PL,131,4,0,0,0.00245281,0.00368163,0.66623
1030,PL,159,6,0,0,0.00247074,0.00524158,0.471373
1040,PL,138,6,140,8,0.00244295,0.0104835,0.233029
1050,PL,162,5,0,0,0.00251388,0.00411435,0.611003
1060,PL,175,7,27,3,0.00245417,0.0077195,0.317918
1070,PL,136,5,2,3,0.00249332,0.00535136,0.465923
1080,PL,102,6,121,7,0.00242447,0.0117038,0.207153
1090,PL,0,3,0,0,0.00222273,0.00111944,1.98557
1100,PL,142,4,102,4,0.00244039,0.00814066,0.299778
1110,PL,133,5,136,6,0.00245519,0.00941685,0.260723
1120,PL,180,7,90,6,0.002508,0.0108185,0.231824
1130,PL,127,8,0,0,0.00248503,0.0057734,0.430427
1140,PL,149,4,0,0,0.00243964,0.00410611,0.59415
1150,PL,111,4,0,0,0.00243959,0.00305252,0.799205
1160,PL,96,4,158,7,0.00238795,0.0102432,0.233126
1170,PL,131,4,14,3,0.00248275,0.00510103,0.486715
1180,PL,152,6,0,0,0.00251645,0.00513104,0.490437
1190,PL,116,4,0,0,0.00246619,0.00347331,0.71004
1200,PL,192,7,8,3,0.00246742,0.00714348,0.345409
1210,PL,125,6,0,0,0.00242966,0.00513199,0.473434
1220,PL,141,4,108,5,0.00250397,0.00855099,0.292828
1230,PL,212,6,140,5,0.00248112,0.0105855,0.234388
1240,PL,191,6,146,8,0.00246612,0.0123629,0.199478
1250,PL,156,7,0,0,0.00246885,0.00573718,0.430325
1260,PL,135,5,0,0,0.00243877,0.00352529,0.691792
1270,PL,124,4,106,4,0.00242466,0.00905598,0.267741
1280,PL,163,6,0,0,0.00247951,0.00566027,0.438055
1290,PL,4,3,0,0,0.00224759,0.00153745,1.4619
1300,PL,99,5,121,7,0.00238884,0.00954539,0.250261
1310,PL,0,3,0,0,0.00225648,0.00110833,2.03592
1320,PL,113,5,113,6,0.00244692,0.00972678,0.251565
1330,PL,182,7,111,6,0.00245993,0.010381,0.236965
1340,PL,155,3,0,0,0.00246513,0.00287048,0.858786
1350,PL,108,4,0,0,0.00246443,0.00276419,0.891556
1360,PL,164,6,0,0,0.00251774,0.00628317,0.400712
1370,PL,171,7,0,0,0.00246894,0.00724847,0.340615
1380,PL,121,4,4,3,0.00244573,0.00475789,0.514037
1390,PL,171,5,0,0,0.00246542,0.00434672,0.567191
1400,PL,139,4,0,0,0.00245273,0.00373744,0.656258
1410,PL,101,3,0,0,0.0024759,0.00297856,0.83124
1420,PL,129,5,8,3,0.00249436,0.00735076,0.339334
1430,PL,111,5,118,6,0.0023857,0.00927726,0.257156
1440,PL,102,5,126,6,0.00239118,0.00927294,0.257866
1450,PL,117,5,0,0,0.00245244,0.00496503,0.493943
1460,PL,92,4,8,3,0.00244613,0.00504626,0.484741
1470,PL,133,5,91,5,0.00243409,0.00888973,0.273809
1480,PL,159,6,0,0,0.00243102,0.00528836,0.459692
1490,PL,117,5,0,0,0.00242075,0.00395849,0.611534
1500,PL,135,8,160,7,0.00247069,0.011189,0.220814
1510,PL,157,5,4,3,0.00247919,0.00509826,0.486281
1520,PL,139,5,93,4,0.00245071,0.00867439,0.282523
1530,PL,153,4,0,0,0.00242975,0.00333363,0.728859
1540,PL,107,4,2,3,0.002409,0.0052407,0.459671
1550,PL,164,6,0,0,0.00245143,0.00600159,0.408464
1560,PL,111,5,115,5,0.00241934,0.00899785,0.26888
1570,PL,139,8,122,4,0.00246796,0.0107524,0.229526
1580,PL,135,5,0,0,0.0024041,0.00414622,0.57983
1590,PL,145,7,0,0,0.0023746,0.00566257,0.41935
1600,PL,152,4,95,5,0.0024879,0.00848819,0.293102
1610,PL,159,4,0,0,0.00241443,0.00428848,0.563004
1620,PL,164,8,0,0,0.00247714,0.00564117,0.439118
1630,PL,141,5,72,4,0.00249082,0.00714595,0.348564
1640,PL,173,4,12,3,0.00244899,0.0053855,0.454737
1650,PL,154,5,0,0,0.00246062,0.00499482,0.492634
1660,PL,117,5,0,0,0.00239717,0.00404869,0.592086
1670,PL,126,6,0,0,0.00243134,0.00445274,0.546033
1680,PL,139,4,116,5,0.00255976,0.00886907,0.288617
1690,PL,144,5,0,0,0.00247149,0.00398482,0.620227
1700,PL,154,6,0,0,0.00246267,0.00380189,0.64775
1710,PL,110,6,0,0,0.0024613,0.00391678,0.628399
1720,PL,129,5,110,5,0.00244419,0.00920367,0.265567
1730,PL,137,5,0,0,0.00243717,0.00402956,0.604823
1740,PL,160,7,0,0,0.00244425,0.00659271,0.370751
1750,PL,123,5,0,0,0.00246078,0.00383449,0.64175
1760,PL,115,4,0,0,0.00243941,0.00365034,0.66827
1770,PL,175,5,0,0,0.00244693,0.0044438,0.550639
1780,PL,0,3,0,0,0.00222755,0.00119253,1.86791
1790,PL,140,4,1,3,0.00242695,0.00433387,0.559996
1800,PL,0,3,0,0,0.00248087,0.00115409,2.14964
1810,PL,113,5,0,0,0.00241874,0.00420604,0.575064
1820,PL,140,5,0,0,0.00246392,0.0043013,0.572832
1830,PL,164,7,0,0,0.00237943,0.00631917,0.376542
1840,PL,132,5,0,0,0.00247763,0.0034106,0.726449
1850,PL,138,3,28,3,0.00241854,0.00513382,0.471099
1860,PL,130,4,26,5,0.00242928,0.00704519,0.344814
1870,PL,142,6,0,0,0.00241649,0.0056714,0.426083
1880,PL,129,5,0,0,0.00241182,0.00409387,0.58913
1890,PL,165,5,0,0,0.00245647,0.00581706,0.422287
1900,PL,182,11,0,0,0.0024673,0.00858396,0.287432
1910,PL,147,6,0,0,0.00246669,0.00521813,0.472715
1920,PL,96,6,132,7,0.00236584,0.00859688,0.275198
1930,PL,133,4,101,6,0.00241233,0.00896206,0.269171
1940,PL,137,5,128,6,0.00243558,0.00947459,0.257064
1950,PL,134,4,0,0,0.0023859,0.0038756,0.615621
1960,PL,175,5,0,0,0.00244334,0.0049926,0.489392
1970,PL,123,4,17,5,0.00249259,0.00614251,0.405794
1980,PL,123,6,0,0,0.00249119,0.00517065,0.481794
1990,PL,149,4,73,6,0.0025036,0.00798326,0.313606
2000,PL,92,4,4,4,0.00244121,0.00547501,0.445882
2010,PL,125,4,151,9,0.00246426,0.0110814,0.222378
2020,PL,141,4,78,4,0.00243512,0.00823884,0.295566
2030,PL,169,4,0,0,0.00245317,0.00369569,0.663793
2040,PL,163,5,8,3,0.00249175,0.00487121,0.511526
2050,PL,172,6,21,4,0.00248225,0.00713664,0.347818
2060,PL,136,4,0,0,0.00245999,0.00297648,0.826475
2070,PL,143,5,72,6,0.00242699,0.00819883,0.296016
2080,PL,149,4,0,0,0.0024807,0.00370239,0.670027
2090,PL,134,5,117,8,0.00242477,0.0115444,0.210039
2100,PL,109,5,0,3,0.00240552,0.00560301,0.429326
