iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,UOX,304,5,0,0,0.00045114,0.00565074,0.0798374
10,UOX,312,8,0,0,0.000413241,0.0066687,0.0619673
20,UOX,292,7,0,0,6.364e-05,0.00552532,0.0115179
30,UOX,234,5,0,0,0.000424771,0.00467784,0.0908048
40,UOX,297,7,8,3,0.00042978,0.00858144,0.0500825
50,UOX,286,6,0,0,0.00039901,0.00553839,0.0720445
60,UOX,194,4,0,0,5.6821e-05,0.00370285,0.0153452
70,UOX,292,7,0,0,5.775e-05,0.00637299,0.00906168
80,UOX,287,9,0,0,0.00040789,0.00750109,0.0543774
90,UOX,259,6,0,0,0.00041053,0.00440766,0.09314
100,UOX,0,3,0,0,5.552e-05,0.00126024,0.0440551
110,UOX,290,5,0,0,6.033e-05,0.00488776,0.0123431
120,UOX,281,6,0,0,5.85e-05,0.00484757,0.0120679
130,UOX,230,4,0,0,5.723e-05,0.00401636,0.0142492
140,UOX,205,4,0,0,5.946e-05,0.00390279,0.0152352
150,UOX,295,6,0,0,5.856e-05,0.00547848,0.0106891
160,UOX,278,4,0,0,5.999e-05,0.00441584,0.0135852
170,UOX,298,6,0,0,5.936e-05,0.00604014,0.00982759
180,UOX,272,6,0,0,0.000432281,0.00604483,0.0715126
190,UOX,251,4,0,0,5.964e-05,0.00431343,0.0138266
200,UOX,248,4,0,0,0.00042562,0.00454243,0.0936989
210,UOX,241,5,31,6,5.836e-05,0.0101844,0.00573031
220,UOX,3,3,0,3,5.549e-05,0.00312938,0.0177319
230,UOX,251,5,0,0,5.87e-05,0.00620365,0.00946218
240,UOX,196,6,0,0,0.000415341,0.00587486,0.0706981
250,UOX,260,6,0,0,0.000425561,0.0052671,0.0807961
260,UOX,270,5,0,0,6.073e-05,0.00524775,0.0115726
270,UOX,226,4,0,0,5.874e-05,0.0040885,0.0143671
280,UOX,205,4,0,0,5.8e-05,0.00378222,0.0153349
290,UOX,269,6,14,3,5.726e-05,0.007319,0.00782348
300,UOX,241,4,48,4,5.675e-05,0.00745575,0.00761158
310,UOX,236,5,0,0,5.489e-05,0.00505474,0.0108591
320,UOX,315,5,0,0,5.916e-05,0.00558019,0.0106018
330,UOX,260,5,37,6,5.818e-05,0.00957535,0.00607602
340,UOX,204,4,59,11,5.714e-05,0.0121727,0.00469411
350,UOX,268,6,0,0,5.755e-05,0.00642428,0.00895821
360,UOX,313,5,0,0,5.769e-05,0.00555738,0.0103808
370,UOX,235,4,53,6,5.59e-05,0.0102797,0.00543788
380,UOX,258,6,0,0,5.601e-05,0.00583715,0.00959544
390,UOX,285,5,0,0,5.59e-05,0.00491948,0.011363
400,UOX,268,9,0,3,5.787e-05,0.00885823,0.00653291
410,UOX,308,7,0,0,0.000390351,0.00687823,0.0567517
420,UOX,0,3,0,0,5.369e-05,0.0014368,0.0373677
430,UOX,248,6,0,0,5.743e-05,0.00593048,0.00968388
440,UOX,333,6,0,0,5.708e-05,0.00564763,0.0101069
450,UOX,276,5,0,0,5.772e-05,0.00514499,0.0112187
460,UOX,309,5,0,0,0.000421251,0.0062916,0.0669545
470,UOX,277,3,0,3,0.00039944,0.00519908,0.0768289
480,UOX,0,3,0,0,5.348e-05,0.00139574,0.0383165
490,UOX,270,4,69,5,6.261e-05,0.00895026,0.00699533
500,UOX,289,5,0,0,6.207e-05,0.00521505,0.0119021
510,UOX,185,4,0,0,5.717e-05,0.0050316,0.0113622
520,UOX,263,5,6,3,5.6921e-05,0.00616457,0.00923356
530,UOX,305,5,0,0,5.524e-05,0.0055408,0.00996969
540,UOX,280,5,47,6,0.00039458,0.00847758,0.0465439
550,UOX,169,3,46,8,5.504e-05,0.00932429,0.00590286
560,UOX,299,5,0,0,0.000401381,0.00401608,0.0999434
570,UOX,249,4,0,0,5.653e-05,0.00408846,0.0138267
580,UOX,238,4,0,3,5.614e-05,0.00569728,0.00985383
590,UOX,214,5,22,5,5.529e-05,0.00731105,0.00756253
600,UOX,280,4,0,0,5.629e-05,0.00433197,0.0129941
610,UOX,268,4,0,0,6.18e-05,0.0046733,0.0132241
620,UOX,0,3,78,6,5.238e-05,0.00644,0.00813354
630,UOX,254,6,0,0,5.745e-05,0.00486113,0.0118182
640,UOX,268,4,0,0,0.000403991,0.00404942,0.0997651
650,UOX,273,6,0,0,5.869e-05,0.00581174,0.0100985
660,UOX,252,5,0,0,5.682e-05,0.00505987,0.0112295
670,UOX,289,5,72,5,5.708e-05,0.00999083,0.00571324
680,UOX,182,4,45,5,5.692e-05,0.00821938,0.0069251
690,UOX,269,7,9,3,5.865e-05,0.00869421,0.00674587
700,UOX,280,5,0,0,5.567e-05,0.00462988,0.0120241
710,UOX,224,6,0,0,0.000403191,0.00603538,0.0668046
720,UOX,248,6,0,0,6.378e-05,0.00592503,0.0107645
730,UOX,296,6,0,0,5.636e-05,0.00537604,0.0104836
740,UOX,260,7,0,0,5.697e-05,0.00644153,0.00884418
750,UOX,315,6,0,0,0.000381401,0.00563118,0.0677303
760,UOX,217,4,0,0,5.692e-05,0.00435312,0.0130757
770,UOX,287,5,0,0,5.7271e-05,0.00476671,0.0120148
780,UOX,255,4,0,0,5.56e-05,0.00489326,0.0113626
790,UOX,243,4,0,0,0.00041145,0.00444748,0.0925132
800,UOX,198,4,18,4,5.721e-05,0.0068891,0.00830443
810,UOX,245,5,0,0,5.802e-05,0.00550946,0.010531
820,UOX,244,7,0,0,5.695e-05,0.00633231,0.00899356
830,UOX,214,4,0,0,0.000399791,0.0044284,0.0902788
840,UOX,256,6,0,0,5.681e-05,0.00559001,0.0101628
850,UOX,264,5,86,7,5.532e-05,0.0102456,0.00539941
860,UOX,260,5,0,0,5.803e-05,0.0050629,0.0114618
870,UOX,241,4,0,0,5.769e-05,0.00487484,0.0118342
880,UOX,293,6,64,8,5.849e-05,0.0122761,0.00476455
890,UOX,267,4,108,8,5.78e-05,0.0124919,0.00462698
900,UOX,257,6,17,5,5.813e-05,0.00868303,0.00669467
910,UOX,270,5,0,0,5.782e-05,0.00555283,0.0104127
