iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PL,0,1,0.371622,7.625,0.195946,0.337838,0.344595,0.344595,1.875,7.25,5.875,4.5
50,PL,0,1,0.337838,5.75,0.216216,0.22973,0.189189,0.27027,2.125,4.25,1.75,5
100,PL,0,1,0.378378,8,0.0472973,0.371622,0.135135,0.398649,0.625,8,1.875,7.625
150,PL,0,1,0.351351,5.125,0.128378,0.277027,0.236486,0.283784,0.875,4.75,4.875,5.125
200,PL,0,1,0.385135,7.375,0.0743243,0.344595,0.216216,0.418919,0.75,6.875,5.875,6.125
250,PL,0,1,0.222973,3.5,0.101351,0.162162,0.162162,0.141892,1.375,2.125,3.5,2.75
300,PL,0,0,0.337838,5.125,0.0337838,0.344595,0.135135,0.344595,0.25,5.125,2.625,5.875
350,PL,0,1,0.351351,8.5,0.0743243,0.364865,0.243243,0.432432,0.75,8.375,3.625,8.625
400,PL,0,1,0.283784,5.75,0.0405405,0.263514,0.175676,0.304054,0.5,5.625,1.75,6.125
450,PL,0,0,0.459459,9.25,0.189189,0.364865,0.108108,0.47973,2.5,7.875,2.125,9
500,PL,0,0,0.317568,7,0.155405,0.27027,0.168919,0.304054,1.375,6,2.625,7.5
550,PL,0,1,0.378378,7.25,0.0472973,0.385135,0.108108,0.405405,0.5,7.25,2.75,7.625
600,PL,0,1,0.297297,7.375,0.155405,0.25,0.162162,0.331081,2.625,5.625,2.375,6.25
650,PL,0,1,0.283784,5,0.121622,0.236486,0.25,0.236486,1.5,3.75,3.125,4.25
700,PL,0,1,0.331081,5.875,0.141892,0.236486,0.209459,0.263514,1.625,4.5,2.875,6
750,PL,0,1,0.405405,8,0.155405,0.324324,0.22973,0.337838,2.25,6.375,4.75,7
800,PL,0,0,0.324324,4.625,0.114865,0.22973,0.222973,0.263514,0.875,3.875,2.75,3.375
850,PL,0,1,0.398649,10.25,0.0675676,0.412162,0.141892,0.418919,0.5,10.5,1.375,10.125
900,PL,0,0,0.209459,4.5,0.148649,0.175676,0.114865,0.256757,1.75,3.25,4,4.625
950,PL,0,0,0.222973,4.5,0.0202703,0.202703,0.0405405,0.202703,0.25,4.25,0.5,4.25
1000,PL,0,1,0.290541,5.25,0.209459,0.182432,0.195946,0.182432,2,3.5,2.25,4.375
1050,PL,0,0,0.155405,2.75,0.0878378,0.0743243,0.101351,0.0878378,0.875,1.875,1,2
1100,PL,0,1,0.358108,6.75,0.0472973,0.364865,0.0405405,0.391892,0.5,6.75,0.75,7.125
1150,PL,0,0,0.263514,5.125,0.141892,0.202703,0.175676,0.27027,1.875,3.875,2.625,4.375
1200,PL,0,0,0.216216,3.625,0.0878378,0.189189,0.101351,0.216216,0.75,3.125,0.875,3.5
1250,PL,0,0,0.337838,5.5,0.148649,0.256757,0.168919,0.277027,1.375,4.125,2.375,5
1300,PL,0,0,0.0337838,0.25,0.0202703,0.0135135,0.0337838,0,0.125,0.125,0.25,0
1350,PL,0,1,0.331081,7.25,0.141892,0.25,0.0405405,0.331081,1.5,6.625,0.5,7.25
1400,PL,0,0,0.351351,7,0.0135135,0.344595,0.0337838,0.331081,0.125,7,0.25,7
1450,PL,0,0,0.236486,4.5,0.0675676,0.195946,0,0.236486,0.5,4.375,0,4.5
1500,PL,0,0,0.27027,4.875,0.0337838,0.27027,0.0675676,0.304054,0.25,4.875,0.75,5.5
1550,PL,0,0,0.162162,4.125,0.155405,0.108108,0.0405405,0.148649,1.375,2.875,0.25,3.875
1600,PL,0,0,0.277027,4.625,0.155405,0.195946,0.182432,0.27027,1.625,3.375,3.375,3.375
1650,PL,0,0,0.297297,5.375,0.0878378,0.25,0.141892,0.310811,0.875,4.75,2.875,3.875
1700,PL,0,1,0.107383,1.75,0.0472973,0.101351,0.114865,0.101351,0.625,1.125,1.25,1.25
1750,PL,0,0,0.216216,3.5,0.128378,0.121622,0.141892,0.168919,1.125,2.375,1.75,3.125
1800,PL,0,0,0.195946,3.25,0.114865,0.189189,0.108108,0.25,1.125,2.625,1.25,3.75
1850,PL,0,0,0.337838,6.75,0.155405,0.290541,0.256757,0.256757,1.625,5.75,3.875,4.5
1900,PL,0,0,0.304054,5.125,0.121622,0.216216,0.0135135,0.297297,1.25,4.5,0.125,5.125
1950,PL,0,1,0.277027,5.5,0.0608108,0.27027,0.027027,0.283784,0.625,5.375,0.25,5.5
2000,PL,0,1,0.0675676,3.5,0.0202703,0.0878378,0,0.0675676,0.125,3.5,0,3.5
2050,PL,0,0,0.324324,6,0.209459,0.202703,0.168919,0.263514,2.5,4,1.75,4.875
2100,PL,0,1,0.135135,2.5,0.101351,0.135135,0,0.135135,0.875,2.25,0,2.5
2150,PL,0,1,0.290541,5.625,0.0472973,0.317568,0,0.290541,0.5,5.625,0,5.625
2200,PL,0,0,0.324324,6.5,0.121622,0.337838,0.121622,0.337838,1.25,6.375,2.125,6.25
2250,PL,0,0,0.209459,4.75,0.0135135,0.202703,0,0.209459,0.125,4.625,0,4.75
2300,PL,0,1,0.0945946,2.625,0.0878378,0.135135,0.0675676,0.135135,1,2.25,2.125,2.5
2350,PL,0,0,0.236486,5.25,0.135135,0.182432,0.114865,0.222973,1.375,4.375,1.125,4.875
2400,PL,0,0,0.25,5.625,0.135135,0.222973,0.0945946,0.22973,1.625,4.625,2.125,4.25
2450,PL,0,0,0,0,0,0,0,0,0,0,0,0
2500,PL,0,0,0.310811,5.5,0.189189,0.202703,0.182432,0.222973,2,3.625,3,5.375
2550,PL,0,0,0.209459,3.125,0.114865,0.155405,0.0945946,0.189189,1.125,2,2.5,3
2600,PL,0,0,0.182432,3,0.128378,0.0878378,0.101351,0.128378,1,2,0.75,2.5
2650,PL,1,1,0.27027,5.375,0.0135135,0.27027,0.0135135,0.27027,0.125,5.375,0.125,5.375
2700,PL,0,0,0.209459,3.375,0.135135,0.101351,0.148649,0.114865,1.125,2.25,1.5,2.5
2750,PL,0,0,0.108108,2.25,0.0608108,0.0675676,0.0608108,0.0743243,0.5,1.75,0.5,1.75
2800,PL,0,0,0.25,4.25,0.162162,0.162162,0.148649,0.168919,1.5,3,1.375,3.25
2850,PL,0,0,0.141892,1.375,0.0675676,0.114865,0.108108,0.0810811,0.5,1,1.125,0.875
