iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,UOX,2556,9,0,0,0.0263961,0.0951847,0.277314
10,UOX,2480,7,0,0,0.0262131,0.103971,0.25212
20,UOX,2522,8,0,0,0.0260007,0.109893,0.236601
30,UOX,2568,8,196,7,0.0256571,0.150291,0.170717
40,UOX,2663,9,35,7,0.0263541,0.143154,0.184096
50,UOX,2623,9,583,7,0.0249962,0.209268,0.119446
60,UOX,2542,8,185,6,0.0264298,0.154689,0.170857
70,UOX,2452,8,0,0,0.0252764,0.121717,0.207665
80,UOX,2768,8,380,8,0.0256597,0.177877,0.144255
90,UOX,2622,10,166,9,0.0258344,0.152042,0.169916
100,UOX,2555,9,0,0,0.0260811,0.104838,0.248776
110,UOX,2492,8,0,0,0.0259363,0.125631,0.206448
120,UOX,2538,8,0,0,0.025966,0.102975,0.252159
130,UOX,2623,10,0,0,0.0257673,0.111661,0.230763
140,UOX,2580,9,0,0,0.0255792,0.113992,0.224394
150,UOX,2768,10,0,0,0.0259594,0.11513,0.225479
160,UOX,2480,9,0,0,0.0254401,0.114276,0.22262
170,UOX,2641,9,423,7,0.025873,0.16799,0.154015
180,UOX,2585,8,285,12,0.0257835,0.177448,0.145302
190,UOX,2523,10,436,8,0.0257219,0.182632,0.14084
200,UOX,2565,10,605,9,0.0258881,0.201947,0.128193
210,UOX,2615,9,78,7,0.0259743,0.166436,0.156062
220,UOX,2693,10,0,0,0.0264058,0.115792,0.228044
230,UOX,2709,9,66,7,0.0258759,0.148347,0.174428
240,UOX,2664,7,0,0,0.0263622,0.10792,0.244275
250,UOX,2627,11,180,6,0.0259339,0.166192,0.156048
260,UOX,2554,8,310,7,0.0261463,0.156663,0.166895
270,UOX,2494,8,0,0,0.0262829,0.108034,0.243283
280,UOX,2695,8,279,6,0.0262179,0.162811,0.161033
290,UOX,2780,9,0,0,0.0259835,0.120564,0.215516
300,UOX,2597,8,184,10,0.0259666,0.149274,0.173952
310,UOX,2479,10,0,0,0.0263568,0.106824,0.246731
320,UOX,2553,8,0,0,0.0260737,0.109967,0.237105
330,UOX,2501,9,77,5,0.0262307,0.144092,0.182041
340,UOX,2671,9,162,6,0.0258716,0.146521,0.176572
350,UOX,2643,7,0,0,0.0260933,0.107386,0.242986
360,UOX,2566,10,53,6,0.026132,0.15341,0.17034
