iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,213,6,0,0,0.0130402,0.0468727,0.278206
10,GLOX,124,4,0,0,0.0127308,0.0277519,0.458738
20,GLOX,256,8,32,4,0.0126655,0.0862384,0.146867
30,GLOX,272,7,37,4,0.0127376,0.0699176,0.18218
40,GLOX,187,8,0,0,0.0128378,0.041083,0.312484
50,GLOX,228,6,0,0,0.0125558,0.048689,0.257878
60,GLOX,123,5,200,8,0.0126601,0.0885509,0.14297
70,GLOX,276,6,0,0,0.0125916,0.045456,0.277007
80,GLOX,263,10,0,0,0.0127096,0.0612249,0.207588
90,GLOX,263,6,0,0,0.0127158,0.0443564,0.286672
100,GLOX,194,5,0,0,0.0129239,0.0405748,0.318521
110,GLOX,184,6,132,6,0.0127781,0.0705195,0.181199
120,GLOX,170,6,0,0,0.0127588,0.0364641,0.349901
130,GLOX,290,10,0,0,0.0130355,0.0606568,0.214905
140,GLOX,71,5,0,0,0.0127279,0.0350153,0.363494
150,GLOX,252,8,64,5,0.0126525,0.0839886,0.150646
160,GLOX,312,14,0,0,0.0129062,0.0735792,0.175405
170,GLOX,247,6,0,0,0.0126255,0.0436218,0.289432
180,GLOX,102,5,0,0,0.0126466,0.0332653,0.380173
190,GLOX,207,5,0,0,0.0126607,0.0347237,0.364612
200,GLOX,198,5,0,0,0.0128572,0.0389517,0.330082
210,GLOX,400,9,0,0,0.01272,0.0629714,0.201996
220,GLOX,235,6,0,0,0.0124287,0.0459761,0.270328
230,GLOX,228,9,0,0,0.0126631,0.0447705,0.282843
240,GLOX,259,5,85,6,0.0126462,0.0686154,0.184305
250,GLOX,121,4,0,0,0.0126079,0.0320627,0.393226
260,GLOX,178,6,0,0,0.0125714,0.0353505,0.355622
270,GLOX,124,6,0,0,0.0125723,0.0398686,0.315343
280,GLOX,144,6,96,5,0.0125869,0.0777021,0.16199
290,GLOX,136,8,132,5,0.0126441,0.0700168,0.180586
300,GLOX,282,7,0,0,0.0126022,0.0556606,0.226412
310,GLOX,201,6,103,7,0.0125774,0.0797107,0.157787
320,GLOX,201,6,0,0,0.0128048,0.032019,0.399911
330,GLOX,194,7,192,6,0.0127929,0.0822511,0.155535
340,GLOX,282,8,0,0,0.012554,0.0409737,0.30639
350,GLOX,278,7,0,0,0.0126318,0.0524655,0.240764
360,GLOX,123,6,0,0,0.012704,0.0328475,0.386758
370,GLOX,151,4,0,0,0.0126118,0.0337229,0.373983
380,GLOX,129,5,140,7,0.012578,0.0724434,0.173625
390,GLOX,141,6,0,0,0.0124913,0.0349117,0.357797
400,GLOX,163,7,0,0,0.0125174,0.0387694,0.322867
410,GLOX,221,4,0,0,0.0126169,0.0343984,0.366787
420,GLOX,393,9,0,0,0.0124884,0.0576234,0.216724
430,GLOX,132,6,139,6,0.0124959,0.0660415,0.189213
440,GLOX,171,4,19,4,0.0124323,0.056981,0.218183
450,GLOX,124,5,0,0,0.0125347,0.0340977,0.36761
460,GLOX,78,6,0,0,0.0124488,0.0270764,0.459765
470,GLOX,248,7,0,0,0.0125975,0.0439053,0.286924
