iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,PMX,773,13,0,0,0.00064033,0.116262,0.00550763
10,OX,852,12,0,0,0.0073645,0.122833,0.0599556
20,GrPX,1100,8,0,0,0.00203401,0.0927758,0.0219239
30,PL,1489,8,68,6,0.0758861,0.145058,0.523141
40,GOX,513,8,0,0,0.00776817,0.099221,0.0782917
50,OX,644,8,0,0,0.0072844,0.108488,0.0671447
60,UOX,3115,11,0,0,0.00780317,0.194102,0.0402015
70,EAX,3191,10,0,0,0.00426894,0.176816,0.0241434
80,PL,2114,13,0,0,0.0727393,0.208966,0.348091
90,GOX,513,11,0,0,0.00759396,0.0824469,0.0921073
100,GOX,335,8,0,0,0.00751768,0.0764344,0.0983547
110,LOX,649,15,0,0,0.00717064,0.113651,0.0630936
120,EAX,3131,12,0,0,0.00438324,0.16346,0.0268155
130,PMX,140,8,0,0,0.00038372,0.0339189,0.0113129
140,OX,395,8,0,0,0.00717831,0.0943872,0.0760518
150,OX,639,12,0,0,0.00709176,0.130952,0.0541555
160,GOX,307,6,0,0,0.00759683,0.0548553,0.138488
170,OX,255,6,22,6,0.00722372,0.0772454,0.0935165
180,GrPX,837,7,0,0,0.0019858,0.0768886,0.025827
190,AOX,544,8,0,0,0.00727544,0.0819044,0.0888284
200,EAX,3341,12,0,0,0.00379533,0.212947,0.0178229
210,LOX,675,9,0,0,0.00732486,0.0943398,0.0776434
220,GrPX,1085,11,0,0,0.0019771,0.102183,0.0193486
230,AOX,747,8,0,0,0.00714844,0.10283,0.0695168
240,PMX,792,11,0,0,0.00045179,0.121358,0.00372279
250,UOX,3100,13,0,0,0.00776529,0.198801,0.0390607
260,UOX,0,3,0,0,0.00042337,0.0220063,0.0192386
270,GOX,474,9,0,0,0.00753329,0.0758561,0.0993103
280,UOX,3086,15,0,0,0.00780995,0.176418,0.0442697
290,LOX,438,11,5,3,0.00714255,0.0797873,0.0895199
300,GOX,562,9,0,0,0.00764424,0.085271,0.0896465
310,OX,217,4,0,0,0.00697058,0.0348843,0.19982
320,AOX,234,9,0,0,0.00031116,0.0460358,0.00675909
330,UOX,2963,15,0,0,0.00766255,0.189076,0.0405264
340,OX,550,15,0,0,0.00714338,0.1287,0.0555041
350,EAX,3066,10,0,0,0.00445104,0.187412,0.02375
360,PMX,983,12,0,0,0.00050701,0.121898,0.00415929
370,OX,429,8,0,0,0.000310401,0.0883312,0.00351406
380,PL,1811,12,0,0,0.0729451,0.168733,0.432312
390,LOX,513,9,0,0,0.00709797,0.0825927,0.0859394
400,PMX,866,10,0,0,0.00727823,0.116684,0.0623754
410,UOX,3108,12,0,0,0.00759477,0.172991,0.0439028
420,GOX,529,9,0,0,0.00746827,0.0913525,0.0817523
430,PL,1556,8,2,3,0.0728378,0.156148,0.466468
440,AOX,246,5,0,0,0.00032855,0.0506931,0.00648116
450,OX,671,10,0,0,0.00710304,0.0920935,0.0771286
460,OX,768,10,0,0,0.0002954,0.105074,0.00281135
470,AOX,531,8,109,7,0.0070718,0.135104,0.0523433
480,LOX,158,4,0,0,0.000304401,0.0420121,0.00724555
490,LOX,410,5,0,0,0.00030071,0.0539544,0.00557341
500,AOX,183,6,0,0,0.00032669,0.050773,0.00643432
510,LOX,764,11,0,0,0.00712246,0.113076,0.0629883
520,AOX,205,4,26,4,0.0003209,0.0773199,0.00415029
530,GOX,149,6,0,0,0.000408611,0.0401836,0.0101686
540,PMX,587,10,8,3,0.00041024,0.106413,0.00385516
550,PL,1367,12,14,3,0.0716794,0.156381,0.458364
560,GrPX,602,8,0,0,0.00198924,0.0746202,0.0266582
570,GrPX,780,10,14,4,0.00196618,0.104524,0.0188108
580,UOX,3220,14,0,0,0.00749031,0.179046,0.0418346
590,PMX,735,10,1,3,0.0072105,0.136802,0.0527074
600,EAX,2671,10,975,8,0.00564839,0.265405,0.0212822
610,PMX,311,7,0,0,0.0005686,0.0521625,0.0109006
620,PL,1590,9,9,4,0.0728204,0.151879,0.479462
630,AOX,550,9,0,0,0.00028614,0.0796681,0.00359165
640,UOX,2877,12,0,0,0.00739076,0.141757,0.0521368
650,AOX,397,10,0,0,0.00688749,0.0821887,0.083801
660,GOX,522,6,0,0,0.00730005,0.0799289,0.0913318
670,GrPX,1115,7,0,0,0.00199607,0.0814003,0.0245217
680,AOX,271,7,327,5,0.00692796,0.0885384,0.0782481
690,AOX,366,8,0,0,0.00700819,0.0620177,0.113003
700,LOX,273,7,0,0,0.00031228,0.0590983,0.00528408
710,PMX,249,6,17,5,0.00054887,0.0593941,0.00924116
720,PL,1488,8,1,3,0.0718131,0.132896,0.540371
730,UOX,2790,12,0,0,0.00040816,0.156803,0.002603
740,PL,1671,8,0,0,0.0737235,0.126742,0.581682
750,LOX,112,5,0,0,0.0003017,0.046421,0.00649922
760,EAX,2607,12,835,12,0.00420318,0.277474,0.015148
770,PL,1420,11,0,0,0.0725922,0.126868,0.572186
780,GrPX,874,8,0,0,0.00199889,0.0795221,0.0251363
790,GOX,413,8,1,3,0.00697037,0.0867843,0.0803184
800,AOX,230,7,2,3,0.0003096,0.0793644,0.00390099
810,UOX,3079,10,0,0,0.00040937,0.164242,0.00249248
