iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,OX,893,12,0,0,0.00789302,0.13368,0.0590441
10,OX,808,15,0,0,0.00757889,0.131766,0.0575179
20,OX,617,7,0,0,0.00744612,0.0795705,0.0935789
30,OX,8,3,0,0,0.000314462,0.0222552,0.0141298
40,OX,337,15,0,0,0.000326271,0.074269,0.0043931
50,OX,714,9,2,3,0.0074136,0.122601,0.0604695
60,OX,593,12,0,0,0.00735142,0.0934046,0.0787052
70,OX,774,12,0,0,0.0072549,0.107948,0.067207
80,OX,502,10,0,0,0.00730896,0.0965543,0.0756979
90,OX,655,11,10,4,0.00722322,0.120763,0.0598132
100,OX,707,11,0,0,0.00744337,0.0864174,0.0861328
110,OX,772,9,0,0,0.00760435,0.09453,0.0804438
120,OX,608,18,110,9,0.00736014,0.145003,0.0507585
130,OX,232,5,0,0,0.00720021,0.0417561,0.172435
140,OX,990,12,0,0,0.00722898,0.105728,0.0683735
150,OX,123,6,0,0,0.000325181,0.0383769,0.00847336
160,OX,597,7,2,3,0.00741459,0.0857552,0.0864623
170,OX,527,9,0,0,0.00724128,0.0850687,0.0851228
180,OX,565,8,0,0,0.00726229,0.0818231,0.0887559
190,OX,601,8,2,3,0.00731664,0.0961063,0.0761307
200,OX,286,8,0,0,0.0072282,0.0513266,0.140827
210,OX,334,8,0,0,0.000317371,0.0568799,0.00557966
220,OX,563,8,0,0,0.00720384,0.0819959,0.0878561
230,OX,501,6,0,0,0.00702718,0.0497651,0.141207
240,OX,713,9,0,0,0.00729981,0.0934952,0.0780769
250,OX,599,9,0,0,0.00723633,0.0984965,0.0734679
260,OX,732,12,3,3,0.00728806,0.132315,0.0550811
270,OX,631,12,0,0,0.00729229,0.105301,0.0692521
280,OX,648,7,0,0,0.00741848,0.0652506,0.113692
290,OX,562,10,5,3,0.00725322,0.108083,0.0671078
300,OX,2,3,5,3,0.000387001,0.0444811,0.00870035
310,OX,485,10,0,0,0.00712047,0.0637385,0.111714
320,OX,434,12,0,0,0.00704809,0.0619851,0.113706
330,OX,707,10,0,0,0.00712864,0.0837175,0.0851511
340,OX,492,10,19,3,0.0071668,0.0907661,0.078959
350,OX,593,9,12,5,0.000313271,0.1041,0.00300931
360,OX,481,8,3,3,0.00707478,0.0974869,0.0725716
370,OX,440,14,0,0,0.000290292,0.0887857,0.00326958
380,OX,167,7,0,0,0.00718366,0.0462936,0.155176
390,OX,0,3,0,0,0.000300711,0.0180846,0.016628
400,OX,107,6,0,0,0.000315672,0.028083,0.0112407
410,OX,500,10,0,0,0.00704537,0.0790954,0.0890743
420,OX,317,6,13,3,0.00701615,0.0609357,0.11514
430,OX,432,10,0,0,0.00708582,0.0754108,0.0939629
440,OX,540,7,80,7,0.00699783,0.107549,0.0650662
450,OX,692,7,0,0,0.00712612,0.0694352,0.10263
460,OX,274,7,7,3,0.00696108,0.0696916,0.099884
470,OX,815,11,0,0,0.0070147,0.117408,0.0597463
480,OX,385,8,22,3,0.00710589,0.0809628,0.0877673
