iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,EAX,3408,15,0,0,0.0101102,0.246389,0.0410333
10,EAX,3080,13,0,0,0.00449056,0.233869,0.0192012
20,EAX,3188,11,0,0,0.00483984,0.229866,0.0210551
30,EAX,3206,9,0,0,0.0047645,0.189388,0.0251574
40,EAX,3504,12,0,0,0.00589747,0.22218,0.0265436
50,EAX,3500,11,0,0,0.00469572,0.237448,0.0197758
60,EAX,3282,12,0,0,0.00459247,0.224989,0.020412
70,EAX,3169,8,0,0,0.00466702,0.191406,0.0243829
80,EAX,2941,11,0,0,0.00465519,0.216232,0.0215287
90,EAX,3264,13,0,0,0.00454892,0.233449,0.0194857
100,EAX,3146,11,0,0,0.00453782,0.237648,0.0190947
110,EAX,2866,9,0,0,0.00450576,0.197694,0.0227916
120,EAX,3157,11,0,0,0.00474133,0.209477,0.0226341
130,EAX,3063,11,0,0,0.00474228,0.23182,0.0204568
140,EAX,3487,11,0,0,0.00476664,0.211824,0.0225029
150,EAX,2901,9,0,0,0.00515323,0.199474,0.0258341
160,EAX,2834,13,0,0,0.00524146,0.217179,0.0241342
170,EAX,3106,15,0,0,0.00472763,0.23117,0.0204509
180,EAX,3003,11,0,0,0.00455037,0.203368,0.0223751
190,EAX,3116,10,0,0,0.00497202,0.197686,0.0251511
200,EAX,2908,11,0,0,0.0046727,0.220778,0.0211647
210,EAX,2842,12,0,0,0.00641038,0.217018,0.0295385
220,EAX,2708,11,0,0,0.0045596,0.185977,0.024517
230,EAX,2751,10,0,0,0.00476505,0.211545,0.022525
240,EAX,2932,10,0,0,0.00470907,0.190279,0.0247482
250,EAX,2691,9,0,0,0.00453082,0.181678,0.0249388
260,EAX,2635,10,0,0,0.00459369,0.184389,0.0249131
270,EAX,3075,13,0,0,0.00462607,0.227322,0.0203503
280,EAX,2682,9,0,0,0.00458373,0.189724,0.02416
290,EAX,2834,14,0,0,0.00491452,0.211689,0.0232157
300,EAX,2882,12,0,0,0.00450067,0.241937,0.0186026
310,EAX,2862,9,0,0,0.0046607,0.221808,0.0210123
320,EAX,2692,12,0,0,0.00498126,0.224044,0.0222334
330,EAX,2888,9,0,0,0.00465977,0.191873,0.0242857
340,EAX,2795,8,0,0,0.00453045,0.187773,0.0241273
350,EAX,2867,10,0,0,0.00482794,0.235208,0.0205263
360,EAX,2772,11,0,0,0.00494932,0.221301,0.0223647
370,EAX,2751,10,0,0,0.00473206,0.247591,0.0191124
380,EAX,2604,11,0,0,0.00466728,0.21706,0.0215023
390,EAX,2691,8,0,0,0.00459841,0.178714,0.0257306
400,EAX,2882,14,0,0,0.00465191,0.223298,0.0208327
410,EAX,2603,12,0,0,0.00459917,0.215918,0.0213005
420,EAX,2510,11,0,0,0.0060099,0.213658,0.0281286
430,EAX,2820,10,0,0,0.00459904,0.200786,0.0229052
