iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,1265,7,0,0,0.00757314,0.0586897,0.129037
10,GrPX,1234,7,0,0,0.00729172,0.0625341,0.116604
20,GrPX,1082,6,6,3,0.00731191,0.0791261,0.0924082
30,GrPX,1255,7,0,0,0.00732673,0.0600523,0.122006
40,GrPX,1154,7,0,0,0.00733151,0.059684,0.122839
50,GrPX,1088,6,84,4,0.00755646,0.0898661,0.0840857
60,GrPX,1145,7,0,0,0.00738492,0.0613048,0.120462
70,GrPX,1067,6,111,7,0.00730698,0.0959896,0.0761226
80,GrPX,0,3,0,0,0.00741584,0.0241333,0.307286
90,GrPX,980,6,13,4,0.0073173,0.0785179,0.0931928
100,GrPX,1015,6,0,0,0.00714649,0.0564326,0.126638
110,GrPX,1046,5,0,0,0.00724901,0.0551523,0.131436
120,GrPX,1102,7,2,3,0.00728706,0.0834591,0.0873129
130,GrPX,852,5,0,0,0.00730351,0.0526628,0.138684
140,GrPX,1138,6,430,9,0.00726252,0.11849,0.0612922
150,GrPX,1038,8,0,0,0.00723386,0.0602748,0.120015
160,GrPX,902,6,0,0,0.00723069,0.0541102,0.133629
170,GrPX,974,7,114,8,0.00736464,0.0957607,0.0769066
180,GrPX,1095,6,4,3,0.007483,0.0799445,0.0936025
190,GrPX,965,7,0,0,0.00738913,0.0602304,0.122681
200,GrPX,986,5,0,0,0.00718113,0.0572802,0.125368
210,GrPX,949,6,265,7,0.00713732,0.100436,0.0710633
220,GrPX,994,4,0,0,0.00729692,0.0489874,0.148955
230,GrPX,1063,7,0,0,0.00729304,0.0654561,0.111419
240,GrPX,1056,6,0,0,0.00738589,0.0530382,0.139256
250,GrPX,1002,5,116,6,0.00719346,0.0925819,0.0776983
260,GrPX,1186,6,0,0,0.00757215,0.0577435,0.131134
270,GrPX,1197,6,0,0,0.00746546,0.0573667,0.130136
280,GrPX,1085,8,0,0,0.00729257,0.0613737,0.118822
290,GrPX,1186,8,0,0,0.00728627,0.0665499,0.109486
300,GrPX,1094,7,53,5,0.00723664,0.0915862,0.0790145
310,GrPX,946,6,0,0,0.00716109,0.055726,0.128505
320,GrPX,1217,8,0,0,0.00725707,0.0658246,0.110249
330,GrPX,1006,6,328,7,0.00736331,0.0976569,0.0753998
340,GrPX,921,6,0,0,0.00735998,0.0532733,0.138155
350,GrPX,1093,7,47,4,0.00720025,0.0975024,0.0738469
360,GrPX,1070,5,0,0,0.0071623,0.0563009,0.127215
370,GrPX,1164,6,0,0,0.00751232,0.0606644,0.123834
380,GrPX,1202,8,374,8,0.00722453,0.125446,0.0575909
390,GrPX,1127,6,472,7,0.00719823,0.112805,0.0638111
400,GrPX,1042,6,61,5,0.00715498,0.089164,0.0802452
410,GrPX,1092,7,0,0,0.00730632,0.063338,0.115354
420,GrPX,1161,8,0,0,0.00718174,0.0651494,0.110235
430,GrPX,1066,7,485,7,0.00719609,0.105385,0.0682835
440,GrPX,1034,7,234,6,0.0073594,0.108834,0.0676201
450,GrPX,1073,6,0,0,0.00723983,0.0564865,0.128169
460,GrPX,1016,6,0,0,0.00719429,0.0582139,0.123584
470,GrPX,955,7,0,0,0.00736455,0.0681362,0.108086
480,GrPX,900,5,90,5,0.00752838,0.0818619,0.0919644
490,GrPX,0,3,0,0,0.00732133,0.0230599,0.317491
500,GrPX,1003,10,0,0,0.00729888,0.0641969,0.113695
510,GrPX,839,7,66,5,0.00741047,0.0825944,0.0897212
520,GrPX,1064,7,494,9,0.00734996,0.127538,0.0576297
530,GrPX,1143,6,0,0,0.00721513,0.0530299,0.136058
540,GrPX,1018,5,179,6,0.00719586,0.0900477,0.0799116
550,GrPX,981,6,0,0,0.0072973,0.0574862,0.12694
560,GrPX,921,6,85,7,0.0072577,0.082669,0.0877923
570,GrPX,1152,7,0,0,0.00768976,0.0605893,0.126916
580,GrPX,1010,6,0,0,0.00720986,0.0555256,0.129848
590,GrPX,1202,6,16,5,0.00730853,0.0865234,0.0844688
600,GrPX,1117,6,0,0,0.00722103,0.0586124,0.1232
610,GrPX,939,6,85,9,0.00726134,0.0900409,0.0806449
620,GrPX,1005,6,0,0,0.00720074,0.0597054,0.120605
630,GrPX,1078,5,166,7,0.00724668,0.0850732,0.0851817
640,GrPX,1052,7,283,7,0.00716896,0.105675,0.0678398
650,GrPX,1017,5,103,5,0.00720425,0.0912307,0.0789674
660,GrPX,1211,6,107,7,0.00735026,0.0874078,0.0840915
670,GrPX,1237,7,0,0,0.00722216,0.06302,0.114601
680,GrPX,954,8,227,10,0.00723938,0.10263,0.0705384
690,GrPX,1177,7,236,7,0.00721427,0.108138,0.0667134
700,GrPX,1234,6,0,0,0.00719791,0.0620919,0.115923
710,GrPX,1038,9,67,7,0.00723246,0.092289,0.0783674
720,GrPX,1068,7,0,0,0.00733324,0.0556183,0.131849
730,GrPX,1092,6,96,9,0.0072667,0.0950857,0.0764226
740,GrPX,864,6,0,0,0.0100996,0.0613437,0.16464
750,GrPX,983,6,122,5,0.00723284,0.0993718,0.0727856
760,GrPX,1341,6,0,0,0.00718947,0.0543208,0.132352
770,GrPX,1017,8,0,0,0.00726645,0.0539374,0.13472
780,GrPX,1115,8,0,0,0.00726924,0.152427,0.04769
790,GrPX,1016,5,0,0,0.00725208,0.054706,0.132565
800,GrPX,921,5,0,0,0.00716986,0.0554095,0.129398
810,GrPX,1180,5,0,0,0.00731588,0.0578099,0.126551
820,GrPX,12,3,8,3,0.00754354,0.0461741,0.163372
830,GrPX,1043,7,0,0,0.00740944,0.0611599,0.121149
840,GrPX,905,5,0,0,0.00727255,0.0521549,0.139441
