iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GOX,652,11,0,0,0.00932202,0.194133,0.0480187
10,GOX,652,15,0,0,0.00850245,0.190997,0.0445161
20,GOX,468,7,0,0,0.00859547,0.100674,0.0853797
30,GOX,621,8,0,0,0.00793693,0.117441,0.0675823
40,GOX,747,8,0,0,0.00831897,0.142426,0.0584089
50,GOX,978,12,0,0,0.0082465,0.169409,0.048678
60,GOX,561,10,0,0,0.00795659,0.138128,0.0576029
70,GOX,670,14,0,0,0.00825973,0.130672,0.0632096
80,GOX,535,9,0,0,0.00779809,0.106269,0.0733809
90,GOX,180,5,0,0,0.00806443,0.0632333,0.127534
100,GOX,659,10,0,0,0.00812262,0.107678,0.0754344
110,GOX,497,10,0,0,0.00854173,0.145143,0.0588506
120,GOX,520,7,0,0,0.00774408,0.12159,0.0636901
130,GOX,812,12,0,0,0.00811525,0.15601,0.0520175
140,GOX,751,9,0,0,0.00808034,0.139824,0.0577895
150,GOX,222,8,0,0,0.00753805,0.0676656,0.111401
160,GOX,339,9,0,0,0.00802189,0.127777,0.0627802
170,GOX,340,5,0,0,0.00790891,0.0890242,0.08884
180,GOX,225,9,3,3,0.00790888,0.134309,0.0588855
190,GOX,802,10,0,0,0.00797491,0.170329,0.0468205
200,GOX,689,7,938,10,0.00819363,0.336605,0.024342
210,GOX,682,13,0,0,0.00813476,0.191956,0.0423782
220,GOX,199,8,0,0,0.000870355,0.104631,0.0083183
230,GOX,616,9,0,0,0.00838262,0.122546,0.0684041
240,GOX,331,7,0,0,0.00841536,0.10977,0.0766637
250,GOX,330,8,0,0,0.00813175,0.0949616,0.0856319
260,GOX,436,7,0,0,0.00813708,0.0935839,0.0869495
270,GOX,565,11,0,0,0.00884003,0.179993,0.0491133
280,GOX,554,11,2,3,0.00761423,0.152526,0.0499209
290,GOX,996,13,0,0,0.00764074,0.204271,0.0374049
300,GOX,406,6,0,0,0.000708174,0.101176,0.00699943
310,GOX,453,6,0,0,0.00776529,0.086619,0.0896487
320,GOX,381,10,0,0,0.000845746,0.0998873,0.008467
330,GOX,714,10,0,0,0.00767883,0.149896,0.0512278
