iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,LOX,314,7,0,0,0.0101852,0.0457186,0.222779
10,LOX,242,5,0,0,0.00948126,0.0370615,0.255825
20,LOX,446,6,0,0,0.00948832,0.0556069,0.170632
30,LOX,462,8,0,0,0.00945995,0.0574005,0.164806
40,LOX,337,8,0,0,0.00954216,0.0602446,0.15839
50,LOX,0,3,0,0,0.000333622,0.0244453,0.0136477
60,LOX,310,5,0,0,0.00943185,0.04122,0.228817
70,LOX,183,5,0,0,0.00942758,0.0383377,0.245909
80,LOX,339,6,0,0,0.00950565,0.058575,0.162282
90,LOX,430,8,0,0,0.00948808,0.0741079,0.128031
100,LOX,237,5,0,0,0.00943075,0.0419335,0.224898
110,LOX,211,7,0,0,0.00942401,0.0503809,0.187055
120,LOX,92,3,0,0,0.0093858,0.0248223,0.37812
130,LOX,362,7,0,0,0.00950622,0.0440567,0.215772
140,LOX,80,3,0,0,0.00936103,0.0230675,0.40581
150,LOX,173,4,0,0,0.00943896,0.0345825,0.27294
160,LOX,446,7,0,0,0.00948386,0.058808,0.161268
170,LOX,371,5,0,0,0.00944654,0.0447896,0.210909
180,LOX,443,6,0,0,0.00949546,0.0499699,0.190024
190,LOX,242,5,0,0,0.00945874,0.0392106,0.241229
200,LOX,345,6,0,0,0.0094044,0.0553475,0.169916
210,LOX,264,6,0,0,0.00958003,0.0434471,0.220499
220,LOX,451,8,0,0,0.00942103,0.0647397,0.145522
230,LOX,265,8,0,0,0.00943503,0.0482417,0.195578
240,LOX,287,8,0,0,0.0093991,0.0448787,0.209433
250,LOX,350,5,0,0,0.00939852,0.0491692,0.191146
260,LOX,212,7,0,0,0.00926976,0.0393025,0.235857
270,LOX,371,5,180,8,0.00943938,0.102935,0.0917026
280,LOX,364,6,0,0,0.00955283,0.0438239,0.217982
290,LOX,290,7,66,5,0.00949263,0.0794045,0.119548
300,LOX,159,5,0,0,0.00945743,0.0428928,0.22049
310,LOX,187,8,182,6,0.00939022,0.10071,0.0932406
320,LOX,404,7,46,5,0.00941757,0.0923985,0.101923
330,LOX,223,8,101,8,0.00937288,0.085951,0.109049
340,LOX,161,5,99,7,0.00940865,0.0830389,0.113304
350,LOX,168,5,15,5,0.00947403,0.0695142,0.136289
360,LOX,276,8,0,0,0.0095479,0.0403523,0.236614
370,LOX,306,6,28,5,0.00937503,0.0745942,0.12568
380,LOX,201,6,0,0,0.00944699,0.0414194,0.228081
390,LOX,319,7,62,6,0.00939989,0.0866929,0.108427
400,LOX,254,6,86,4,0.00955415,0.086118,0.110943
410,LOX,336,6,0,0,0.00946869,0.0559076,0.169363
420,LOX,325,7,0,0,0.0094333,0.0496153,0.190129
430,LOX,143,5,0,0,0.000312982,0.0340548,0.00919054
440,LOX,217,7,0,0,0.00933618,0.0503175,0.185545
450,LOX,228,4,0,0,0.00933756,0.0521061,0.179203
460,LOX,196,5,109,6,0.000352842,0.0805511,0.00438035
470,LOX,258,8,200,7,0.00932292,0.097091,0.0960224
480,LOX,52,3,0,0,0.000318941,0.024954,0.0127811
490,LOX,177,5,186,6,0.00934108,0.0841411,0.111017
500,LOX,271,9,0,0,0.00946422,0.0734725,0.128813
510,LOX,198,8,12,3,0.00930057,0.0653582,0.142302
520,LOX,153,7,0,0,0.00932453,0.0600805,0.155201
530,LOX,262,5,0,0,0.0093926,0.0359872,0.260998
540,LOX,181,6,37,4,0.0093548,0.0850923,0.109937
550,LOX,319,9,0,0,0.00928789,0.0656436,0.14149
560,LOX,147,8,14,4,0.00933791,0.0905489,0.103126
570,LOX,198,6,331,9,0.00943626,0.1286,0.0733769
580,LOX,215,7,130,5,0.00939577,0.0965494,0.0973157
590,LOX,269,7,279,9,0.0093859,0.111826,0.083933
600,LOX,287,13,0,0,0.00933405,0.0757946,0.123149
610,LOX,183,4,0,0,0.00937406,0.0387988,0.241607
620,LOX,217,5,0,0,0.00936509,0.0424526,0.220601
630,LOX,154,6,179,8,0.00933861,0.0853655,0.109396
640,LOX,155,4,0,0,0.00926288,0.0331727,0.279232
650,LOX,251,7,0,0,0.000334251,0.0468916,0.00712816
660,LOX,27,3,209,9,0.000321631,0.0839453,0.00383144
670,LOX,403,6,0,0,0.00932098,0.051634,0.18052
680,LOX,271,5,0,0,0.0093633,0.0487311,0.192142
690,LOX,0,3,0,0,0.000318351,0.0227218,0.0140108
700,LOX,230,8,0,0,0.00937411,0.0478881,0.19575
710,LOX,296,11,211,8,0.00932345,0.120488,0.0773807
720,LOX,110,5,0,0,0.00925797,0.0305092,0.303448
730,LOX,283,6,326,8,0.00935232,0.0988105,0.094649
740,LOX,257,6,228,7,0.00941194,0.100623,0.0935367
