iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GLOX,221,6,21,6,0.0128665,0.071078,0.181019
10,GLOX,200,5,148,7,0.0126233,0.0924147,0.136594
20,GLOX,265,10,0,0,0.0126278,0.0486202,0.259724
30,GLOX,345,6,0,0,0.0126643,0.0512546,0.247086
40,GLOX,214,6,0,0,0.0127464,0.0524082,0.243213
50,GLOX,308,6,0,0,0.0126882,0.0495489,0.256073
60,GLOX,211,5,0,0,0.0129569,0.0353434,0.3666
70,GLOX,334,8,0,0,0.0128248,0.0554536,0.231272
80,GLOX,0,3,0,0,0.00303987,0.0189367,0.160528
90,GLOX,130,5,0,0,0.0125952,0.0367729,0.342513
100,GLOX,86,3,74,5,0.0128024,0.0567008,0.225789
110,GLOX,191,7,0,0,0.0128905,0.0398379,0.323573
120,GLOX,98,7,0,0,0.00284378,0.0445576,0.0638226
130,GLOX,293,7,0,0,0.0126246,0.0388711,0.32478
140,GLOX,114,4,95,6,0.0128118,0.0643407,0.199124
150,GLOX,250,6,223,6,0.0128038,0.0861919,0.14855
160,GLOX,123,5,0,0,0.0125279,0.035415,0.353744
170,GLOX,101,6,0,0,0.0125735,0.0311568,0.403557
180,GLOX,193,10,0,0,0.014074,0.0461467,0.304983
190,GLOX,262,8,0,0,0.0126016,0.0570992,0.220696
200,GLOX,284,8,0,0,0.0127803,0.0519814,0.245863
210,GLOX,112,5,0,0,0.012653,0.0316703,0.399522
220,GLOX,114,5,0,0,0.0126045,0.0371254,0.339511
230,GLOX,155,7,31,4,0.0125706,0.0610717,0.205834
240,GLOX,137,7,0,0,0.0127602,0.0363486,0.351052
250,GLOX,162,6,0,0,0.0127274,0.0398296,0.319546
260,GLOX,281,10,0,0,0.0126512,0.0538419,0.23497
270,GLOX,162,6,0,0,0.0125456,0.037731,0.332501
280,GLOX,213,6,138,7,0.0126133,0.0753999,0.167285
290,GLOX,280,8,0,0,0.0126975,0.0493955,0.257058
300,GLOX,155,11,33,5,0.0127114,0.080734,0.157447
310,GLOX,229,12,0,0,0.0125802,0.0523917,0.240118
320,GLOX,84,8,0,0,0.00285214,0.0388962,0.0733269
330,GLOX,180,7,0,0,0.0125776,0.0373501,0.336748
340,GLOX,210,9,0,0,0.0127073,0.0706134,0.179956
350,GLOX,161,5,108,7,0.0125632,0.0781191,0.160822
360,GLOX,164,5,0,0,0.0127647,0.032147,0.397071
370,GLOX,164,5,0,0,0.0125062,0.0364227,0.343363
380,GLOX,239,5,0,0,0.0127774,0.0396663,0.322122
390,GLOX,150,7,128,7,0.0125963,0.0640098,0.196787
400,GLOX,282,9,0,0,0.0127,0.0521197,0.24367
410,GLOX,276,7,0,0,0.0126037,0.0459812,0.274105
420,GLOX,91,4,0,0,0.0125529,0.0279075,0.449803
430,GLOX,190,6,0,0,0.0125493,0.0419384,0.299233
440,GLOX,113,4,0,0,0.0125631,0.0301435,0.416778
450,GLOX,268,6,0,0,0.0124359,0.0486428,0.255658
460,GLOX,185,6,191,7,0.012892,0.101799,0.126642
470,GLOX,89,4,0,0,0.0125629,0.0322067,0.390072
480,GLOX,130,5,0,0,0.0125654,0.0356022,0.352938
490,GLOX,55,4,0,0,0.00281129,0.0272305,0.10324
500,GLOX,152,7,83,6,0.0126005,0.0828117,0.152158
510,GLOX,129,4,162,6,0.0124999,0.0690062,0.181142
520,GLOX,92,5,37,6,0.0126118,0.0591328,0.21328
530,GLOX,114,6,0,0,0.0123593,0.0314841,0.392557
540,GLOX,125,5,24,4,0.0126155,0.0602571,0.209362
550,GLOX,117,6,172,8,0.0126124,0.101601,0.124136
560,GLOX,286,6,0,0,0.0125519,0.0489206,0.256577
570,GLOX,110,6,96,4,0.0125862,0.0588838,0.213747
580,GLOX,186,7,0,0,0.012624,0.0445405,0.283428
590,GLOX,161,5,126,7,0.0124386,0.0777242,0.160034
600,GLOX,93,6,0,0,0.0124209,0.0377765,0.328799
610,GLOX,143,5,58,5,0.012611,0.0552836,0.228114
620,GLOX,147,5,0,0,0.0125324,0.0330976,0.378651
630,GLOX,211,8,0,0,0.0128204,0.0496047,0.258451
640,GLOX,164,7,0,0,0.0125813,0.0412871,0.304728
650,GLOX,165,7,0,0,0.0124339,0.0468579,0.265353
660,GLOX,152,5,0,0,0.0128052,0.0322034,0.397635
670,GLOX,135,6,0,0,0.0123826,0.0398861,0.31045
680,GLOX,113,6,0,0,0.0124906,0.0328008,0.380803
690,GLOX,86,4,93,6,0.00281608,0.0572962,0.0491495
700,GLOX,91,6,276,10,0.0125357,0.106035,0.118223
710,GLOX,208,6,106,5,0.0123627,0.0700584,0.176462
720,GLOX,135,5,0,0,0.0124936,0.0338779,0.368782
730,GLOX,178,5,193,7,0.0123938,0.0993148,0.124793
740,GLOX,144,8,0,0,0.0125541,0.0443789,0.282884
750,GLOX,125,6,0,0,0.0123472,0.0403105,0.306303
760,GLOX,82,4,0,0,0.0121993,0.030207,0.403856
770,GLOX,146,5,13,3,0.0124871,0.0562318,0.222065
780,GLOX,84,5,305,7,0.0122971,0.0850665,0.144559
790,GLOX,102,5,0,0,0.0124654,0.0391045,0.318771
800,GLOX,176,8,15,4,0.0124781,0.0673098,0.185384
810,GLOX,174,9,0,0,0.0123647,0.052286,0.236482
820,GLOX,87,4,25,5,0.0124031,0.049128,0.252466
830,GLOX,121,6,0,0,0.0125533,0.0345317,0.36353
840,GLOX,169,5,0,0,0.0124581,0.0395491,0.315002
850,GLOX,130,4,199,7,0.0122725,0.0908802,0.135041
860,GLOX,150,6,0,0,0.0123182,0.0419592,0.293575
870,GLOX,0,3,0,0,0.00282814,0.0186449,0.151684
880,GLOX,167,6,0,0,0.0125084,0.0404413,0.309297
890,GLOX,92,3,0,0,0.012315,0.0243002,0.506788
900,GLOX,178,7,0,0,0.012438,0.0457979,0.271584
910,GLOX,127,6,256,7,0.0125122,0.0833796,0.150063
920,GLOX,85,4,0,0,0.00282514,0.0257328,0.109787
930,GLOX,120,4,0,0,0.0125347,0.0292067,0.429171
940,GLOX,119,5,27,6,0.0122602,0.0575335,0.213097
950,GLOX,133,6,0,0,0.0125828,0.0349366,0.360161
960,GLOX,134,4,0,0,0.012283,0.0346142,0.354855
970,GLOX,148,5,0,0,0.0124401,0.044595,0.278958
