iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PL,0,1,0.622951,17.4872,0.377413,0.462355,0.618726,0.619691,7.33333,15.6923,16.8205,17.2051
50,PL,0,0,0.664093,17.2051,0.399614,0.523166,0.625483,0.6139,7.23077,16.0256,14.9744,17.0513
100,PL,0,1,0.671815,18.7179,0.420849,0.52027,0.6361,0.641892,7.28205,15.7692,16.2821,18.1795
150,PL,0,0,0.65251,18.2308,0.390927,0.495174,0.657336,0.653475,7.15385,15.5385,16.6667,17.7436
200,PL,0,0,0.665058,17.3077,0.4,0.502415,0.535266,0.635749,7,15.4872,14.3077,17.2821
250,PL,0,1,0.65251,17.7949,0.397683,0.504826,0.598456,0.643822,7.48718,16.0513,15.8718,17.8718
300,PL,0,0,0.619691,16.7949,0.342995,0.512077,0.559846,0.628378,6.41026,15.2051,14.3333,16.5128
350,PL,0,0,0.655405,18.7692,0.423745,0.497104,0.582046,0.662162,8,16.4872,15.641,18.1026
400,PL,0,1,0.670849,17.9231,0.383946,0.532882,0.591699,0.633205,7.64103,16.2821,15.1538,17.4359
450,PL,0,0,0.601351,17.1282,0.325604,0.46087,0.589768,0.596525,6.17949,15.8974,15.1026,16.2051
500,PL,0,0,0.67278,18.2821,0.382609,0.542995,0.604247,0.679537,6.97436,15.4615,15.3333,17.8974
550,PL,0,0,0.641892,17.1538,0.3861,0.496139,0.576812,0.670531,6.76923,15,15.8205,17.8462
600,PL,0,0,0.656371,17.1795,0.395169,0.497585,0.607143,0.611969,7.23077,14.5641,15.9487,16.9487
650,PL,0,0,0.655405,17.9744,0.408301,0.508687,0.648649,0.646718,7.15385,16.1538,16.3077,17.6154
700,PL,0,0,0.645753,17.3333,0.373552,0.510618,0.615459,0.627053,7.38462,16.1026,15.6667,17.1026
750,PL,0,0,0.651544,16.9487,0.357143,0.525097,0.580116,0.661197,6.25641,15.3846,13.641,17.3333
800,PL,0,0,0.680502,18.3333,0.412162,0.514479,0.560811,0.670849,7.41026,16,15.9231,18.2308
850,PL,0,0,0.61583,16.0769,0.36583,0.457529,0.552657,0.583575,6.74359,13.0513,13.4359,16.4359
900,PL,0,0,0.651544,17.6667,0.399614,0.496139,0.574879,0.641546,7.28205,15.3846,15.7949,17.4103
