iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,1,0.472,10.7273,0.393443,0.114754,0.424,0.328,15.4545,11.4545,10.3636,10.3636
50,EAX,0,1,0.408,12.5455,0.0327869,0.418033,0.344,0.456,10.1818,16.9091,8.72727,12.1818
100,EAX,0,1,0.296,6.36364,0.0737705,0.262295,0.448,0.432,14,12.9091,11.4545,13.2727
150,EAX,0,1,0.408,7.81818,0.377049,0.0491803,0.432,0.36,15.4545,10.1818,11.4545,9.63636
200,EAX,0,1,0.336,7.81818,0.0901639,0.270492,0.416,0.344,10.3636,14.7273,9.45455,10
250,EAX,0,1,0.416,11.2727,0.262295,0.172131,0.4,0.344,12.7273,16.5455,7.45455,9.81818
300,EAX,0,1,0.432,8.90909,0.196721,0.262295,0.368,0.48,13.6364,16,9.09091,11.6364
350,EAX,0,1,0.392,12.5455,0.319672,0.0737705,0.4,0.432,15.0909,10.1818,10.1818,12
400,EAX,0,1,0.384,9.27273,0.0491803,0.368852,0.272,0.352,14,13.4545,8.72727,7.63636
450,EAX,0,1,0.344,6.18182,0.0491803,0.319672,0.4,0.392,13.6364,12.9091,10.1818,13.2727
500,EAX,0,1,0.264,3.81818,0.237705,0.057377,0.424,0.416,11.2727,10.7273,9.81818,9.63636
550,EAX,0,1,0.456,11.4545,0.368852,0.114754,0.392,0.344,16.9091,10.9091,9.27273,12.3636
600,EAX,0,1,0.304,7.63636,0.0409836,0.311475,0.304,0.288,10.1818,16.7273,6.18182,10
650,EAX,0,1,0.408,12.5455,0.0409836,0.409836,0.32,0.368,11.0909,15.0909,9.27273,12.3636
700,EAX,0,1,0.432,11.4545,0.213115,0.229508,0.36,0.408,13.0909,13.8182,6.72727,10.9091
750,EAX,0,1,0.456,11.0909,0.245902,0.229508,0.416,0.384,17.4545,14.7273,11.2727,10.5455
800,EAX,0,1,0.296,10,0.270492,0.0655738,0.384,0.408,16.3636,12.9091,11.0909,8.90909
850,EAX,0,1,0.408,12,0.0409836,0.393443,0.384,0.36,14,14.3636,6.72727,10.3636
900,EAX,0,1,0.416,7.27273,0.114754,0.327869,0.368,0.352,10.3636,13.0909,9.81818,9.81818
950,EAX,0,0,0.392,7.09091,0.303279,0.106557,0.28,0.28,11.2727,10.7273,6,9.09091
1000,EAX,0,1,0.256,6.90909,0.0819672,0.204918,0.432,0.4,14.7273,13.0909,10.7273,8.72727
1050,EAX,0,0,0.352,10.3636,0.237705,0.139344,0.330645,0.354839,12.7273,14.3636,10.3636,10.5455
1100,EAX,0,0,0.392,12,0.0409836,0.377049,0.346774,0.33871,14,16.7273,7.81818,13.8182
1150,EAX,0,1,0.336,8.90909,0.0737705,0.286885,0.344,0.344,13.0909,14.1818,11.0909,11.0909
1200,EAX,0,1,0.384,11.0909,0.180328,0.237705,0.296,0.328,14.1818,17.0909,8,8.36364
1250,EAX,0,0,0.4,10,0.344262,0.0819672,0.33871,0.370968,15.2727,13.4545,10,10.1818
1300,EAX,0,0,0.403226,9.81818,0.0491803,0.368852,0.387097,0.387097,8.36364,13.2727,11.2727,10.9091
1350,EAX,0,0,0.306452,8.72727,0.188525,0.139344,0.346774,0.346774,9.09091,14.1818,10,12.9091
1400,EAX,0,0,0.408,11.4545,0.0487805,0.390244,0.25,0.387097,6.54545,13.0909,11.2727,13.2727
1450,EAX,0,1,0.424,13.4545,0.295082,0.155738,0.368,0.328,16.3636,11.2727,10.5455,11.4545
1500,EAX,0,0,0.432,13.2727,0.0409836,0.418033,0.387097,0.362903,9.63636,17.4545,12.3636,14.5455
1550,EAX,0,0,0.256,5.45455,0.188525,0.0901639,0.33871,0.322581,14,12.9091,11.4545,11.4545
1600,EAX,0,0,0.4,12.1818,0.0409836,0.385246,0.274194,0.322581,10.5455,15.6364,7.45455,10.9091
1650,EAX,0,1,0.304,7.81818,0.213115,0.139344,0.336,0.368,11.2727,10.3636,10.3636,12.5455
1700,EAX,0,1,0.296,8.72727,0.139344,0.188525,0.296,0.384,11.8182,15.6364,9.45455,8.72727
1750,EAX,0,0,0.4,9.63636,0.0406504,0.398374,0.346774,0.395161,9.27273,14.5455,9.63636,12
1800,EAX,0,0,0.395161,11.4545,0.188525,0.229508,0.346774,0.419355,12.1818,14.7273,14.1818,12.5455
1850,EAX,0,1,0.416,11.4545,0.057377,0.385246,0.344,0.44,10.1818,16.1818,8.90909,14
1900,EAX,0,1,0.376,11.0909,0.286885,0.122951,0.344,0.28,14.1818,15.6364,10.3636,10.7273
1950,EAX,0,0,0.448,11.8182,0.180328,0.286885,0.344,0.424,14.3636,15.0909,11.6364,14.3636
2000,EAX,0,1,0.312,11.4545,0.0409836,0.295082,0.272,0.32,10.1818,14.5455,7.81818,12
2050,EAX,0,0,0.272,12.7273,0.0409836,0.262295,0.298387,0.225806,10,17.0909,6.90909,11.4545
2100,EAX,0,0,0.32,9.81818,0.0327869,0.311475,0.312,0.288,10.1818,15.8182,6.36364,10.7273
2150,EAX,0,1,0.368,10.1818,0.147541,0.254098,0.368,0.416,15.0909,14.9091,8,12.9091
2200,EAX,0,0,0.328,12.1818,0.319672,0.0409836,0.370968,0.282258,16.1818,10.1818,12.5455,9.63636
2250,EAX,0,0,0.368,12.1818,0.254098,0.147541,0.419355,0.387097,14.3636,13.8182,13.2727,11.4545
2300,EAX,0,0,0.44,12.5455,0.0569106,0.430894,0.435484,0.354839,11.4545,15.6364,13.2727,12.5455
2350,EAX,0,0,0.379032,9.27273,0.0327869,0.360656,0.33871,0.330645,9.63636,15.8182,9.45455,8.72727
2400,EAX,0,0,0.448,10.1818,0.0409836,0.442623,0.451613,0.379032,10.1818,16,13.8182,10.7273
2450,EAX,0,0,0.4,10.5455,0.401639,0.0245902,0.395161,0.370968,16.9091,10,11.4545,13.4545
2500,EAX,0,0,0.456,13.6364,0.0901639,0.385246,0.395161,0.387097,11.6364,16.9091,11.6364,12
2550,EAX,0,0,0.368,9.45455,0.057377,0.344262,0.395161,0.362903,10.9091,16.7273,12.9091,10.3636
2600,EAX,0,0,0.416,10.3636,0.0409836,0.401639,0.387097,0.362903,10.5455,14.9091,10.5455,13.2727
2650,EAX,0,0,0.416,11.2727,0.0409836,0.409836,0.314516,0.322581,10,16.7273,12.9091,12.3636
2700,EAX,0,0,0.288,8,0.0409836,0.278689,0.370968,0.314516,14,16.5455,11.2727,11.2727
2750,EAX,0,0,0.4,12.1818,0.0409836,0.385246,0.362903,0.403226,10.1818,16.5455,8.90909,14
2800,EAX,0,0,0.44,12.1818,0.0491803,0.409836,0.432,0.36,10,17.8182,11.6364,9.45455
2850,EAX,0,0,0.392,10.1818,0.385246,0.0409836,0.354839,0.33871,13.2727,11.4545,9.63636,10.9091
2900,EAX,0,0,0.296,6,0.262295,0.057377,0.362903,0.346774,13.8182,15.2727,12.9091,13.0909
2950,EAX,0,0,0.336,13.0909,0.114754,0.254098,0.306452,0.322581,10,17.0909,11.6364,8.90909
3000,EAX,0,0,0.282258,11.6364,0.0327869,0.262295,0.346774,0.379032,10.1818,14.9091,11.4545,11.6364
3050,EAX,0,0,0.432,11.8182,0.401639,0.0655738,0.395161,0.225806,15.6364,14,11.0909,7.81818
3100,EAX,0,0,0,0,0,0,0,0,0,0,0,0
3150,EAX,0,0,0.36,9.63636,0.106557,0.278689,0.314516,0.33871,14.5455,14.1818,10,13.8182
3200,EAX,0,0,0.408,12.9091,0.352459,0.0901639,0.330645,0.403226,15.6364,11.4545,12.1818,11.8182
3250,EAX,0,1,0.264,4.18182,0.0737705,0.213115,0.328,0.304,12.9091,13.2727,8.36364,8.18182
3300,EAX,0,1,0.44,13.4545,0.057377,0.409836,0.392,0.4,14.1818,16.9091,9.09091,12.1818
3350,EAX,0,0,0.4,10,0.0327869,0.377049,0.185484,0.395161,9.63636,15.0909,4.18182,11.2727
3400,EAX,0,0,0.36,14.1818,0.0655738,0.327869,0.314516,0.370968,10.1818,15.8182,8.90909,15.0909
3450,EAX,0,0,0.352,8.36364,0.0491803,0.336066,0.266129,0.282258,10.1818,16,12.9091,9.81818
3500,EAX,0,0,0.376,10.9091,0.121951,0.308943,0.314516,0.290323,7.63636,12.5455,8.36364,10.9091
3550,EAX,0,0,0.336,13.0909,0.106557,0.254098,0.346774,0.330645,14.9091,16.9091,12.7273,7.27273
3600,EAX,0,0,0.384,10,0.0409836,0.360656,0.330645,0.362903,9.81818,16,7.81818,8.90909
3650,EAX,0,1,0.352,10.3636,0.106557,0.295082,0.336,0.352,14.1818,16,6,8.72727
3700,EAX,0,0,0.336,12,0.0409836,0.319672,0.314516,0.314516,14,14.5455,12,11.8182
3750,EAX,0,0,0.32,8.90909,0.057377,0.286885,0.376,0.408,10.1818,15.2727,8.72727,11.6364
3800,EAX,0,0,0.424,10,0.0327869,0.409836,0.290323,0.354839,10,16.3636,9.63636,11.4545
3850,EAX,0,0,0.28,6.90909,0.0737705,0.229508,0.370968,0.33871,14,17.0909,13.6364,11.4545
3900,EAX,0,0,0.384,8,0.196721,0.213115,0.387097,0.370968,14.7273,14,10.7273,14.3636
3950,EAX,0,0,0.36,10.1818,0.270492,0.114754,0.379032,0.362903,17.4545,10.3636,14.3636,12
4000,EAX,0,0,0.344,7.81818,0.0491803,0.327869,0.33871,0.354839,10.1818,15.6364,13.0909,13.6364
4050,EAX,0,0,0.368,8.90909,0.0569106,0.357724,0.346774,0.427419,10.3636,15.6364,10.7273,11.8182
