iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,1,0.422819,8.5,0.0972222,0.409722,0.422819,0.369128,8.25,12.625,7.625,7.875
50,OX,0,1,0.364865,7,0.418919,0.121622,0.412162,0.256757,7.625,1.625,6.625,3.5
100,LOX,0,1,0.472973,10,0.445946,0.114865,0.452703,0.128378,10.125,1.5,9.875,2.375
150,UOX,0,1,0.256757,4.25,0.297297,0.418919,0.277027,0.317568,4.125,5.75,5.875,7.25
200,AOX,0,1,0.42953,9.5,0.442953,0.0604027,0.418919,0.0810811,9.75,1.375,9.5,0.875
250,GOX,0,1,0.342282,7.5,0.181208,0.255034,0.120805,0.33557,4.25,5.625,2.875,7.375
300,UOX,0,1,0.412162,10.625,0.635135,0.655405,0.466216,0.459459,8.375,9.75,9.75,10.25
350,AOX,0,0,0.42953,8.125,0.0469799,0.422819,0,0.42953,0.75,8.25,0,8.125
400,OX,0,0,0.277027,5.25,0.22973,0.0945946,0.27027,0.175676,4,2.25,4,3.625
450,PMX,1,1,0,0,0,0,0,0,0,0,0,0
500,GrPX,1,1,0.263514,5.25,0.106667,0.193333,0.154362,0.241611,2.25,3.75,2.25,3.875
550,UOX,0,1,0.27027,5.75,0.5,0.574324,0.337838,0.243243,7,7.625,6.625,3.5
600,UOX,0,1,0.290541,5.25,0.439189,0.608108,0.155405,0.310811,4.625,6.875,3,6.375
650,EAX,0,0,0.5,11.25,0.0839161,0.496503,0.445946,0.351351,10.375,13.875,10.125,6.375
700,PL,0,1,0.297297,6,0.236486,0.25,0.290541,0.310811,3,3,4.125,5
750,UOX,0,1,0.243243,5,0.506757,0.533784,0.236486,0.222973,7.375,7.125,3.875,4.375
800,AOX,0,1,0.168919,4.25,0.0743243,0.202703,0.0810811,0.135135,1.375,4.5,1.375,3.25
850,PMX,0,0,0.243243,5.25,0.195946,0.189189,0.189189,0.189189,3.875,2.75,4.125,3.875
900,PMX,0,1,0.378378,7.375,0.0878378,0.391892,0.0472973,0.391892,2.5,8.75,0.5,7.5
950,LOX,0,1,0.209459,6,0.0945946,0.189189,0.0878378,0.25,1.25,5.625,0.625,6.125
1000,AOX,1,1,0.277027,4.875,0.0878378,0.290541,0.135135,0.283784,2.625,4.875,2.375,4.625
1050,GrPX,0,0,0.168919,4.25,0.100671,0.0805369,0.0472973,0.121622,3,1.875,1.875,2.375
1100,PMX,0,1,0.216216,3.375,0.168919,0.175676,0.195946,0.182432,2.875,2.5,2.875,2.875
1150,AOX,0,0,0.202703,4.75,0.128378,0.114865,0.121622,0.0810811,2.625,2.375,2.375,2.375
1200,LOX,0,0,0.175676,2,0.162162,0.0878378,0.189189,0.0608108,2.75,1.5,2.5,1.375
1250,PMX,0,0,0.297297,5.75,0.155405,0.263514,0.0945946,0.304054,3.625,5.125,2.625,5.5
1300,EAX,0,1,0.295302,4.25,0.0551724,0.303448,0.148649,0.385135,7,10.5,2.5,6.125
1350,GrPX,1,0,0.290541,5.875,0.16,0.146667,0.236486,0.243243,3.25,3.375,4.875,4.5
1400,AOX,0,1,0.202703,4.75,0.195946,0.0675676,0.195946,0.0743243,3.75,1.5,4.5,2.125
1450,UOX,0,1,0.148649,2.125,0.331081,0.324324,0.222973,0.222973,4.25,4.25,3.625,3.25
1500,PL,0,0,0.358108,7.125,0.364865,0.344595,0.243243,0.310811,3.5,3.625,3.5,6.375
1550,PMX,0,0,0.263514,4.875,0.0675676,0.263514,0.0337838,0.277027,1.875,4.625,0.25,4.875
1600,GOX,0,0,0.141892,2.375,0.162162,0.0202703,0.162162,0.027027,2.5,0.25,2.5,0.375
1650,OX,0,0,0.27027,4.5,0.22973,0.0675676,0.263514,0.0540541,4.125,0.625,4.5,0.75
1700,PL,0,1,0.175676,3.125,0.148649,0.182432,0.108108,0.175676,1.5,1.625,2.75,2.5
1750,EAX,0,0,0.0743243,2,0.048951,0.0769231,0.236486,0.290541,10,8.25,3.625,5.5
1800,GrPX,0,0,0.175676,2.75,0.141892,0.0337838,0.141892,0.0337838,2.25,0.5,2.25,0.5
1850,OX,0,1,0.0878378,1.125,0.0337838,0.121622,0,0.0878378,1.125,2.25,0,1.125
1900,GOX,0,0,0.168919,2.125,0.0675676,0.162162,0.0472973,0.128378,1.75,2.125,1.125,1.5
1950,GOX,0,0,0.256757,4.875,0.155405,0.195946,0.208054,0.234899,3.25,3.625,3.125,4
2000,GOX,1,1,0.331081,7.375,0.0675676,0.344595,0,0.331081,1.25,7.375,0,7.375
2050,PMX,0,0,0.324324,6.75,0.195946,0.216216,0.209459,0.175676,3,4.75,3.375,4.125
2100,AOX,0,0,0.168919,4.25,0.128378,0.0675676,0.175676,0.155405,3.5,1.25,4,2.25
2150,OX,0,0,0.154362,2.75,0.121622,0.0337838,0.121622,0.0337838,2.25,0.5,2.25,0.5
