iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PMX,0,1,0.472973,9.875,0.405405,0.209459,0.466216,0.236486,8.875,3.625,9.625,3.75
50,PMX,0,1,0.452703,8,0.189189,0.405405,0.243243,0.445946,3.25,7,3.875,8.625
100,PMX,0,1,0.432432,8.625,0.290541,0.277027,0.317568,0.310811,4.875,5.5,3.875,6.875
150,PMX,0,1,0.378378,7.875,0.27027,0.27027,0.364865,0.243243,4.625,5,5.875,5.125
200,PMX,0,1,0.337838,6,0.337838,0.0945946,0.304054,0.0608108,5.625,1.75,5.125,0.875
250,PMX,1,1,0.358108,6.25,0.331081,0.0608108,0.324324,0.0337838,5.75,0.75,5.75,0.5
300,PMX,0,1,0.371622,7,0.189189,0.310811,0.277027,0.364865,2.625,6,3.625,7
350,PMX,0,0,0.209459,4.875,0.222973,0.0337838,0.209459,0,5.125,0.375,4.875,0
400,PMX,0,1,0.459459,9.875,0.263514,0.337838,0.364865,0.432432,5.25,6.375,6.75,10.25
450,PMX,1,0,0.378378,6.625,0.358108,0.121622,0.310811,0.162162,6.375,1.75,6.5,2.375
500,PMX,1,1,0.351351,6.125,0.0675676,0.358108,0.0540541,0.324324,0.875,6.25,0.375,5.75
550,PMX,1,1,0.432432,9.875,0.216216,0.364865,0.0810811,0.391892,3.25,7.875,2.125,9.625
600,PMX,1,1,0,0,0,0,0,0,0,0,0,0
650,PMX,0,0,0.243243,5.625,0.168919,0.108108,0.175676,0.114865,3.625,2.625,3.5,2.25
700,PMX,0,1,0.378378,8.625,0.148649,0.324324,0.182432,0.344595,3.625,6.375,4,6.5
750,PMX,0,0,0.27027,5.5,0.0675676,0.256757,0.0743243,0.25,1.75,3.875,2,3.875
800,PMX,0,0,0.398649,8.625,0.0675676,0.412162,0.0472973,0.425676,1.625,8.125,0.5,9.25
850,PMX,0,1,0.324324,5.875,0.0743243,0.337838,0.0608108,0.297297,1.375,6.375,0.875,5.25
900,PMX,1,1,0.290541,4.875,0.0405405,0.310811,0.0810811,0.317568,0.5,4.75,0.875,5.375
950,PMX,0,0,0.128378,1,0.0135135,0.121622,0,0.128378,0.25,0.875,0,1
1000,PMX,0,0,0.283784,3.75,0.114865,0.202703,0.0878378,0.256757,1.375,2.625,1.375,3.125
1050,PMX,0,0,0.418919,8.625,0.290541,0.263514,0.236486,0.304054,5.375,6.125,4.625,6.75
1100,PMX,0,0,0.25,4.375,0.0810811,0.25,0.148649,0.256757,1.625,4.25,1.875,4.25
1150,PMX,0,0,0.324324,5.875,0.371622,0.202703,0.324324,0.283784,6.5,3.75,5,5.5
1200,PMX,0,0,0.317568,5.75,0.0405405,0.317568,0.0608108,0.283784,0.625,5.875,1.875,5.875
1250,PMX,0,0,0.351351,6.75,0.189189,0.236486,0.209459,0.222973,2.875,4.75,3.125,4.125
1300,PMX,0,0,0.216216,5.5,0.0540541,0.202703,0.121622,0.222973,1.5,4.375,2.5,4.5
1350,PMX,0,0,0.283784,5.125,0.108108,0.22973,0.134228,0.181208,2.25,3.25,2.875,2.5
1400,PMX,0,1,0.391892,11,0.398649,0.0810811,0.391892,0,10.125,2,11,0
1450,PMX,0,0,0.243243,4.25,0.141892,0.202703,0.141892,0.175676,3,2.25,2.75,2.125
1500,PMX,1,1,0.337838,6.125,0.0945946,0.337838,0.0405405,0.310811,1.375,6.125,0.5,5.625
1550,PMX,0,1,0.195946,2.5,0.0202703,0.195946,0,0.195946,0.125,2.5,0,2.5
1600,PMX,0,0,0.256757,5.25,0.175676,0.168919,0.195946,0.175676,3.25,2.75,3.5,3.625
1650,PMX,1,0,0.22973,4.375,0.209459,0.0202703,0.22973,0,4.25,0.125,4.375,0
1700,PMX,0,0,0.297297,5.5,0.168919,0.283784,0.189189,0.331081,2.5,6.25,2.75,6.375
1750,PMX,0,0,0.304054,7.5,0.108108,0.331081,0.114865,0.304054,3.125,6.875,1.5,6.625
1800,PMX,0,0,0.331081,8.125,0.391892,0.101351,0.297297,0.0675676,9.625,2.625,7.75,1
1850,PMX,0,0,0.243243,5.5,0.136054,0.238095,0.142857,0.156463,2.875,5.25,3,3.25
1900,PMX,0,0,0.263514,5.25,0.155405,0.135135,0.189189,0.101351,3.875,1.625,4.25,1.5
1950,PMX,0,0,0.385135,8,0.202703,0.310811,0.25,0.337838,3.875,6.875,4.625,7
2000,PMX,0,0,0.263514,7.25,0.29932,0.0612245,0.258503,0,7.625,0.5,7.25,0
2050,PMX,0,0,0.277027,4.625,0.283784,0.141892,0.283784,0.121622,4.25,2,4.875,2.125
2100,PMX,1,1,0.168919,2.75,0.108108,0.148649,0.148649,0.155405,2.125,1.75,2.875,1.5
2150,PMX,0,0,0.310811,7.25,0.277027,0.216216,0.297297,0.22973,4.875,4.625,4.25,5
2200,PMX,0,0,0.306122,7,0.128378,0.304054,0.148649,0.304054,3.375,6.5,4.125,6
2250,PMX,0,0,0.283784,4.75,0.222973,0.209459,0.310811,0.277027,4.75,4.625,5,5.125
2300,PMX,0,0,0.297297,7.5,0.114865,0.263514,0.121622,0.283784,2,6.75,1.375,8.25
2350,PMX,0,0,0.344595,7.25,0.195946,0.27027,0.236486,0.25,3.125,5.625,4.875,7.125
2400,PMX,0,1,0.337838,8.75,0.202703,0.236486,0.216216,0.263514,4.5,5.5,4.75,5.5
2450,PMX,0,0,0.243243,5.75,0.0743243,0.256757,0.101351,0.243243,2,5.25,0.875,5.375
2500,PMX,0,0,0.317568,7,0.141892,0.283784,0.114865,0.236486,2.625,5.875,1.625,5.875
2550,PMX,0,0,0.310811,5.5,0.0608108,0.310811,0.162162,0.351351,1.625,7,3.625,8
2600,PMX,0,0,0.351351,7.5,0.202703,0.304054,0.202703,0.310811,3.75,6.25,2.625,6.75
2650,PMX,0,0,0,0,0,0,0,0,0,0,0,0
2700,PMX,0,0,0.317568,6.25,0.141892,0.263514,0.121622,0.283784,2.25,4.75,2.375,5
2750,PMX,0,0,0.243243,4.5,0.182432,0.162162,0.222973,0.0472973,3.375,2.625,4.5,0.375
2800,PMX,0,0,0.283784,5.875,0.0337838,0.283784,0.101351,0.283784,0.75,6.125,2.5,5.125
2850,PMX,0,0,0.371622,7.75,0.398649,0.108108,0.351351,0.182432,8,1.375,7.375,2.125
2900,PMX,0,0,0.202703,4.5,0.108108,0.128378,0.114865,0.121622,2.5,2.375,2.625,2.375
2950,PMX,0,0,0.326531,6.375,0.27027,0.256757,0.290541,0.128378,5.75,3.75,6.75,2.625
3000,PMX,0,0,0.358108,7,0.418919,0.128378,0.358108,0,8.5,2.75,7,0
3050,PMX,0,0,0.337838,6.5,0.175676,0.297297,0.25,0.27027,3.125,5.625,4.125,5.75
3100,PMX,0,0,0.358108,7.125,0.385135,0.0405405,0.358108,0,7.375,0.625,7.125,0
3150,PMX,1,1,0.378378,7.5,0.168919,0.331081,0.324324,0.283784,3.375,5.625,5,5
3200,PMX,0,0,0.391892,7.125,0.175676,0.324324,0.141892,0.324324,2,6,1.5,6
3250,PMX,0,0,0.364865,7,0.135135,0.371622,0.189189,0.337838,3.5,6.375,3,6
3300,PMX,0,0,0,0,0,0,0,0,0,0,0,0
3350,PMX,0,0,0.432432,10,0.182432,0.418919,0.182432,0.378378,4.25,9.5,2.875,10.375
3400,PMX,0,0,0.418919,9,0.304054,0.256757,0.405405,0.222973,6.25,5,8.875,4
3450,PMX,0,1,0.283784,4.75,0.101351,0.263514,0.101351,0.216216,1.875,4.375,2,4.375
3500,PMX,0,1,0.331081,6.625,0.25,0.263514,0.236486,0.189189,4.25,4.75,3.875,4.125
3550,PMX,0,0,0.0608108,1.875,0.0810811,0.0472973,0.0743243,0.0202703,2,0.5,2.125,0.25
3600,PMX,0,0,0.331081,6.75,0.351351,0.141892,0.337838,0.175676,6.75,2.25,7.625,2.5
3650,PMX,1,0,0.344595,5.375,0.0135135,0.351351,0.0810811,0.351351,0.375,5.5,1.5,5
3700,PMX,0,0,0.412162,8.125,0,0.412162,0,0.412162,0,8.125,0,8.125
3750,PMX,0,0,0.405405,9.75,0.25,0.222973,0.256757,0.283784,4.375,5.875,4.375,6.375
3800,PMX,0,0,0.405405,10,0.168919,0.358108,0.195946,0.398649,3.25,9.375,2.875,10.625
3850,PMX,0,0,0.391892,8.875,0.317568,0.155405,0.371622,0.175676,7.625,4.25,8.125,4
3900,PMX,0,1,0.391892,10,0.114865,0.418919,0.0743243,0.405405,2.75,10.25,0.875,9.625
3950,PMX,0,0,0.452703,9.25,0.148649,0.391892,0.148649,0.432432,2.875,8.125,1.25,9.375
4000,PMX,0,0,0.358108,7.5,0.290541,0.202703,0.344595,0.344595,6.75,4.375,6,8.5
4050,PMX,0,0,0.358108,6.875,0.25,0.256757,0.331081,0.222973,6,4,6.25,2.875
4100,PMX,0,1,0.358108,6.75,0.155405,0.351351,0.148649,0.371622,3.125,6.875,3.375,7.375
4150,PMX,0,0,0.459459,8.625,0.317568,0.277027,0.290541,0.364865,6.625,5,5.625,5.5
4200,PMX,0,0,0.398649,9.75,0.256757,0.22973,0.337838,0.304054,6.125,5.125,6.875,7.625
4250,PMX,0,0,0.324324,5.25,0.27027,0.182432,0.358108,0.216216,5.375,3,5.25,3.125
4300,PMX,0,1,0.135135,1.375,0.0810811,0.121622,0.114865,0.0743243,1.25,1.625,0.875,1
4350,PMX,0,0,0.351351,8.625,0.358108,0.175676,0.358108,0.222973,7.625,3.125,7.25,3.375
4400,PMX,0,0,0.195946,3.5,0,0.195946,0,0.195946,0,3.5,0,3.5
4450,PMX,0,0,0.324324,6.625,0.148649,0.297297,0.155405,0.310811,2,6.625,2.125,6.5
4500,PMX,0,0,0.344595,6.625,0.175676,0.283784,0.27027,0.310811,3,6.75,7.25,7.75
4550,PMX,0,0,0.290541,6.125,0.108108,0.236486,0.202703,0.141892,2.875,4.75,2.875,4.25
4600,PMX,1,1,0.337838,6.125,0.243243,0.148649,0.297297,0.168919,4.625,2.125,5.375,2.25
4650,PMX,0,0,0.344595,6.75,0.162162,0.243243,0.317568,0.290541,2.875,5.125,4.25,4.625
4700,PMX,0,0,0.283784,5.875,0.027027,0.297297,0,0.283784,0.375,5.875,0,5.875
4750,PMX,0,0,0.412162,7.25,0.358108,0.195946,0.391892,0.148649,6.875,3.125,7,4.25
4800,PMX,1,0,0.168919,1.375,0.0743243,0.135135,0.0810811,0.114865,0.5,1,0.625,1.125
4850,PMX,0,0,0.189189,3,0.135135,0.148649,0.108108,0.168919,1.75,2,2.375,2.25
4900,PMX,0,0,0.304054,5.375,0.114865,0.283784,0.0810811,0.283784,1.625,4.75,1,5.25
4950,PMX,1,1,0.0810811,2.25,0,0.0810811,0,0.0810811,0,2.25,0,2.25
5000,PMX,0,0,0.425676,7.25,0.216216,0.331081,0.162162,0.385135,3.875,5.375,3.75,7.625
5050,PMX,0,1,0.317568,5.25,0.027027,0.337838,0.0675676,0.277027,0.25,5.25,0.75,5
5100,PMX,0,0,0.277027,4.625,0.243243,0.141892,0.263514,0.135135,4.125,1.875,3.75,2.25
5150,PMX,0,0,0.256757,4,0.175676,0.0878378,0.187919,0.0939597,2.75,1.5,2.875,1.25
5200,PMX,0,0,0.398649,7.375,0.344595,0.189189,0.358108,0.216216,6.375,3,6.5,2.75
5250,PMX,0,0,0.283784,5.5,0.0540541,0.304054,0.114865,0.351351,1.5,6.125,2.125,6.5
5300,PMX,0,0,0.371622,7.625,0.263514,0.317568,0.216216,0.283784,4.625,5.75,4.25,4.75
5350,PMX,1,1,0.0878378,1.125,0.121622,0.0337838,0.101351,0.027027,1.375,0.25,1.375,0.25
