iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GLOX,0,0,0.443548,7.6,0.25,0.322581,0.290323,0.379032,4.53333,6.26667,6.13333,7.06667
50,GLOX,0,1,0.354839,6.53333,0.217742,0.177419,0.266129,0.177419,4,3.06667,5.33333,3.33333
100,GLOX,0,0,0.290323,6.93333,0.112903,0.266129,0.0483871,0.306452,2.13333,6.13333,0.4,6.8
150,GLOX,0,0,0.370968,6.26667,0.16129,0.274194,0.201613,0.209677,2.93333,4.53333,3.2,3.46667
200,GLOX,0,1,0.314516,4.93333,0.16129,0.201613,0.169355,0.241935,2.4,2.93333,2.53333,3.33333
250,GLOX,0,0,0.177419,3.73333,0.0483871,0.16129,0,0.177419,0.266667,3.6,0,3.73333
300,GLOX,0,0,0.201613,4.26667,0.0403226,0.16129,0.0403226,0.16129,0.8,3.46667,0.8,3.46667
350,GLOX,0,0,0.354839,7.2,0.137097,0.266129,0.120968,0.241935,2.4,5.6,1.86667,5.73333
400,GLOX,0,0,0.209677,4,0.137097,0.104839,0.169355,0.104839,2.93333,2.13333,2.66667,1.86667
450,GLOX,0,0,0.300813,5.2,0.169355,0.217742,0.146341,0.243902,1.86667,4,1.6,4
500,GLOX,0,0,0.258065,5.2,0.0483871,0.241935,0.0241935,0.241935,1.33333,4.66667,0.133333,5.2
550,GLOX,1,1,0.282258,5.06667,0.0887097,0.266129,0.153226,0.233871,1.33333,4.66667,1.73333,4.8
600,GLOX,0,0,0.362903,6.13333,0.169355,0.209677,0.241935,0.16129,3.2,3.2,4,2.66667
650,GLOX,0,0,0.258065,3.06667,0.129032,0.185484,0.129032,0.153226,2,1.6,2.26667,1.06667
700,GLOX,0,0,0.266129,6.53333,0.145161,0.177419,0.120968,0.153226,3.2,4.8,2.93333,3.86667
750,GLOX,0,0,0.298387,5.86667,0.177419,0.193548,0.225806,0.25,3.06667,3.73333,3.46667,4.53333
800,GLOX,0,0,0.322581,8.8,0.153226,0.209677,0.201613,0.258065,4.26667,4.93333,4,5.33333
850,GLOX,1,1,0.298387,5.73333,0.16129,0.209677,0.0725806,0.225806,2.8,3.73333,1.73333,4
900,GLOX,0,0,0.284553,6.66667,0.105691,0.235772,0.0731707,0.268293,1.06667,6.8,0.8,6.93333
950,GLOX,0,0,0.241935,4.26667,0.153226,0.193548,0.219512,0.154472,3.2,2.26667,3.73333,1.46667
1000,GLOX,0,0,0.354839,6.4,0.25,0.225806,0.217742,0.209677,4.26667,3.46667,4.4,2.8
1050,GLOX,0,0,0.211382,5.6,0.154472,0.154472,0.203252,0.170732,3.46667,3.86667,3.6,3.86667
1100,GLOX,0,0,0.203252,2.53333,0,0.203252,0,0.203252,0,2.53333,0,2.53333
1150,GLOX,1,1,0.0322581,0.266667,0.016129,0.0322581,0,0.0322581,0.133333,0.266667,0,0.266667
1200,GLOX,0,0,0.390244,7.46667,0.193548,0.290323,0.322581,0.241935,5.2,5.73333,6.66667,4.8
1250,GLOX,0,0,0.298387,5.2,0.201613,0.185484,0.266129,0.177419,4,2.26667,4.13333,1.86667
1300,GLOX,0,0,0.266129,4.53333,0.129032,0.209677,0.169355,0.241935,2.13333,3.86667,1.86667,4.4
1350,GLOX,1,1,0.258065,5.6,0.137097,0.16129,0.16129,0.201613,2.26667,4,2.26667,3.73333
1400,GLOX,0,0,0.306452,4.66667,0.112903,0.225806,0.145161,0.233871,1.6,3.46667,1.6,3.46667
1450,GLOX,0,0,0.33871,7.6,0.169355,0.274194,0.193548,0.274194,4,4.4,2.93333,5.2
1500,GLOX,0,0,0.129032,2,0.0241935,0.137097,0.0564516,0.169355,0.266667,1.86667,0.666667,2.13333
1550,GLOX,0,0,0.290323,4.93333,0.145161,0.225806,0.225806,0.120968,2.66667,3.33333,3.33333,2.26667
1600,GLOX,0,0,0.235772,4.13333,0.130081,0.162602,0.203252,0.105691,2.26667,2.26667,3.6,1.2
1650,GLOX,0,0,0.333333,6.8,0.169355,0.266129,0.097561,0.300813,3.6,5.46667,1.06667,5.86667
1700,GLOX,1,0,0.306452,6.13333,0.0564516,0.282258,0.0887097,0.282258,0.8,5.6,0.533333,5.33333
1750,GLOX,0,0,0.362903,7.06667,0.217742,0.225806,0.333333,0.300813,3.6,4.66667,4.13333,5.33333
1800,GLOX,0,0,0.33871,6.8,0.177419,0.241935,0.217742,0.233871,3.2,4.4,3.73333,4.53333
1850,GLOX,0,0,0.16129,2.4,0.120968,0.112903,0.177419,0.16129,1.46667,1.46667,2,1.6
1900,GLOX,1,1,0.314516,6.4,0.185484,0.217742,0.0887097,0.25,2.53333,4.4,1.6,4.93333
1950,GLOX,0,0,0.300813,6.26667,0.153226,0.209677,0.290323,0.104839,3.86667,4,6.8,1.06667
2000,GLOX,0,0,0.333333,7.73333,0.217742,0.233871,0.276423,0.317073,3.73333,5.6,5.6,7.46667
2050,GLOX,0,0,0.306452,6.13333,0.145161,0.241935,0.153226,0.233871,2.93333,4.8,3.06667,4.93333
2100,GLOX,0,0,0.217742,2.8,0.112903,0.120968,0.137097,0.137097,1.6,1.6,1.73333,1.6
2150,GLOX,1,0,0.314516,4.93333,0.169355,0.225806,0.241935,0.145161,2.93333,3.33333,3.6,1.73333
2200,GLOX,0,0,0.330645,5.46667,0.201613,0.209677,0.266129,0.209677,4.53333,3.73333,4.53333,1.86667
2250,GLOX,0,0,0.290323,5.73333,0.104839,0.274194,0.0483871,0.258065,1.73333,4.8,0.4,5.46667
2300,GLOX,1,0,0.290323,5.73333,0.145161,0.185484,0.225806,0.233871,2.26667,4,2.8,4
2350,GLOX,0,0,0.298387,6.8,0.177419,0.217742,0.276423,0.260163,3.86667,5.6,3.86667,4.8
2400,GLOX,0,0,0.306452,4.93333,0.185484,0.177419,0.195122,0.284553,4.13333,2.66667,3.46667,3.73333
2450,GLOX,0,1,0.306452,5.46667,0.16129,0.185484,0.145161,0.266129,2.8,3.6,2.4,4.8
2500,GLOX,0,1,0.322581,6.53333,0.16129,0.225806,0.185484,0.266129,4.4,4.8,2.4,5.46667
2550,GLOX,0,0,0.33871,5.33333,0.169355,0.209677,0.225806,0.177419,2,3.73333,3.06667,2.93333
2600,GLOX,0,0,0.298387,6.13333,0.145161,0.225806,0.169355,0.241935,2.66667,4.26667,2.66667,4.53333
2650,GLOX,0,0,0.290323,4.53333,0.145161,0.209677,0.201613,0.185484,2,2.93333,2.66667,2.66667
2700,GLOX,1,1,0.233871,5.06667,0.104839,0.209677,0.0483871,0.225806,1.46667,4.53333,0.266667,5.06667
2750,GLOX,0,1,0.298387,5.73333,0.201613,0.201613,0.209677,0.241935,3.06667,3.6,3.73333,4.4
