iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,0,0.544218,6.7,0.0642857,0.55,0.428571,0.503401,5,9.3,6.3,6.8
50,EAX,0,0,0.482993,6.6,0.0642857,0.5,0.401361,0.421769,4.8,9.9,6.8,6.1
100,EAX,0,1,0.52381,8.1,0.0642857,0.535714,0.537415,0.591837,5,9.8,8.1,7.7
150,EAX,0,0,0.47619,6.9,0.0992908,0.460993,0.455782,0.571429,6,9,7.1,8.2
200,EAX,0,1,0.5,6.9,0.535714,0.0428571,0.544218,0.47619,9.9,5,7.3,5.7
250,EAX,0,0,0.479452,7.8,0.0642857,0.5,0.458904,0.5,5,9.6,7.2,7.3
300,EAX,0,0,0.571429,7.6,0.0714286,0.571429,0.520548,0.424658,5.4,10,8.2,6.1
350,EAX,0,0,0.59589,7.1,0.0571429,0.592857,0.482993,0.496599,4.9,9.5,5.8,6.1
400,EAX,0,1,0.47619,6.6,0.107143,0.45,0.520548,0.541096,6.7,9.2,6.9,8.5
450,EAX,0,0,0.530612,7.4,0.0928571,0.528571,0.479452,0.527397,5.1,9.6,6.6,6.7
500,EAX,0,1,0.541096,8.7,0.435714,0.192857,0.582192,0.458904,11.1,6.5,7.9,6.7
550,EAX,0,0,0.431507,4.8,0.0714286,0.45,0.541096,0.472603,6.4,8.4,8.2,7.3
600,EAX,0,0,0.445205,5.4,0.0928571,0.414286,0.554795,0.506849,5,8.1,6.7,7.6
650,EAX,0,1,0.59589,7.5,0.592857,0.0571429,0.544218,0.530612,9.7,5,6.9,6.8
700,EAX,0,0,0.541096,7.7,0.0571429,0.542857,0.47619,0.503401,6.2,9.7,6.6,7.1
750,EAX,0,1,0.458904,5.9,0.0642857,0.45,0.517007,0.530612,5,7.9,6.5,7.4
800,EAX,0,1,0.465753,5.1,0.0638298,0.439716,0.493151,0.561644,5.1,7.3,6.2,6.7
