iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,0,0.440945,2,0.204724,0.283465,0.181102,0.362205,0.833333,1.38889,0.777778,1.61111
50,OX,0,0,0.5,2.22222,0.0793651,0.444444,0.0634921,0.5,0.277778,2,0.277778,2.27778
100,OX,0,0,0.464567,2.38889,0.267717,0.267717,0.338583,0.299213,1.38889,1.22222,1.77778,1.38889
150,OX,0,0,0.519685,2.72222,0.291339,0.314961,0.425197,0.377953,1.44444,1.55556,2,1.77778
200,OX,0,0,0.433071,2.27778,0.228346,0.267717,0.34127,0.269841,1.11111,1.55556,1.83333,1.55556
250,OX,0,0,0.531746,2.55556,0.0555556,0.539683,0.0873016,0.484127,0.222222,2.72222,0.388889,2.38889
300,OX,0,0,0.404762,2.16667,0.174603,0.269841,0.222222,0.31746,0.833333,1.66667,1.16667,1.83333
350,OX,0,0,0.190476,0.833333,0.174603,0.015873,0.174603,0.015873,0.777778,0.0555556,0.777778,0.0555556
400,OX,0,0,0.222222,1.27778,0.0714286,0.206349,0.15873,0.293651,0.444444,1.11111,0.611111,1.44444
450,OX,0,0,0.285714,1.44444,0.126984,0.246032,0.0952381,0.365079,0.388889,1.38889,0.611111,2.05556
500,OX,0,0,0.456693,2.22222,0.0944882,0.456693,0.125984,0.488189,0.444444,2.22222,0.611111,2.22222
550,OX,0,0,0.31746,1.88889,0.126984,0.309524,0.269841,0.5,0.444444,1.72222,1.16667,2.55556
600,OX,0,0,0.325397,1.61111,0.015873,0.34127,0,0.325397,0.0555556,1.66667,0,1.61111
650,OX,0,0,0.412698,1.77778,0.365079,0.18254,0.428571,0.261905,1.66667,0.666667,1.83333,1.05556
700,OX,0,0,0.277778,1.27778,0.126984,0.230159,0.166667,0.309524,0.5,1,0.888889,1.38889
750,OX,0,0,0.31746,1.5,0.293651,0.198413,0.31746,0.246032,1.33333,0.833333,1.44444,1.38889
800,OX,0,0,0.238095,1.22222,0.301587,0.111111,0.31746,0.18254,1.44444,0.444444,1.44444,0.722222
850,OX,1,0,0.18254,0.888889,0.18254,0,0.15873,0.0396825,0.888889,0,0.777778,0.222222
900,OX,0,0,0.190476,1.05556,0,0.190476,0,0.190476,0,1.05556,0,1.05556
950,OX,1,0,0.166667,0.666667,0.166667,0.0555556,0.190476,0.103175,0.666667,0.166667,0.777778,0.444444
1000,OX,0,0,0.333333,1.66667,0.134921,0.373016,0.238095,0.444444,0.666667,1.77778,1,1.83333
1050,OX,0,0,0.261905,1.27778,0.285714,0.0238095,0.309524,0.047619,1.38889,0.111111,1.55556,0.277778
1100,OX,1,1,0.373016,1.83333,0.015873,0.373016,0,0.373016,0.111111,1.83333,0,1.83333
1150,OX,0,1,0.484127,2.22222,0.301587,0.301587,0.253968,0.452381,1.27778,1.44444,1.22222,2.22222
1200,OX,0,0,0.198413,1,0.119048,0.134921,0.015873,0.18254,0.611111,0.666667,0.111111,0.888889
1250,OX,0,1,0.166667,0.833333,0.119048,0.174603,0.190476,0.15873,0.5,0.833333,1,0.722222
1300,OX,0,1,0.261905,1.33333,0.0396825,0.261905,0.047619,0.269841,0.166667,1.33333,0.277778,1.33333
1350,OX,0,0,0.293651,1.33333,0.031746,0.325397,0,0.293651,0.111111,1.44444,0,1.33333
1400,OX,0,0,0.373016,1.77778,0.412698,0.134921,0.365079,0.0952381,1.94444,0.388889,1.83333,0.444444
1450,OX,1,1,0.253968,1.27778,0.047619,0.206349,0.047619,0.206349,0.166667,1.11111,0.166667,1.11111
1500,OX,0,1,0.428571,2.16667,0.0793651,0.396825,0.0873016,0.380952,0.388889,1.83333,0.444444,1.88889
1550,OX,0,1,0.0952381,0.388889,0.0634921,0.15873,0.230159,0.269841,0.277778,0.666667,1.27778,1.5
1600,OX,0,0,0.484127,2.11111,0.452381,0.150794,0.47619,0.134921,2.05556,0.611111,2.27778,0.555556
1650,OX,0,0,0.31746,1.44444,0.325397,0.0952381,0.34127,0.119048,1.61111,0.444444,1.61111,0.5
1700,OX,0,0,0.150794,0.777778,0.0634921,0.0873016,0.0634921,0.0873016,0.388889,0.388889,0.388889,0.388889
1750,OX,0,1,0.134921,0.777778,0.293651,0.222222,0.277778,0.285714,1.33333,1.05556,1.33333,1.38889
1800,OX,0,0,0.246032,1.16667,0.222222,0.134921,0.198413,0.18254,1.05556,0.5,1,0.833333
1850,OX,0,1,0.198413,1,0.166667,0.190476,0.269841,0.198413,0.833333,1,1,0.722222
1900,OX,0,0,0.507937,2.16667,0.111111,0.436508,0.0634921,0.452381,0.388889,1.88889,0.277778,1.94444
1950,OX,0,0,0.325397,1.72222,0.015873,0.34127,0,0.325397,0.0555556,1.77778,0,1.72222
2000,OX,0,1,0.452381,2.05556,0.357143,0.214286,0.412698,0.285714,1.66667,1,2,1.5
2050,OX,1,0,0.309524,1.44444,0.253968,0.0634921,0.261905,0.0634921,1.22222,0.222222,1.27778,0.277778
2100,OX,1,0,0.111111,0.5,0.111111,0,0.126984,0.015873,0.5,0,0.611111,0.111111
2150,OX,0,0,0.261905,1.05556,0.238095,0.103175,0.269841,0.18254,0.944444,0.444444,1.16667,0.722222
2200,OX,1,0,0.452381,2.5,0.047619,0.444444,0.0555556,0.436508,0.166667,2.38889,0.277778,2.38889
2250,OX,0,1,0.214286,1.16667,0.214286,0,0.230159,0.015873,1.16667,0,1.27778,0.111111
2300,OX,0,0,0.285714,1.66667,0.174603,0.301587,0.246032,0.412698,1.11111,1.77778,1.27778,2.38889
2350,OX,0,0,0.150794,0.833333,0.015873,0.134921,0.015873,0.134921,0.111111,0.722222,0.111111,0.722222
2400,OX,0,0,0.222222,1.11111,0.015873,0.222222,0.015873,0.206349,0.111111,1.11111,0.111111,1
2450,OX,0,1,0.246032,1.22222,0.0396825,0.246032,0.0555556,0.261905,0.111111,1.16667,0.222222,1.38889
2500,OX,0,1,0.015873,0.0555556,0.015873,0.031746,0.015873,0.031746,0.111111,0.166667,0.111111,0.166667
2550,OX,0,0,0.404762,2.27778,0.0873016,0.357143,0.111111,0.365079,0.5,1.94444,0.555556,2
