iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GrPX2,0,1,0.478992,3.42857,0.165289,0.338843,0.310924,0.529412,1.2381,2.47619,2.66667,4.28571
50,GrPX2,1,1,0.563025,4.7619,0.147541,0.45082,0.327731,0.504202,1.42857,3.80952,3.14286,4.09524
100,GrPX2,1,0,0.579832,5.04762,0.260163,0.349593,0.453782,0.462185,2.47619,3.14286,4.28571,3.42857
150,GrPX2,0,0,0.630252,5.71429,0.180328,0.532787,0.193277,0.605042,1.71429,4.85714,1.90476,5.80952
200,GrPX2,0,1,0.462185,3.61905,0.146341,0.357724,0.495798,0.529412,1.04762,3.04762,4,5.33333
250,GrPX2,1,1,0.605042,4.66667,0.165289,0.454545,0.184874,0.478992,1.04762,3.90476,0.952381,3.80952
300,GrPX2,1,0,0.462185,3.90476,0.191667,0.291667,0.5,0.415254,1.71429,2.28571,4.28571,3.14286
350,GrPX2,0,1,0.495798,4.19048,0.188525,0.352459,0.394958,0.571429,1.42857,3.2381,3.80952,5.52381
400,GrPX2,0,0,0.533898,5.14286,0.213115,0.385246,0.288136,0.550847,1.71429,4.09524,2.7619,5.14286
450,GrPX2,0,0,0.618644,5.42857,0.181818,0.46281,0.529412,0.537815,1.80952,4,4.09524,5.2381
500,GrPX2,0,1,0.596639,5.71429,0.184874,0.436975,0.193277,0.546218,1.90476,3.90476,1.04762,5.33333
550,GrPX2,0,0,0.474576,3.90476,0.175,0.316667,0.245763,0.432203,1.42857,2.66667,2.09524,3.2381
600,GrPX2,0,0,0.491525,4.19048,0.118644,0.372881,0.194915,0.330508,0.857143,3.2381,1.33333,3.04762
650,GrPX2,0,0,0.546218,5.04762,0.211382,0.414634,0.584746,0.567797,1.71429,4,4.7619,4.09524
700,GrPX2,0,0,0.576271,4.95238,0.158333,0.458333,0.516949,0.398305,1.42857,4,4.66667,4.09524
750,GrPX2,0,0,0.440678,4.28571,0.231405,0.264463,0.462185,0.277311,2.57143,2.38095,4.95238,2.28571
800,GrPX2,0,0,0.457627,3.61905,0.0833333,0.383333,0.355932,0.516949,0.952381,3.04762,2.85714,4.38095
850,GrPX2,1,0,0.411765,4.19048,0.123967,0.322314,0.389831,0.29661,1.33333,3.2381,4.38095,2
900,GrPX2,0,0,0.537815,4.66667,0.180328,0.409836,0.491525,0.525424,1.52381,3.71429,4.47619,4.85714
950,GrPX2,0,0,0.584746,4.85714,0.191667,0.408333,0.364407,0.5,2,3.2381,2.7619,4
1000,GrPX2,0,0,0.554622,4.19048,0.170732,0.455285,0.440678,0.483051,1.61905,3.52381,4.28571,4.66667
1050,GrPX2,0,0,0.483051,4.09524,0.114754,0.42623,0.372881,0.432203,1.04762,3.61905,3.80952,3.61905
1100,GrPX2,0,0,0.252101,2.66667,0.0666667,0.208333,0.285714,0.352941,0.666667,2,2.95238,4
1150,GrPX2,0,0,0.576271,5.71429,0.213115,0.418033,0.440678,0.449153,2.47619,3.71429,3.90476,4
1200,GrPX2,0,0,0.537815,5.33333,0.114754,0.483607,0.313559,0.491525,1.80952,4.47619,2.7619,4.09524
1250,GrPX2,0,0,0.537815,4.7619,0.227642,0.341463,0.394958,0.554622,1.90476,3.42857,4,5.14286
1300,GrPX2,1,1,0.420168,3.71429,0.0826446,0.338843,0.344538,0.436975,0.666667,3.2381,2.7619,3.2381
1350,GrPX2,0,0,0.537815,4.66667,0.163934,0.42623,0.411765,0.512605,1.71429,3.52381,3.61905,4.7619
1400,GrPX2,0,0,0.546218,5.90476,0.142857,0.403361,0.10084,0.504202,1.52381,4.38095,1.14286,5.2381
1450,GrPX2,1,0,0.327731,2.57143,0.0743802,0.272727,0.218487,0.260504,0.571429,2.28571,1.2381,2.28571
1500,GrPX2,0,0,0.415254,4,0.191667,0.241667,0.322034,0.305085,1.90476,2.47619,2.47619,2.28571
1550,GrPX2,0,0,0.491525,4.19048,0.157025,0.380165,0.449153,0.457627,1.80952,2.66667,3.71429,4.09524
1600,GrPX2,0,0,0.567797,4.66667,0.165289,0.429752,0.322034,0.516949,1.42857,4.09524,2,4.38095
1650,GrPX2,0,0,0.635593,6.09524,0.208333,0.466667,0.330508,0.457627,2.28571,4.19048,3.04762,4.38095
1700,GrPX2,0,0,0.491525,4.95238,0.172131,0.401639,0.495798,0.504202,1.80952,4,4.57143,4.28571
1750,GrPX2,0,0,0.487395,5.04762,0.151261,0.336134,0.466102,0.288136,1.61905,3.42857,4.09524,2.66667
1800,GrPX2,0,0,0.516949,5.2381,0.135593,0.381356,0.135593,0.381356,1.14286,4.09524,1.14286,4.09524
1850,GrPX2,0,0,0.40678,3.52381,0.127119,0.279661,0.127119,0.279661,1.14286,2.38095,1.14286,2.38095
1900,GrPX2,1,0,0.579832,5.04762,0.196721,0.418033,0.483051,0.576271,2.09524,3.33333,4.19048,4.95238
1950,GrPX2,0,0,0.449153,3.14286,0.12605,0.327731,0.504202,0.386555,0.952381,2.28571,4.47619,4
2000,GrPX2,0,0,0.618644,5.42857,0.25,0.416667,0.462185,0.521008,2,3.71429,3.71429,5.61905
2050,GrPX2,0,0,0.381356,3.04762,0.0336134,0.369748,0.355932,0.305085,0.190476,3.04762,2.57143,2.7619
2100,GrPX2,0,1,0.521008,4.57143,0.123967,0.429752,0.235294,0.512605,1.2381,3.52381,1.71429,4.66667
