iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,1,0.369128,11.5,0.38255,0.0872483,0.362416,0.120805,11.6667,1.16667,11.1667,4.16667
50,OX,0,1,0.463087,14.6667,0.120805,0.42953,0.147651,0.436242,3.33333,13.6667,4,14.1667
100,OX,0,1,0.395973,13.3333,0.0402685,0.389262,0.120805,0.375839,1.16667,12.8333,4,15.6667
150,OX,1,1,0.442953,14.6667,0.0201342,0.449664,0,0.442953,0.333333,14.6667,0,14.6667
200,OX,0,1,0.449664,14,0.362416,0.302013,0.395973,0.42953,11.6667,12.3333,12.3333,13.6667
250,OX,0,0,0.348993,10,0.114094,0.288591,0.201342,0.348993,3.5,10,3.66667,10.6667
300,OX,0,1,0.375839,10.6667,0.348993,0.187919,0.375839,0.281879,11.1667,5.33333,12.3333,8
350,OX,1,0,0.47651,13.1667,0,0.47651,0.0805369,0.469799,0,13.1667,0.833333,13.3333
400,OX,0,0,0.395973,12.1667,0.241611,0.275168,0.409396,0.42953,9.5,10.6667,12.6667,12.1667
450,OX,0,0,0.402685,11.1667,0.0939597,0.395973,0.127517,0.348993,4.33333,13.5,2.16667,11.6667
500,OX,0,1,0.442953,12.8333,0.248322,0.302013,0.409396,0.355705,8,9.66667,10.5,9
550,OX,0,1,0.389262,8.83333,0.120805,0.362416,0.167785,0.389262,4.83333,10.8333,7,11.6667
600,OX,0,1,0.362416,9.5,0.375839,0.107383,0.38255,0.395973,13,8.5,11,10.1667
650,OX,0,1,0.395973,10.5,0.389262,0.134228,0.402685,0.214765,11.8333,4.5,11.5,3.16667
700,OX,0,0,0.315436,7.5,0.0805369,0.322148,0.167785,0.328859,2.83333,8.16667,5.66667,8.16667
750,OX,0,1,0.348993,9.33333,0.0469799,0.348993,0.127517,0.315436,0.833333,9.33333,4,9.16667
800,OX,0,0,0.369128,8.33333,0.174497,0.315436,0.275168,0.342282,4.33333,7.83333,6.5,9.16667
850,OX,0,0,0.248322,5.66667,0.0402685,0.288591,0.328859,0.402685,0.5,6.16667,7.33333,9.5
900,OX,0,1,0.42953,12.8333,0.0939597,0.422819,0.120805,0.389262,2.5,12.8333,2,12
950,OX,1,0,0.308725,10.8333,0.0268456,0.302013,0.0469799,0.308725,0.666667,11.3333,0.833333,11.1667
1000,OX,0,0,0.308725,5.33333,0.234899,0.127517,0.308725,0.234899,4.16667,2,6.5,4.5
1050,OX,0,1,0.342282,9.66667,0.228188,0.248322,0.449664,0.362416,8.5,8.16667,12.5,11.5
1100,OX,0,0,0.315436,8.33333,0.288591,0.201342,0.268456,0.201342,8.66667,4.16667,8.33333,4.83333
1150,OX,0,0,0.402685,12,0.0738255,0.409396,0.154362,0.375839,2.83333,12.3333,2.16667,11.1667
1200,OX,0,1,0.436242,14.8333,0.315436,0.234899,0.295302,0.375839,13.3333,9,7.66667,13.1667
1250,OX,0,0,0.348993,10.1667,0.348993,0.0469799,0.315436,0.134228,10.6667,1.5,9.83333,4.66667
1300,OX,0,1,0.409396,10.3333,0.248322,0.275168,0.322148,0.342282,7.66667,6.83333,9.83333,10.1667
1350,OX,0,1,0.395973,12.3333,0.281879,0.201342,0.38255,0.409396,9.5,9.83333,9.16667,10.1667
1400,OX,0,0,0.389262,9.66667,0.0939597,0.416107,0.322148,0.315436,3.16667,11.1667,8.33333,7
1450,OX,0,0,0.395973,10.5,0.147651,0.322148,0.241611,0.362416,5.16667,8.33333,4.66667,10
1500,OX,0,0,0.315436,13.3333,0.322148,0.0805369,0.308725,0.154362,12.1667,1.83333,13.1667,3
1550,OX,1,0,0.315436,6,0.0134228,0.322148,0.0469799,0.288591,1.5,7.5,0.5,5.83333
1600,OX,0,0,0.375839,11.1667,0.0671141,0.375839,0.0939597,0.389262,1.66667,10.8333,1.66667,11.8333
1650,OX,0,0,0.33557,7.83333,0.295302,0.127517,0.328859,0.228188,7.83333,3.16667,10.8333,6.16667
1700,OX,0,0,0.348993,9.33333,0.0402685,0.355705,0.114094,0.362416,3.83333,11.5,2.16667,9.33333
1750,OX,0,0,0,0,0,0,0,0,0,0,0,0
1800,OX,0,0,0.342282,10.8333,0.288591,0.167785,0.389262,0.241611,10.8333,4.83333,12.8333,3.33333
1850,OX,0,0,0.114094,2.16667,0.0268456,0.14094,0.134228,0.181208,1.33333,3.5,1.66667,3.16667
1900,OX,0,1,0.344595,11.8333,0.228188,0.221477,0.348993,0.315436,8.33333,7.16667,13.3333,8.66667
1950,OX,0,0,0.187919,4.33333,0.194631,0.0604027,0.147651,0.107383,4.5,0.666667,4.33333,1.16667
2000,OX,0,0,0.288591,5.83333,0.181208,0.201342,0.174497,0.255034,6.5,6.16667,3.66667,4
2050,OX,0,0,0.416107,10.3333,0.134228,0.342282,0.288591,0.389262,7.5,9.33333,5.83333,12.1667
2100,OX,0,0,0.0671141,0.666667,0.0805369,0.033557,0.127517,0.14094,0.833333,0.333333,1.33333,1.5
2150,OX,1,1,0.328859,9,0.328859,0,0.328859,0,9,0,9,0
2200,OX,0,0,0.174497,3.16667,0.0536913,0.201342,0.100671,0.100671,4.33333,6.83333,2.5,1.33333
