iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GOX,0,1,0.432432,9.25,0.385135,0.155405,0.439189,0.0743243,7.5,3.625,7.875,2.875
50,GOX,1,1,0.42953,10.875,0.127517,0.42953,0.175676,0.466216,2.875,10.375,4,9.75
100,GOX,0,1,0.506757,9.75,0.27027,0.317568,0.324324,0.310811,5.625,5.125,6.5,5.875
150,GOX,0,1,0.324324,6,0.324324,0.0878378,0.310811,0.175676,6.125,1.375,5.25,1.875
200,GOX,0,1,0.290541,4,0.128378,0.27027,0.135135,0.277027,2.75,3.5,2.625,4.625
250,GOX,0,1,0.452703,10.625,0.162162,0.425676,0.243243,0.445946,3.375,10.875,4.125,10.375
300,GOX,0,1,0.283784,5.125,0.182432,0.189189,0.22973,0.182432,3.25,3.25,3.625,3.625
350,GOX,0,1,0.445946,10.375,0.364865,0.148649,0.418919,0.195946,8.5,3.625,10,4.375
400,GOX,0,0,0.412162,8.875,0.418919,0.0472973,0.439189,0.310811,9.25,0.75,8.875,4.5
450,GOX,0,0,0.337838,4.625,0.331081,0.0743243,0.297297,0.256757,4.875,1.625,6.125,4
500,GOX,0,1,0.243243,4.375,0.155405,0.168919,0.135135,0.243243,2.75,4.25,2,4.25
550,GOX,0,0,0.358108,7.125,0.189189,0.22973,0.195946,0.297297,4.625,4.5,3.375,5.125
600,GOX,0,0,0.290541,5.75,0.25,0.101351,0.236486,0.182432,5.125,1.625,4.125,3.375
650,GOX,0,1,0.243243,3.875,0.277027,0.0675676,0.236486,0.0337838,4.25,1.75,3.625,0.5
700,GOX,0,0,0.189189,3.75,0.22973,0.0608108,0.304054,0.175676,5.5,2.25,5.625,2.75
750,GOX,0,0,0.378378,7,0.297297,0.128378,0.297297,0.128378,5.5,2,5.75,1.875
800,GOX,0,0,0.344595,6,0.331081,0.101351,0.27027,0.108108,5.875,2,4.625,1.625
850,GOX,0,0,0.405405,7.5,0.398649,0.027027,0.398649,0.0405405,7.5,0.75,8,1.125
900,GOX,0,1,0.344595,6,0.283784,0.162162,0.317568,0.162162,5.625,3,7.125,3.625
950,GOX,0,0,0.310811,6.25,0.310811,0.0337838,0.310811,0,6.25,0.375,6.25,0
1000,GOX,0,0,0.391892,8.25,0.398649,0.0540541,0.385135,0.0810811,8.625,0.875,8.75,1.625
1050,GOX,0,0,0.236486,4.5,0.209459,0.0945946,0.22973,0.101351,3.625,1.625,4.375,1.625
1100,GOX,0,1,0.202703,2.625,0.128378,0.195946,0.141892,0.243243,2.125,3.25,3.375,4.25
1150,GOX,0,1,0.344595,7.75,0.310811,0.128378,0.364865,0.189189,7.125,2,6.625,2.625
1200,GOX,0,0,0.331081,5.875,0.189189,0.236486,0.283784,0.216216,4.25,2.5,4.625,2.5
1250,GOX,0,1,0.243243,5.5,0.263514,0.0743243,0.243243,0,6.25,1.875,5.5,0
1300,GOX,0,0,0.22973,3.5,0.209459,0.128378,0.236486,0.141892,4.5,2,4.75,2.75
1350,GOX,0,0,0.175676,3,0.175676,0.0540541,0.162162,0.162162,3.125,1.375,2.25,1.875
1400,GOX,0,1,0.202703,3.125,0.202703,0.0743243,0.168919,0.0743243,4,2.5,2.875,1.375
1450,GOX,0,1,0.324324,6.125,0.189189,0.168919,0.243243,0.128378,4,2.75,4.375,2.125
1500,GOX,0,0,0.418919,8.5,0.310811,0.195946,0.398649,0.108108,6.75,2.875,8.375,1.375
1550,GOX,0,0,0.256757,4,0.216216,0.0810811,0.216216,0.0743243,3.375,1,3.125,1
1600,GOX,0,0,0.283784,4.375,0.0472973,0.297297,0,0.283784,0.5,4.25,0,4.375
1650,GOX,0,0,0.236486,3.75,0.22973,0.0675676,0.202703,0.0743243,4.25,1.875,3.625,1.125
1700,GOX,0,0,0.304054,5.75,0.290541,0.0608108,0.236486,0.168919,5.25,1.625,3.625,3.375
1750,GOX,0,0,0.128378,1.5,0.0675676,0.108108,0.162162,0.141892,1.25,1.625,1.375,1.25
1800,GOX,0,0,0.141892,2.75,0.141892,0.0202703,0.141892,0,2.625,0.25,2.75,0
1850,GOX,0,1,0.168919,3.625,0.195946,0.0743243,0.22973,0.202703,3.875,1.125,3.25,3.375
1900,GOX,0,0,0.0202703,0.25,0.0405405,0.0202703,0.0202703,0,0.5,0.25,0.25,0
1950,GOX,0,0,0.378378,6.25,0.310811,0.141892,0.351351,0.162162,4.875,2.75,4.5,3
2000,GOX,0,1,0.310811,6.625,0.22973,0.148649,0.162162,0.209459,5,2.875,4.5,4.25
2050,GOX,0,0,0.344595,5,0.344595,0.0337838,0.317568,0.0675676,5.125,0.25,5.125,0.5
2100,GOX,0,1,0.391892,7.125,0.310811,0.135135,0.263514,0.155405,5.875,2.875,4.875,2.5
2150,GOX,0,0,0.241611,4.125,0.255034,0.0536913,0.27027,0.263514,4.75,1.375,5.625,4.25
2200,GOX,0,0,0.277027,5.25,0.135135,0.195946,0.27027,0.317568,2,4.75,4.125,5.75
2250,GOX,0,0,0.385135,8.375,0.0337838,0.385135,0.0472973,0.391892,1.875,9,0.625,8.375
2300,GOX,0,0,0.189189,3.25,0.0540541,0.182432,0.0472973,0.141892,0.875,3,0.625,2.625
2350,GOX,0,0,0.209459,4.625,0.22973,0.0202703,0.209459,0,4.875,0.25,4.625,0
2400,GOX,0,0,0.27027,5.25,0.195946,0.175676,0.358108,0.236486,4.75,4.25,7.5,5.5
2450,GOX,0,1,0.351351,6.75,0.378378,0.0608108,0.351351,0,7.625,1.375,6.75,0
2500,GOX,0,0,0.358108,7.25,0.337838,0.0810811,0.385135,0.108108,6.375,2,7.5,1.375
2550,GOX,0,0,0.22973,4.5,0.202703,0.0945946,0.297297,0.202703,3.875,1.75,5.25,3.125
2600,GOX,0,0,0.236486,4.5,0.0743243,0.256757,0.182432,0.27027,2,5.75,1.875,5.75
2650,GOX,0,0,0.337838,7.625,0.135135,0.256757,0.0608108,0.290541,3.25,5.875,2.375,7.75
2700,GOX,0,0,0.331081,5.875,0.209459,0.22973,0.162162,0.168919,2.75,4.625,2,3.875
2750,GOX,0,0,0.418919,10.25,0.337838,0.114865,0.398649,0.222973,8.75,2.375,8.25,4.5
2800,GOX,0,0,0.439189,9.125,0.405405,0.108108,0.418919,0.0878378,8.25,2.625,8.875,2.375
2850,GOX,1,0,0.147651,2.25,0.100671,0.134228,0.174497,0.154362,2.125,2.5,2.375,2.25
2900,GOX,0,0,0.182432,4.25,0.182432,0.0743243,0.175676,0.0405405,4,1.5,4.5,0.375
2950,GOX,0,0,0,0,0.027027,0.027027,0,0,1.25,1.25,0,0
3000,GOX,0,1,0.351351,6.75,0.175676,0.22973,0.202703,0.243243,3.75,4.375,3.5,4.125
3050,GOX,0,1,0.304054,7.75,0.27027,0.135135,0.304054,0.0608108,6.875,3.625,6.5,2
3100,GOX,0,0,0.263514,6.5,0.263514,0.101351,0.27027,0,6.875,1.875,6.5,0
3150,GOX,0,0,0.168919,3.875,0.101351,0.141892,0.0878378,0.175676,1.875,3.75,2.375,2.875
3200,GOX,0,1,0.304054,6.875,0.317568,0.0405405,0.304054,0.0202703,7,0.375,6.75,0.125
3250,GOX,0,0,0,0,0.0472973,0.0472973,0.121622,0.121622,0.625,0.625,1.625,1.625
3300,GOX,0,0,0.364865,6.375,0.195946,0.222973,0.175676,0.202703,3.75,4.125,3.25,3.375
3350,GOX,0,0,0.277027,7.375,0.263514,0.141892,0.351351,0.222973,5.625,5.25,6.125,4.5
3400,GOX,0,1,0.127517,2.375,0.0469799,0.167785,0,0.127517,1.875,4.125,0,2.375
3450,GOX,0,0,0.391892,8.75,0.405405,0.0337838,0.385135,0.135135,10,1.75,8.625,1.5
3500,GOX,0,0,0.209459,3.875,0.182432,0.128378,0.209459,0.22973,2.75,3.125,3.25,3.375
3550,GOX,0,0,0.27027,4.125,0.243243,0.101351,0.25,0.216216,3.875,1.25,3.75,2.125
3600,GOX,0,0,0.14094,3,0.0402685,0.181208,0.027027,0.135135,1.875,4.75,0.375,2.875
3650,GOX,0,0,0.310811,5.875,0.317568,0.0540541,0.324324,0.121622,6.625,1.25,6,1.5
3700,GOX,0,0,0.337838,7,0.148649,0.25,0.121622,0.27027,3.625,4.625,3.25,5
3750,GOX,0,0,0.027027,0.25,0.027027,0.0135135,0.027027,0,0.25,0.125,0.25,0
3800,GOX,0,1,0.344595,7.375,0.344595,0.0405405,0.337838,0.0472973,7.75,1,7.5,0.875
