iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GOX,1,0,0.417323,2.22222,0.346457,0.0944882,0.385827,0.0944882,1.77778,0.444444,2,0.388889
50,GOX,0,0,0.579365,2.72222,0.452381,0.293651,0.563492,0.380952,2.05556,1.44444,2.38889,2
100,GOX,0,0,0.484127,2.5,0.412698,0.142857,0.412698,0.119048,1.88889,0.722222,1.83333,0.722222
150,GOX,0,0,0.285714,1.72222,0.380952,0.150794,0.396825,0.238095,2,0.611111,2,1.05556
200,GOX,0,0,0.464567,2.55556,0.0866142,0.440945,0.173228,0.440945,0.444444,2.27778,0.722222,2.38889
250,GOX,0,0,0.464567,2.27778,0.259843,0.291339,0.277778,0.253968,1.33333,1.33333,1.44444,1.33333
300,GOX,0,0,0.507937,2.5,0.444444,0.134921,0.492063,0.126984,2.11111,0.611111,2.33333,0.444444
350,GOX,0,0,0.388889,1.94444,0.436508,0.047619,0.357143,0.150794,2.11111,0.166667,1.88889,0.722222
400,GOX,0,0,0.393701,1.72222,0.228346,0.244094,0.228346,0.338583,0.944444,0.944444,1,1.44444
450,GOX,0,1,0.582677,3.11111,0.511811,0.149606,0.535433,0.188976,2.66667,0.777778,2.77778,0.944444
500,GOX,0,0,0.420635,2.27778,0.238095,0.253968,0.261905,0.301587,1.38889,1.16667,1.38889,1.5
550,GOX,0,0,0.404762,1.88889,0.396825,0.150794,0.412698,0.150794,1.77778,0.611111,1.83333,0.666667
600,GOX,0,0,0.47619,2.44444,0.222222,0.301587,0.246032,0.373016,1.11111,1.77778,1.11111,1.88889
650,GOX,0,0,0.396825,2.16667,0.0952381,0.396825,0.0634921,0.388889,0.555556,2.5,0.388889,2.16667
700,GOX,0,0,0.277778,1.16667,0.285714,0.0238095,0.269841,0.190476,1.22222,0.111111,1.44444,1.11111
750,GOX,0,0,0.492063,2.38889,0.5,0.103175,0.484127,0.0793651,2.44444,0.444444,2.38889,0.388889
800,GOX,0,0,0.404762,2.22222,0.333333,0.134921,0.412698,0.0793651,1.66667,0.833333,2,0.444444
850,GOX,0,0,0.460317,2.44444,0.198413,0.452381,0.18254,0.460317,0.777778,2.38889,1.16667,2.44444
900,GOX,0,0,0.492063,2.55556,0.47619,0.166667,0.492063,0.18254,2.05556,0.777778,2.16667,1.05556
950,GOX,0,1,0.531746,2.55556,0.277778,0.349206,0.47619,0.460317,1.27778,2,2.27778,2.38889
1000,GOX,0,0,0.214286,1.22222,0.238095,0.0238095,0.206349,0.015873,1.38889,0.166667,1.11111,0.111111
1050,GOX,0,0,0.34127,1.61111,0.253968,0.15873,0.380952,0.396825,1.38889,0.666667,2.11111,1.88889
1100,GOX,0,0,0.333333,1.83333,0.238095,0.18254,0.309524,0.325397,1.27778,0.833333,1.55556,1.5
1150,GOX,0,0,0.293651,1.55556,0.309524,0.142857,0.230159,0.0793651,1.61111,0.666667,1.33333,0.277778
1200,GOX,0,0,0.357143,1.88889,0.373016,0.174603,0.333333,0.0793651,2.05556,0.833333,1.83333,0.388889
1250,GOX,0,1,0.380952,2.05556,0.365079,0.0555556,0.31746,0.0634921,2,0.222222,1.83333,0.222222
1300,GOX,0,1,0.111111,0.555556,0.142857,0.0555556,0.174603,0.0952381,0.722222,0.277778,0.888889,0.5
1350,GOX,0,0,0.285714,1.61111,0.333333,0.047619,0.285714,0,1.88889,0.277778,1.61111,0
1400,GOX,0,0,0.277778,1.55556,0.214286,0.126984,0.401575,0.228346,1.38889,0.722222,2.27778,1.44444
