iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,0,0.282258,5.06667,0.241935,0.153226,0.322581,0.16129,3.86667,3.2,5.46667,4.53333
50,GOX,0,0,0.266129,5.73333,0.0403226,0.282258,0.16129,0.346774,2.13333,7.46667,3.33333,7.86667
100,PL,0,0,0.379032,7.2,0.362903,0.370968,0.325203,0.341463,3.6,3.6,6,6.13333
150,PL,0,0,0.25,3.73333,0.185484,0.233871,0.169355,0.185484,1.86667,1.86667,2.8,1.73333
200,GrPX,1,1,0.258065,5.46667,0.134921,0.166667,0.0645161,0.217742,2.53333,3.86667,0.666667,5.06667
250,EAX,0,0,0.346774,7.73333,0.0495868,0.355372,0.235772,0.357724,5.86667,10,4.53333,7.46667
300,GOX,0,1,0.235772,4.13333,0.217742,0.104839,0.201613,0.0887097,4.26667,3.06667,3.73333,1.6
350,AOX,1,0,0.241935,4.4,0.282258,0.0322581,0.258065,0.0322581,4.53333,0.266667,4.4,0.266667
400,GrPX,1,1,0.322581,7.73333,0.152,0.2,0.120968,0.306452,4.4,4.4,2,6.93333
450,AOX,1,1,0.314516,6.53333,0.0403226,0.314516,0,0.314516,0.933333,7.2,0,6.53333
500,GOX,0,0,0.314516,5.06667,0.16129,0.201613,0.258065,0.185484,3.46667,3.6,4.13333,2.66667
550,UOX,0,0,0,0,0,0,0,0,0,0,0,0
600,PMX,0,0,0.266129,7.2,0.0483871,0.282258,0.0241935,0.274194,1.06667,7.46667,0.266667,7.2
650,LOX,0,0,0.330645,5.86667,0.169355,0.25,0.0806452,0.290323,2.13333,4.66667,0.933333,5.33333
700,OX,0,0,0.274194,3.73333,0.225806,0.104839,0.274194,0.185484,3.2,1.33333,4.26667,2.53333
750,PMX,0,0,0.314516,5.86667,0.153226,0.322581,0.120968,0.282258,2.13333,5.86667,2.13333,5.86667
800,OX,0,0,0.406504,6.4,0.427419,0.0967742,0.419355,0.185484,7.06667,2.93333,8,3.73333
850,PMX,0,0,0.419355,6.13333,0.0887097,0.419355,0.0564516,0.379032,1.06667,6.26667,0.533333,6
900,LOX,0,0,0.322581,4.53333,0.241935,0.120968,0.233871,0.0967742,3.86667,2,3.46667,1.73333
950,GOX,0,0,0.395161,6.13333,0.112903,0.346774,0.0403226,0.41129,2.4,5.06667,0.4,6.4
1000,EAX,0,0,0.290323,5.33333,0.0495868,0.305785,0.286885,0.377049,4.66667,7.86667,6.8,8.26667
1050,PL,0,0,0.217742,4,0.193548,0.169355,0.0967742,0.177419,2,2,1.2,3.06667
1100,GOX,0,0,0.25,4,0.177419,0.225806,0.25,0.16129,5.86667,6.53333,4.13333,2
1150,UOX,0,0,0.330645,6.4,0.637097,0.701613,0.233871,0.282258,8,8.13333,4.66667,4.8
1200,EAX,0,0,0.201613,4.13333,0.05,0.208333,0.162602,0.260163,5.6,7.73333,3.06667,4.93333
1250,GOX,0,0,0.346774,7.73333,0.177419,0.266129,0.16129,0.354839,3.2,6.66667,2.66667,8.13333
1300,GrPX,0,0,0.282258,4.26667,0.170543,0.155039,0.177419,0.16129,2.4,2.66667,2.93333,1.86667
1350,PL,0,0,0.330645,6,0.290323,0.298387,0.0645161,0.282258,2.93333,3.06667,1.06667,5.06667
1400,PMX,0,0,0.322581,7.33333,0.137097,0.330645,0.120968,0.322581,2,7.6,1.6,6.4
1450,LOX,1,1,0.314516,6,0.266129,0.112903,0.241935,0.129032,5.2,1.06667,4,2.13333
1500,UOX,0,0,0.274194,5.33333,0.572581,0.612903,0.193548,0.298387,8.53333,6.8,2.4,4.4
1550,GrPX,1,0,0.241935,4.66667,0.126984,0.142857,0.169355,0.225806,1.6,3.2,1.6,4.93333
1600,GrPX,1,0,0.33871,6.4,0.220472,0.181102,0.217742,0.233871,4.4,4,3.06667,4.53333
1650,AOX,0,0,0.379032,6,0.298387,0.16129,0.282258,0.233871,4.8,3.06667,4.93333,3.06667
1700,UOX,0,0,0.284553,5.33333,0.419355,0.548387,0.282258,0.241935,5.06667,6.4,5.6,3.33333
1750,OX,0,0,0.322581,5.33333,0.306452,0.0645161,0.314516,0.0725806,5.33333,0.8,5.73333,1.6
1800,GrPX,0,0,0.362903,7.6,0.214286,0.198413,0.225806,0.145161,4.66667,3.86667,5.06667,2.53333
1850,AOX,0,1,0.354839,6.26667,0.129032,0.274194,0.0806452,0.330645,1.73333,5.06667,0.666667,6.13333
1900,LOX,0,1,0.233871,3.6,0.0887097,0.241935,0.0887097,0.145161,2,3.86667,1.46667,2.13333
1950,PL,0,0,0.25,5.06667,0.209677,0.258065,0.233871,0.137097,2.53333,2.53333,2.93333,2.4
2000,AOX,0,0,0.387097,5.86667,0.016129,0.403226,0,0.387097,0.266667,6.13333,0,5.86667
2050,PMX,0,0,0.266129,4.8,0.201613,0.193548,0.308943,0.325203,3.06667,3.86667,6.26667,7.73333
2100,PL,0,0,0.33871,6.93333,0.379032,0.330645,0.346774,0.290323,3.46667,3.46667,6.8,4.26667
2150,EAX,0,0,0.0887097,0.666667,0.092437,0.0840336,0.341463,0.333333,5.86667,5.73333,6.66667,6.53333
2200,UOX,0,0,0.0887097,0.666667,0.314516,0.322581,0.153226,0.112903,4.53333,4.93333,1.46667,1.06667
2250,UOX,0,0,0.346774,6.13333,0.637097,0.677419,0.33871,0.169355,6.66667,7.33333,6.53333,2.26667
2300,PMX,0,0,0.266129,4.66667,0.137097,0.274194,0.104839,0.217742,2.13333,4.53333,1.06667,3.73333
2350,LOX,0,1,0.266129,4.8,0.193548,0.177419,0.153226,0.193548,2.8,3.73333,2.8,3.86667
2400,PMX,0,0,0.300813,5.2,0.0325203,0.308943,0.0325203,0.317073,0.266667,5.2,0.266667,5.33333
2450,EAX,0,0,0.330645,6,0.0588235,0.361345,0.300813,0.382114,5.33333,8.26667,6.8,5.73333
2500,GOX,0,0,0.298387,6,0.0806452,0.298387,0.0967742,0.290323,1.46667,6.13333,2.4,6.4
2550,PMX,0,0,0.282258,4.4,0.0483871,0.290323,0,0.282258,1.06667,3.73333,0,4.4
2600,UOX,0,0,0.365854,8.53333,0.572581,0.645161,0.370968,0.306452,7.33333,8.53333,6.93333,5.6
