iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,AOX,0,0,0.568493,5,0.328767,0.342466,0.465753,0.452055,3.15385,3,4.15385,4.23077
50,AOX,1,1,0.589041,5.15385,0,0.589041,0,0.589041,0,5.15385,0,5.15385
100,AOX,0,1,0.524138,4.38462,0.260274,0.383562,0.410959,0.547945,2.15385,3.30769,3.46154,4.53846
150,AOX,0,0,0.568493,4.38462,0.205479,0.417808,0.335616,0.431507,1.69231,3.30769,3,3.53846
200,AOX,0,0,0.561644,5.07692,0.157534,0.513699,0.239726,0.527397,1.23077,4.92308,2,5.23077
250,AOX,0,0,0.510345,4.30769,0.493151,0.0410959,0.510345,0.0758621,4.30769,0.307692,4.38462,0.461538
300,AOX,0,1,0.593103,5.69231,0.383562,0.349315,0.5,0.506849,3.69231,3.92308,4.38462,4.15385
350,AOX,0,0,0.57931,5.07692,0.554795,0.157534,0.510345,0.303448,5.30769,1.69231,4.84615,2.61538
400,AOX,0,0,0.568493,4.76923,0.369863,0.267123,0.448276,0.531034,3.23077,2.53846,3.76923,4.61538
450,AOX,0,0,0.627586,5.92308,0.137931,0.572414,0.186207,0.551724,1.38462,5.69231,1.61538,5.07692
500,AOX,0,0,0.572414,5.07692,0.234483,0.386207,0.317241,0.386207,2.46154,3.30769,3.07692,3.23077
550,AOX,0,1,0.472603,4.23077,0.356164,0.19863,0.493151,0.308219,3.38462,1.69231,4.15385,2.46154
600,AOX,0,1,0.582192,5,0.582192,0.0547945,0.568493,0.0958904,5.15385,0.615385,5.23077,0.769231
650,AOX,0,0,0.315068,2.76923,0.116438,0.308219,0.317241,0.4,0.923077,3.23077,2.07692,3.15385
700,AOX,0,0,0.524138,3.92308,0.110345,0.503448,0.317241,0.531034,1.30769,4.30769,2.92308,4.76923
750,AOX,0,0,0.431507,4.38462,0.342466,0.246575,0.468966,0.372414,3.30769,2.23077,4.84615,3.61538
800,AOX,0,1,0.17931,1.53846,0.178082,0.0479452,0.191781,0.0958904,1.23077,0.538462,1.30769,0.923077
850,AOX,0,0,0.506849,5.38462,0.376712,0.287671,0.496552,0.482759,4.07692,2.84615,4.69231,4.15385
900,AOX,0,0,0.544828,5.38462,0.165517,0.441379,0.37931,0.434483,1.38462,4.38462,3.15385,4.30769
950,AOX,0,0,0.541096,4.84615,0.452055,0.184932,0.506849,0.30137,4,1.92308,4.30769,2.23077
1000,AOX,0,1,0.448276,3.23077,0.417808,0.10274,0.390411,0.164384,3.23077,0.923077,3.38462,1.53846
1050,AOX,0,0,0.554795,5.46154,0.246575,0.493151,0.482759,0.606897,2,4.69231,3.84615,5.53846
1100,AOX,0,0,0.458904,4,0.268966,0.241379,0.406897,0.37931,2.23077,2.07692,3.38462,3.07692
1150,AOX,0,0,0.513699,4.23077,0.424658,0.226027,0.503448,0.268966,3.23077,2,4.15385,2.30769
1200,AOX,0,0,0.572414,5.07692,0.465753,0.178082,0.462069,0.241379,4.76923,1.30769,4.69231,2.38462
1250,AOX,0,1,0.561644,4.76923,0.0616438,0.527397,0.0342466,0.568493,0.538462,4.53846,0.230769,4.76923
1300,AOX,0,0,0.462069,3.84615,0.376712,0.157534,0.417808,0.226027,3.15385,1.46154,3.53846,1.92308
1350,AOX,0,0,0.531034,5.30769,0.109589,0.479452,0.239726,0.547945,1.30769,4.69231,2.46154,5.30769
1400,AOX,0,0,0.365517,3.61538,0.178082,0.287671,0.331034,0.406897,1.92308,2.38462,2.69231,3.53846
1450,AOX,0,0,0.582192,4.76923,0.369863,0.280822,0.462069,0.303448,3.15385,2.15385,4.46154,2.69231
1500,AOX,0,0,0.531034,4.46154,0.180556,0.513889,0.263889,0.465278,1.76923,3.84615,2.76923,4.61538
1550,AOX,0,1,0.417808,4.46154,0.239726,0.273973,0.321918,0.424658,2.61538,2.69231,2.92308,3.69231
1600,AOX,0,1,0.39726,3.30769,0.0410959,0.410959,0.0479452,0.39726,0.461538,3.38462,0.384615,3.15385
1650,AOX,0,0,0.475862,4.30769,0.212329,0.356164,0.219178,0.424658,2.23077,3,1.84615,3.76923
1700,AOX,0,1,0.531034,4.07692,0.328767,0.294521,0.363014,0.486301,2.84615,2.23077,3.15385,3.69231
1750,AOX,1,0,0.417808,3.46154,0.417808,0.0205479,0.383562,0.0342466,3.53846,0.0769231,3.30769,0.153846
1800,AOX,0,0,0.417808,3.61538,0.390411,0.109589,0.37931,0.186207,3.69231,1.30769,3.15385,1.38462
1850,AOX,0,1,0.479452,3.38462,0.10274,0.438356,0.136986,0.493151,0.846154,3.53846,1.46154,4.07692
1900,AOX,0,0,0.572414,4.46154,0.280822,0.363014,0.445205,0.376712,2,3.15385,3.38462,3.15385
1950,AOX,1,1,0.363014,3.92308,0,0.363014,0,0.363014,0,3.92308,0,3.92308
2000,AOX,0,0,0.356164,2.53846,0.372414,0.0275862,0.358621,0,2.61538,0.153846,2.53846,0
2050,AOX,0,0,0.253425,1.53846,0.124138,0.2,0.268966,0.227586,1.07692,1.38462,2.23077,1.61538
2100,AOX,0,0,0.551724,5.15385,0.486301,0.164384,0.503448,0.282759,4.38462,1.53846,4.69231,2.07692
2150,AOX,0,0,0.482759,3.46154,0.268966,0.262069,0.317241,0.427586,1.53846,2.23077,2.15385,3.61538
2200,AOX,0,0,0.376712,3.53846,0.246575,0.212329,0.213793,0.310345,1.92308,2,1.76923,2.61538
2250,AOX,0,0,0.452055,4.61538,0.0342466,0.452055,0.0410959,0.458904,0.538462,4.69231,0.384615,4.69231
2300,AOX,0,0,0,0,0.0344828,0.0344828,0.186207,0.186207,0.923077,0.923077,1,1
2350,AOX,0,0,0.527397,4.84615,0.372414,0.268966,0.531034,0.365517,3.69231,2.23077,5.38462,2.30769
2400,AOX,0,0,0.296552,2.84615,0.143836,0.273973,0.30137,0.410959,1.61538,2.69231,2.92308,3.38462
2450,AOX,0,0,0.472603,3.76923,0.248276,0.372414,0.248276,0.37931,1.61538,3.15385,1.76923,3.30769
2500,AOX,0,0,0.427586,3.46154,0.062069,0.427586,0.0137931,0.434483,0.615385,3.15385,0.0769231,3.46154
2550,AOX,0,1,0.212329,1.23077,0.0205479,0.212329,0.0547945,0.184932,0.0769231,1.23077,0.230769,1.07692
2600,AOX,0,0,0.472603,4.07692,0.0205479,0.472603,0.17931,0.462069,0.0769231,4.07692,1,4
2650,AOX,0,0,0.531034,4.84615,0.267123,0.356164,0.468966,0.462069,3.30769,2.76923,4.61538,3.38462
2700,AOX,0,0,0.365517,3.46154,0.308219,0.191781,0.287671,0.253425,2.38462,2.15385,2.07692,2.46154
2750,AOX,0,0,0.455172,4.15385,0.356164,0.19863,0.424658,0.226027,4,1.92308,3.69231,1.92308
2800,AOX,0,1,0.462069,3.92308,0.328767,0.30137,0.417808,0.452055,3,2.53846,3.76923,2.84615
2850,AOX,0,0,0.482759,4.53846,0.253425,0.328767,0.2,0.427586,2.15385,3.23077,1.69231,3.84615
2900,AOX,0,0,0.445205,3.76923,0.321918,0.205479,0.324138,0.289655,2.69231,2,2.76923,2.61538
2950,AOX,0,0,0.331034,2.76923,0.110345,0.296552,0.193103,0.262069,1.15385,2.38462,1.30769,2.30769
3000,AOX,0,0,0.191781,1.23077,0.117241,0.137931,0.17931,0.172414,1.07692,1.07692,1.15385,1
3050,AOX,0,0,0.520548,4.38462,0.520548,0.143836,0.479452,0.356164,4.23077,1.46154,4.30769,2.92308
3100,AOX,0,0,0.267123,2.07692,0.123288,0.178082,0.213793,0.193103,1.07692,1.46154,1.84615,1.15385
3150,AOX,0,0,0.568493,4.84615,0.19863,0.493151,0.117241,0.524138,1.92308,4.53846,0.923077,4.69231
3200,AOX,0,1,0.136986,0.846154,0.0684932,0.136986,0.171233,0.205479,0.461538,1,1.07692,1.53846
3250,AOX,0,0,0.496552,3.69231,0.448276,0.131034,0.496552,0.144828,3.30769,1.15385,3.53846,1.15385
3300,AOX,0,0,0.37931,2.92308,0.246575,0.191781,0.4,0.241379,1.61538,1.76923,2.61538,1.76923
3350,AOX,0,0,0.390411,4.07692,0.369863,0.0890411,0.434483,0.158621,3.53846,0.769231,4.38462,1.30769
3400,AOX,0,0,0.462069,3.92308,0.062069,0.462069,0.0482759,0.462069,0.538462,3.69231,0.384615,3.76923
3450,AOX,0,0,0.513699,4.15385,0.273973,0.349315,0.358621,0.372414,2.76923,2.76923,3.38462,2.61538
3500,AOX,0,0,0.551724,4.46154,0.22069,0.406897,0.165517,0.482759,1.53846,4,1.30769,3.92308
3550,AOX,0,0,0.303448,1.61538,0.124138,0.289655,0.0965517,0.282759,0.692308,1.76923,0.461538,1.53846
3600,AOX,0,0,0.441379,3.30769,0.232877,0.287671,0.296552,0.434483,1.84615,2.69231,1.92308,3.61538
3650,AOX,0,0,0.452055,3.61538,0.164384,0.390411,0.206897,0.489655,1.69231,3.53846,1.92308,4.07692
3700,AOX,0,0,0.303448,3.23077,0.212329,0.150685,0.331034,0.172414,2.61538,1.46154,3.30769,1.07692
3750,AOX,0,1,0.427586,3.92308,0.438356,0.164384,0.527397,0.280822,4.38462,1.30769,4.76923,2.07692
3800,AOX,0,1,0.434483,3.84615,0.438356,0.0547945,0.424658,0.0136986,3.92308,0.307692,3.84615,0.0769231
3850,AOX,0,1,0.417808,3.61538,0.369863,0.171233,0.465753,0.212329,3.07692,1.84615,4.07692,2
3900,AOX,0,0,0.30137,3.30769,0.317241,0.0689655,0.317241,0.137931,3.38462,0.692308,3.30769,1.07692
3950,AOX,0,0,0.344828,3.07692,0.376712,0.10274,0.4,0.137931,3.30769,0.923077,3.38462,0.923077
4000,AOX,0,0,0.541096,5,0.273973,0.349315,0.393103,0.42069,2.76923,3.30769,3.46154,3.46154
4050,AOX,0,0,0.517241,4.46154,0.431507,0.212329,0.517241,0.275862,3.92308,2.15385,4.46154,2.38462
4100,AOX,0,0,0.455172,3.76923,0.268966,0.248276,0.268966,0.337931,2.23077,2.07692,2.76923,2.61538
4150,AOX,0,0,0.42069,3.84615,0.110345,0.427586,0.22069,0.37931,1,3.46154,1.76923,3.23077
4200,AOX,0,0,0.406897,4,0.150685,0.321918,0.171233,0.349315,1.61538,3.38462,1.23077,3.30769
4250,AOX,0,1,0,0,0.0205479,0.0205479,0.178082,0.178082,0.0769231,0.0769231,1.23077,1.23077
4300,AOX,0,0,0.0344828,0.153846,0.0137931,0.0482759,0.0344828,0.0689655,0.0769231,0.230769,0.307692,0.461538
4350,AOX,0,0,0,0,0.0689655,0.0689655,0.0206897,0.0206897,0.615385,0.615385,0.0769231,0.0769231
