iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GrPX,0,0,0.306452,7.2,0.19685,0.141732,0.306452,0.290323,4.66667,3.6,3.73333,5.06667
50,GrPX,0,1,0.241935,5.6,0.15748,0.141732,0.233871,0.0483871,4.4,2.53333,5.6,0.8
100,GrPX,1,1,0.233871,4,0.149606,0.133858,0.104839,0.177419,2.26667,2.4,1.46667,2.8
150,GrPX,1,0,0.298387,5.73333,0.142857,0.206349,0.209677,0.201613,3.2,3.46667,4.53333,2.53333
200,GrPX,1,1,0.0967742,1.46667,0.056,0.056,0.0645161,0.0322581,1.2,0.4,1.2,0.266667
250,GrPX,0,0,0.365854,7.86667,0.15625,0.289062,0.130081,0.349593,3.2,6.93333,2.13333,6.8
300,GrPX,0,0,0.298387,5.2,0.251969,0.110236,0.314516,0.120968,4.4,1.46667,5.2,1.2
350,GrPX,0,0,0.354839,5.6,0.285714,0.126984,0.346774,0.112903,4.13333,2.66667,5.86667,1.06667
400,GrPX,1,0,0.306452,4.66667,0.164062,0.195312,0.25,0.169355,2.13333,3.06667,3.2,3.33333
450,GrPX,0,0,0.260163,5.33333,0.144,0.176,0.225806,0.104839,3.73333,1.86667,4.93333,0.8
500,GrPX,0,0,0.177419,1.86667,0.152,0.048,0.209677,0.0322581,1.73333,0.266667,2.13333,0.266667
550,GrPX,0,0,0.298387,5.33333,0.144,0.184,0.16129,0.145161,3.33333,2.8,2.8,2.53333
600,GrPX,1,1,0.177419,4.66667,0.134921,0.0952381,0.145161,0.0887097,4.13333,1.86667,3.73333,0.933333
650,GrPX,1,0,0.209677,3.73333,0.103175,0.15873,0.225806,0.16129,2.4,2.26667,3.6,2.93333
700,GrPX,1,1,0.241935,4.93333,0.141732,0.15748,0.145161,0.241935,3.06667,2.13333,2.4,4
750,GrPX,1,0,0.346774,6.26667,0.23622,0.165354,0.225806,0.217742,4.93333,2.93333,3.2,4
800,GrPX,0,0,0.274194,4.8,0.173228,0.165354,0.185484,0.169355,3.06667,2.8,3.06667,3.33333
850,GrPX,1,1,0.282258,5.73333,0.19685,0.15748,0.33871,0.169355,4.4,3.06667,5.33333,2.26667
900,GrPX,0,0,0.16129,1.6,0.103175,0.111111,0.0403226,0.120968,1.2,0.666667,0.8,0.8
950,GrPX,1,1,0.387097,5.6,0.267717,0.181102,0.33871,0.209677,4.66667,3.06667,6.13333,2.8
1000,GrPX,0,0,0.169355,2.93333,0.0873016,0.119048,0.0725806,0.217742,1.46667,2,0.666667,2.93333
1050,GrPX,0,0,0.33871,7.73333,0.181102,0.220472,0.233871,0.258065,4.4,4.53333,5.73333,6.93333
1100,GrPX,1,0,0.298387,4.53333,0.244094,0.125984,0.137097,0.225806,3.46667,2.13333,1.6,3.33333
1150,GrPX,1,0,0.258065,5.6,0.15873,0.142857,0.298387,0.129032,3.46667,2.4,5.2,1.46667
1200,GrPX,1,0,0.290323,5.6,0.174603,0.166667,0.282258,0.0887097,2.53333,4.13333,5.46667,1.2
1250,GrPX,1,0,0.33871,5.73333,0.15625,0.242188,0.209677,0.258065,2.93333,4,3.33333,4.53333
1300,GrPX,0,0,0.201613,3.06667,0.111111,0.134921,0.145161,0.112903,1.86667,1.86667,1.73333,1.6
1350,GrPX,1,0,0.282258,6,0.19685,0.15748,0.112903,0.185484,2.8,3.73333,2,4.13333
1400,GrPX,1,1,0.217742,3.06667,0.144,0.104,0.217742,0.0241935,2.4,1.2,2.66667,0.4
1450,GrPX,0,0,0.25,3.6,0.174603,0.126984,0.258065,0.0241935,2.4,1.46667,3.46667,0.4
1500,GrPX,1,0,0.33871,6.93333,0.244094,0.15748,0.306452,0.177419,4.4,3.73333,4.66667,3.86667
1550,GrPX,0,0,0.403226,6.4,0.220472,0.244094,0.241935,0.25,3.6,3.86667,3.46667,4.53333
1600,GrPX,0,0,0.298387,5.33333,0.190476,0.142857,0.258065,0.112903,3.73333,2,5.2,1.86667
1650,GrPX,0,0,0.298387,4.66667,0.148438,0.195312,0.282258,0.16129,2.66667,3.2,4.13333,2.66667
1700,GrPX,0,0,0.346774,7.73333,0.210938,0.203125,0.266129,0.225806,4.4,4.26667,5.2,5.6
1750,GrPX,1,0,0.282258,4.93333,0.128,0.176,0.169355,0.233871,2,3.33333,2.66667,4.26667
1800,GrPX,1,1,0.33871,5.46667,0.222222,0.18254,0.330645,0.129032,4,2.26667,5.73333,2
1850,GrPX,1,1,0.241935,6,0.165354,0.149606,0.137097,0.177419,2.93333,3.86667,2.8,3.2
1900,GrPX,1,0,0.201613,4,0.119048,0.126984,0.209677,0.201613,0.933333,2.8,2.53333,4
1950,GrPX,0,0,0.306452,5.06667,0.166667,0.190476,0.16129,0.201613,2.8,3.6,1.6,3.73333
2000,GrPX,0,0,0.137097,2.93333,0.096,0.072,0.0725806,0.0725806,2,1.2,1.73333,1.2
2050,GrPX,1,0,0.241935,4.4,0.126984,0.134921,0.282258,0.153226,1.6,3.06667,4.4,3.6
2100,GrPX,0,0,0.33871,7.06667,0.238095,0.150794,0.193548,0.185484,4.53333,2.66667,3.33333,3.33333
2150,GrPX,0,0,0.306452,5.06667,0.228346,0.133858,0.306452,0.104839,3.06667,2.26667,4.4,1.06667
2200,GrPX,0,0,0.274194,4.8,0.149606,0.188976,0.0725806,0.290323,2.93333,3.46667,0.933333,5.2
