iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,LOX,0,1,0.678082,6.38462,0.239726,0.541096,0.452055,0.589041,2.15385,4.76923,3.92308,6.69231
50,LOX,0,0,0.458904,4.30769,0.260274,0.246575,0.365517,0.255172,2.23077,2.53846,3.23077,2.53846
100,LOX,0,0,0.410959,3.76923,0.356164,0.116438,0.37931,0.255172,3.15385,0.846154,4.07692,1.69231
150,LOX,0,1,0.541096,4.69231,0.280822,0.315068,0.369863,0.328767,2.46154,2.76923,2.84615,2.84615
200,LOX,0,0,0.489655,4.92308,0.212329,0.321918,0.273973,0.356164,2.23077,2.84615,2.84615,3.23077
250,LOX,0,1,0.524138,4.46154,0.486301,0.0479452,0.520548,0.0342466,4.53846,0.230769,4.69231,0.230769
300,LOX,0,0,0.520548,4.69231,0.376712,0.191781,0.441379,0.2,3.30769,1.84615,3.61538,1.84615
350,LOX,0,0,0.547945,5.15385,0.541096,0.0890411,0.57931,0.186207,4.61538,1,4.84615,2
400,LOX,0,0,0.479452,5.07692,0.406897,0.193103,0.358621,0.317241,4,2.30769,3.30769,3.38462
450,LOX,0,0,0.475862,3.69231,0.390411,0.164384,0.448276,0.241379,3.15385,1.07692,3.46154,1.84615
500,LOX,0,0,0.551724,4.92308,0.186207,0.468966,0.186207,0.496552,1.53846,4.23077,1.61538,4.69231
550,LOX,0,0,0.445205,3,0.321918,0.184932,0.275862,0.324138,1.92308,1.46154,2,2.61538
600,LOX,0,0,0.537931,5.23077,0.393103,0.227586,0.4,0.386207,3.92308,1.76923,3.76923,3.92308
650,LOX,0,1,0.503448,4.07692,0.260274,0.30137,0.383562,0.308219,2.30769,2.30769,3,2.53846
700,LOX,0,0,0.561644,4.53846,0.349315,0.328767,0.331034,0.510345,2.53846,2.61538,2.07692,4
750,LOX,1,1,0.513699,4.15385,0.212329,0.369863,0.273973,0.486301,1.92308,3.23077,2.53846,3.53846
800,LOX,0,0,0.531034,4.23077,0.365517,0.213793,0.468966,0.365517,2.84615,1.76923,3.38462,2.76923
850,LOX,0,0,0.438356,3.69231,0.308219,0.19863,0.413793,0.331034,2.84615,1.61538,3.30769,3.07692
900,LOX,0,0,0.410959,3.46154,0.136986,0.349315,0.248276,0.337931,0.923077,3.15385,1.30769,3.30769
950,LOX,0,0,0.472603,4.53846,0.30137,0.219178,0.317241,0.303448,3,1.92308,2.61538,2.61538
1000,LOX,0,0,0.551724,4.07692,0.164384,0.438356,0.103448,0.510345,1.23077,3.46154,0.769231,3.92308
1050,LOX,0,0,0.468966,4.61538,0.349315,0.191781,0.468966,0.275862,3.23077,1.76923,4.38462,2.07692
1100,LOX,0,0,0.496552,4.38462,0.369863,0.191781,0.455172,0.331034,3.30769,2.15385,3.92308,2.92308
1150,LOX,0,0,0.390411,3.15385,0.178082,0.294521,0.317241,0.372414,1.30769,2.61538,2.84615,3.46154
1200,LOX,0,0,0.4,2.92308,0.282759,0.22069,0.213793,0.268966,2.07692,1.38462,1.46154,1.69231
1250,LOX,0,0,0.365517,3.23077,0.30137,0.157534,0.315068,0.191781,3,1.38462,2.53846,1.46154
1300,LOX,1,1,0.561644,4.53846,0.493151,0.0890411,0.465753,0.171233,4.07692,0.615385,3.92308,1.07692
1350,LOX,0,1,0.431507,3.76923,0.376712,0.123288,0.424658,0.239726,3,1.15385,3.69231,1.69231
1400,LOX,0,0,0.406897,2.92308,0.37931,0.0482759,0.331034,0.172414,2.92308,0.384615,2.69231,1
1450,LOX,0,0,0.558621,5.84615,0.406897,0.22069,0.475862,0.227586,4.23077,2,4.76923,2.15385
1500,LOX,0,0,0.531034,4.53846,0.17931,0.455172,0.268966,0.358621,1.53846,3.69231,2.46154,2.84615
1550,LOX,0,0,0.510345,3.61538,0.124138,0.462069,0.17931,0.510345,0.769231,3.61538,1,3.84615
1600,LOX,0,0,0.344828,2.84615,0.137931,0.275862,0.158621,0.303448,1.46154,2.38462,1.38462,1.92308
1650,LOX,0,1,0.544828,5.76923,0.486301,0.143836,0.541096,0.123288,5.30769,1.15385,5.53846,1.07692
1700,LOX,0,0,0.434483,3.92308,0.287671,0.239726,0.268966,0.358621,2.30769,2.30769,2.46154,3.30769
1750,LOX,0,0,0.547945,6,0.534247,0.0821918,0.468966,0.324138,5.46154,1.38462,4.76923,3.61538
1800,LOX,0,0,0.289655,2.69231,0.186207,0.137931,0.275862,0.255172,1.53846,1.46154,2,1.84615
1850,LOX,0,0,0.452055,4.15385,0.239726,0.321918,0.441379,0.441379,2.61538,2.84615,3.84615,4.07692
1900,LOX,0,0,0.356164,2.84615,0.294521,0.130137,0.365517,0.0275862,2.38462,0.846154,2.69231,0.461538
1950,LOX,0,0,0.541096,4.69231,0.136986,0.5,0.267123,0.506849,1.38462,4.23077,2.23077,4.69231
2000,LOX,0,0,0.410959,3.30769,0.260274,0.212329,0.337931,0.227586,2.07692,1.84615,2.76923,1.84615
2050,LOX,0,0,0.383562,3.84615,0.246575,0.246575,0.37931,0.331034,2.69231,2.76923,4.46154,2.92308
2100,LOX,0,0,0.434483,3.92308,0.413793,0.165517,0.475862,0.262069,4.07692,1.69231,3.38462,1.92308
2150,LOX,0,0,0.144828,0.846154,0,0.144828,0,0.144828,0,0.846154,0,0.846154
2200,LOX,0,0,0.372414,2.53846,0.213793,0.268966,0.337931,0.393103,1.30769,2,2.23077,3.23077
2250,LOX,0,0,0.282759,2.92308,0.287671,0.0547945,0.331034,0.172414,2.84615,0.384615,3.30769,1.30769
2300,LOX,0,0,0.541096,5.15385,0.427586,0.186207,0.489655,0.289655,4.07692,2.15385,3.92308,2.46154
2350,LOX,0,1,0.468966,3.23077,0.472603,0.0410959,0.40411,0.260274,3.53846,0.461538,3.23077,1.92308
2400,LOX,0,0,0.363014,3.30769,0.241379,0.234483,0.351724,0.262069,1.92308,1.92308,3,2.07692
2450,LOX,0,1,0.5,4.15385,0.465753,0.10274,0.445205,0.328767,3.76923,1,3.23077,2.61538
2500,LOX,0,0,0.124138,0.923077,0,0.124138,0,0.124138,0,0.923077,0,0.923077
2550,LOX,0,0,0.328767,2.07692,0.157534,0.212329,0.248276,0.22069,0.846154,1.46154,1.84615,1.46154
2600,LOX,0,0,0.205479,1.30769,0.158621,0.103448,0.206897,0.062069,1,0.615385,1.23077,0.384615
2650,LOX,1,1,0.448276,3.53846,0.356164,0.150685,0.506849,0.157534,3.07692,1.23077,4.30769,1.69231
2700,LOX,0,0,0.234483,1.84615,0.157534,0.143836,0.165517,0.213793,1.30769,0.769231,1.38462,2.15385
2750,LOX,0,0,0.376712,3.30769,0.30137,0.178082,0.294521,0.219178,2.61538,1.23077,2.84615,1.84615
2800,LOX,0,0,0.310345,2.61538,0.234483,0.17931,0.17931,0.2,1.92308,1.23077,1.69231,1.38462
2850,LOX,0,0,0.103448,0.692308,0.103448,0,0.103448,0,0.692308,0,0.692308,0
2900,LOX,0,1,0.517241,4,0.486301,0.0684932,0.513699,0.0890411,3.92308,0.384615,4.15385,0.615385
2950,LOX,0,1,0.434483,3.53846,0.273973,0.267123,0.363014,0.30137,2.07692,2.46154,2.76923,2.84615
3000,LOX,1,1,0.335616,2.61538,0,0.335616,0,0.335616,0,2.61538,0,2.61538
3050,LOX,0,0,0.427586,3.46154,0.4,0.110345,0.372414,0.172414,3.23077,0.846154,2.92308,1.15385
3100,LOX,1,0,0.482759,3.69231,0.493151,0.0273973,0.445205,0.0753425,3.69231,0.230769,3.76923,0.384615
3150,LOX,0,0,0.410959,3.30769,0.184932,0.328767,0.310345,0.365517,1.61538,2.15385,2.46154,2.38462
3200,LOX,0,0,0.151724,1.07692,0.0413793,0.144828,0,0.151724,0.153846,1,0,1.07692
3250,LOX,0,0,0.383562,3.61538,0.178082,0.253425,0.171233,0.294521,1.76923,2.07692,1.61538,2.38462
3300,LOX,0,0,0.503448,3.23077,0.172414,0.386207,0.124138,0.427586,0.846154,2.84615,0.538462,3
3350,LOX,0,0,0.383562,3,0.19863,0.226027,0.232877,0.315068,1.53846,1.61538,2.07692,2.46154
3400,LOX,0,0,0.445205,4.07692,0.42069,0.0896552,0.441379,0.151724,3.84615,1.07692,4.07692,1.53846
3450,LOX,0,0,0.0137931,0.0769231,0,0.0137931,0,0.0137931,0,0.0769231,0,0.0769231
3500,LOX,0,0,0.417808,3.30769,0.315068,0.157534,0.317241,0.193103,2.84615,0.846154,2.76923,1.15385
3550,LOX,0,0,0.406897,3.30769,0.232877,0.232877,0.262069,0.268966,1.84615,2.30769,2,2
3600,LOX,0,0,0.337931,2.76923,0.253425,0.116438,0.282759,0.144828,2.38462,0.538462,2.76923,0.923077
3650,LOX,0,0,0.268966,2.53846,0.0821918,0.239726,0.131034,0.310345,0.692308,2.23077,0.846154,2.76923
3700,LOX,0,0,0.158621,1.61538,0.0137931,0.172414,0,0.158621,0.153846,1.76923,0,1.61538
3750,LOX,0,1,0.417808,3.84615,0.417808,0.0547945,0.472603,0.178082,3.53846,0.384615,3.84615,1.23077
3800,LOX,0,0,0.589041,5.53846,0.363014,0.294521,0.310345,0.544828,3,3.38462,2.30769,4.61538
3850,LOX,0,0,0.393103,3.30769,0.321918,0.143836,0.406897,0.234483,2.92308,1.46154,3.53846,2
3900,LOX,0,1,0.253425,2.38462,0.212329,0.123288,0.226027,0.191781,1.84615,0.846154,1.84615,1.61538
3950,LOX,0,0,0.393103,3.38462,0.165517,0.282759,0.206897,0.289655,1.69231,2.23077,2,2.30769
4000,LOX,0,0,0.462069,4,0.280822,0.239726,0.358621,0.324138,2.53846,2.07692,2.69231,2.92308
4050,LOX,0,0,0.273973,2.23077,0.296552,0.0206897,0.296552,0.0413793,2.38462,0.153846,2.38462,0.230769
4100,LOX,0,0,0.455172,2.76923,0.42069,0.0482759,0.455172,0,2.61538,0.230769,2.76923,0
4150,LOX,1,1,0.393103,3.38462,0.39726,0.0205479,0.390411,0,3.38462,0.0769231,3.38462,0
4200,LOX,0,0,0.369863,3.46154,0.255172,0.213793,0.386207,0.22069,2.30769,2.15385,3.53846,2.38462
4250,LOX,0,0,0.424658,3.92308,0.372414,0.110345,0.427586,0.17931,3.61538,0.615385,3.92308,0.846154
4300,LOX,0,1,0.232877,2.38462,0.157534,0.157534,0.130137,0.19863,1.61538,1.38462,1.15385,2
4350,LOX,0,1,0.344828,2.76923,0.335616,0.0342466,0.342466,0,2.61538,0.153846,2.76923,0
4400,LOX,0,1,0.260274,1.84615,0.116438,0.287671,0.123288,0.246575,0.692308,2.15385,1.46154,2.15385
4450,LOX,1,1,0,0,0,0,0,0,0,0,0,0
