iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,0,0.53442,2.46784,0.144033,0.658436,0.484461,0.50457,2.0117,3.62573,2.25731,2.42105
50,EAX,0,0,0.525362,2.37427,0.442387,0.360082,0.507353,0.525735,2.98246,2.93567,2.35088,2.50292
100,EAX,0,0,0.495479,2.33918,0.304527,0.462963,0.495413,0.475229,2.72515,3.05263,2.30409,2.2924
150,EAX,0,0,0.519928,2.46784,0.185185,0.600823,0.492701,0.529197,2.32749,3.45029,2.10526,2.43275
200,EAX,0,0,0.543478,2.5614,0.199179,0.597536,0.521024,0.515539,2.26901,3.52047,2.31579,2.49123
250,EAX,0,0,0.480072,2.2807,0.150206,0.609053,0.577413,0.519126,2.08187,3.48538,2.5614,2.44444
300,EAX,0,0,0.497278,2.23392,0.160494,0.600823,0.535649,0.482633,2.23392,3.38012,2.47953,2.26901
350,EAX,0,0,0.498188,2.32749,0.156057,0.591376,0.534545,0.498182,2.18713,3.49708,2.37427,2.38596
400,EAX,0,0,0.546279,2.46784,0.197938,0.608247,0.529197,0.562044,2.32749,3.46199,2.5731,2.60819
450,EAX,0,0,0,0,0.0182149,0.0182149,0.193078,0.193078,0.0818713,0.0818713,0.865497,0.865497
500,EAX,0,0,0.470054,2.16374,0.251029,0.487654,0.519056,0.53902,2.5614,3.15789,2.31579,2.49123
550,EAX,0,0,0.52,2.39766,0.239175,0.540206,0.538182,0.498182,2.46784,3.39181,2.44444,2.30409
600,EAX,0,1,0.509982,2.47953,0.150515,0.62268,0.484574,0.493648,2.23392,3.50877,2.25731,2.31579
650,EAX,0,0,0.541667,2.52632,0.142268,0.647423,0.502722,0.562613,2.07018,3.61404,2.36257,2.61988
700,EAX,0,0,0.543636,2.44444,0.27572,0.50823,0.498188,0.518116,2.70175,3.30994,2.32749,2.31579
750,EAX,0,0,0.562613,2.60819,0.150515,0.665979,0.54,0.518182,2.12865,3.62573,2.5614,2.47953
800,EAX,0,0,0.491833,2.32749,0.569072,0.181443,0.499093,0.497278,3.38012,2.18713,2.2924,2.24561
850,EAX,0,0,0.548094,2.47953,0.138144,0.678351,0.490018,0.571688,2.17544,3.64912,2.26901,2.5731
900,EAX,0,0,0.501818,2.31579,0.181443,0.57732,0.53539,0.504537,2.31579,3.4152,2.51462,2.47953
950,EAX,0,1,0.470909,2.19883,0.201646,0.512346,0.493648,0.517241,2.43275,3.28655,2.38596,2.46784
1000,EAX,0,0,0.568058,2.59649,0.191358,0.621399,0.517304,0.508197,2.44444,3.48538,2.46784,2.37427
1050,EAX,0,0,0.129091,0.654971,0.251029,0.150206,0.496364,0.48,2.47953,2.19883,2.24561,2.26901
1100,EAX,0,0,0.550909,2.52632,0.303093,0.517526,0.526316,0.53539,2.80702,3.36842,2.43275,2.5614
1150,EAX,0,0,0.494545,2.30409,0.25567,0.507216,0.495463,0.517241,2.5848,3.15789,2.37427,2.50292
1200,EAX,0,0,0.490909,2.37427,0.189691,0.569072,0.509982,0.524501,2.26901,3.39181,2.39766,2.40936
1250,EAX,0,1,0.501818,2.38596,0.136082,0.647423,0.53539,0.500907,1.9883,3.66082,2.40936,2.53801
1300,EAX,0,0,0.501818,2.2924,0.393814,0.364948,0.541818,0.527273,3.00585,2.84211,2.44444,2.38596
1350,EAX,0,0,0.554545,2.50292,0.659794,0.148454,0.491833,0.500907,3.60234,2.12865,2.39766,2.2807
1400,EAX,0,0,0.499093,2.31579,0.150206,0.609053,0.530909,0.490909,2.15205,3.49708,2.43275,2.35088
1450,EAX,0,1,0.566243,2.67836,0.135802,0.683128,0.515426,0.488203,2.16374,3.68421,2.42105,2.32749
1500,EAX,0,0,0.506352,2.42105,0.156701,0.604124,0.516364,0.525455,2.15205,3.52047,2.33918,2.37427
1550,EAX,0,0,0.500907,2.30409,0.14433,0.628866,0.509982,0.54265,2.18713,3.4152,2.35088,2.5848
1600,EAX,0,0,0.508167,2.36257,0.168724,0.596708,0.526412,0.500911,2.24561,3.47368,2.44444,2.44444
1650,EAX,0,1,0.538043,2.38596,0.623457,0.170782,0.499093,0.566243,3.48538,2.30409,2.32749,2.59649
1700,EAX,0,0,0.536364,2.53801,0.138144,0.659794,0.547273,0.534545,2.09357,3.54386,2.5614,2.54971
1750,EAX,0,0,0.547273,2.59649,0.1893,0.615226,0.551724,0.551724,2.31579,3.59064,2.63158,2.67836
1800,EAX,0,1,0.562613,2.64327,0.230928,0.593814,0.520871,0.54265,2.49123,3.52047,2.47953,2.61988
1850,EAX,1,1,0,0,0,0,0,0,0,0,0,0
1900,EAX,0,0,0.503636,2.40936,0.183505,0.583505,0.485455,0.525455,2.37427,3.59064,2.24561,2.35088
