iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PMX,0,1,0.62,5.35484,0.08,0.614545,0.192727,0.64,0.688172,5.44086,1.56989,5.46237
50,PMX,0,1,0.650909,5.84946,0.210909,0.530909,0.310909,0.543636,1.80645,4.70968,2.77419,4.51613
100,PMX,0,0,0.650273,5.89247,0.400729,0.31694,0.469945,0.497268,3.80645,2.70968,4.21505,4.53763
150,PMX,0,1,0.642987,5.72043,0.386157,0.306011,0.484517,0.47541,3.39785,2.73118,4.30108,4.17204
200,PMX,0,1,0.659381,5.84946,0.0892532,0.608379,0.0947177,0.650273,0.752688,5.37634,0.774194,5.84946
250,PMX,0,0,0.615665,5.63441,0.306011,0.397086,0.387978,0.504554,2.75269,3.6129,3.22581,4.3871
300,PMX,0,0,0.528233,4.66667,0.204007,0.369763,0.340619,0.460838,1.91398,3.09677,2.70968,4.04301
350,PMX,1,1,0,0,0,0,0.0127505,0.0127505,0,0,0.129032,0.129032
400,PMX,1,0,0,0,0,0,0.00910747,0.00910747,0,0,0.0430108,0.0430108
450,PMX,0,1,0.590164,5.37634,0.147541,0.480874,0.198543,0.575592,1.41935,4.43011,1.87097,5.31183
500,PMX,0,1,0.562842,4.96774,0.0801457,0.517304,0.116576,0.533698,0.688172,4.53763,0.731183,4.64516
550,PMX,0,0,0.606557,5.54839,0.191257,0.462659,0.233151,0.528233,1.69892,4.21505,2.02151,4.83871
600,PMX,0,0,0.582878,4.92473,0.15847,0.473588,0.224044,0.551913,1.39785,4,2.08602,4.64516
650,PMX,0,0,0.582878,5.31183,0.318761,0.302368,0.3898,0.338798,2.86022,2.66667,3.46237,2.98925
700,PMX,0,0,0.566485,5.05376,0.189435,0.433515,0.249545,0.448087,1.5914,3.87097,2.23656,3.95699
750,PMX,0,0,0.59745,5.41935,0.43898,0.20765,0.489982,0.264117,4.04301,1.89247,4.49462,2.27957
800,PMX,0,0,0.613843,5.52688,0.103825,0.539162,0.15847,0.579235,1.01075,4.7957,1.48387,5.33333
850,PMX,0,0,0.579235,5.16129,0.477231,0.143898,0.466302,0.200364,4.17204,1.26882,4.02151,1.74194
900,PMX,0,0,0.528233,4.58065,0.0874317,0.479053,0.156648,0.531876,0.752688,4.15054,1.31183,4.49462
950,PMX,0,1,0.544627,4.88172,0.0364299,0.546448,0.107468,0.568306,0.387097,4.83871,0.88172,4.94624
1000,PMX,0,1,0.577413,5.01075,0.118397,0.508197,0.140255,0.591985,0.989247,4.47312,1.2043,5.31183
1050,PMX,0,0,0.540984,4.62366,0.442623,0.132969,0.462659,0.216758,3.63441,1.22581,3.91398,1.89247
1100,PMX,0,0,0.584699,5.26882,0.182149,0.446266,0.213115,0.56102,1.54839,4.02151,1.87097,5.03226
1150,PMX,0,1,0.54827,4.83871,0.138434,0.460838,0.185792,0.550091,1.26882,3.89247,1.5914,4.70968
1200,PMX,0,1,0.599271,5.22581,0.0382514,0.575592,0.0783242,0.586521,0.365591,4.98925,0.645161,5.03226
1250,PMX,0,1,0.568306,4.86022,0.282332,0.326047,0.302368,0.433515,2.45161,2.7957,2.51613,3.6129
