iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GOX,0,0,0.514493,2.40936,0.480072,0.0452899,0.482759,0.108893,2.24561,0.25731,2.23392,0.526316
50,GOX,0,0,0.486388,2.16374,0.480944,0.00907441,0.481818,0.0272727,2.16374,0.0584795,2.17544,0.140351
100,GOX,0,0,0.507273,2.44444,0.285455,0.278182,0.325455,0.318182,1.36842,1.33333,1.54386,1.48538
150,GOX,0,0,0.461818,2.21053,0.401818,0.0727273,0.438182,0.0563636,1.89474,0.385965,2.04678,0.315789
200,GOX,0,0,0.450091,2.07018,0.446461,0.0145191,0.450091,0.0471869,2.05848,0.0818713,2.02339,0.245614
250,GOX,0,0,0.469091,2.04678,0.314545,0.181818,0.364299,0.233151,1.39181,0.77193,1.53216,0.97076
300,GOX,0,0,0,0,0,0,0,0,0,0,0,0
350,GOX,0,1,0.513562,2.43275,0.318841,0.211957,0.366606,0.261343,1.47368,1.05263,1.74269,1.16959
400,GOX,0,0,0.505435,2.38596,0.230072,0.304348,0.274047,0.352087,1.11111,1.4386,1.28655,1.64912
450,GOX,0,1,0.517241,2.33918,0.433757,0.101633,0.456364,0.149091,1.91813,0.479532,1.97661,0.631579
500,GOX,0,1,0.402904,1.77778,0.232305,0.205082,0.284936,0.245009,1.00585,0.900585,1.26316,1.19298
550,GOX,0,0,0.461818,2.10526,0.338182,0.141818,0.409091,0.169091,1.48538,0.643275,1.81287,0.795322
600,GOX,0,0,0.452727,2.09357,0.427273,0.0545455,0.433757,0.0471869,1.92982,0.233918,1.96491,0.210526
650,GOX,0,0,0.415608,1.95322,0.359347,0.0598911,0.369091,0.0927273,1.7193,0.245614,1.76608,0.409357
700,GOX,0,0,0.365455,1.66082,0.22,0.189091,0.296364,0.285455,0.982456,0.888889,1.30994,1.29825
750,GOX,0,0,0.387273,1.80117,0.130909,0.265455,0.145455,0.252727,0.608187,1.25146,0.666667,1.18129
800,GOX,0,0,0.414545,1.95322,0.370909,0.0836364,0.418182,0.143636,1.74269,0.374269,1.94152,0.666667
850,GOX,0,0,0.478182,1.97661,0.416364,0.0836364,0.42,0.136364,1.73099,0.339181,1.73099,0.608187
900,GOX,0,0,0.454545,2,0.301818,0.185455,0.387273,0.234545,1.30994,0.830409,1.73099,1.05263
950,GOX,0,0,0.412727,1.92982,0.352727,0.0872727,0.378182,0.110909,1.63743,0.374269,1.76608,0.526316
1000,GOX,0,0,0.532727,2.37427,0.0672727,0.485455,0.0945455,0.52,0.292398,2.23392,0.421053,2.35088
1050,GOX,0,0,0.421818,1.92982,0.0545455,0.392727,0.112727,0.394545,0.327485,1.74269,0.561404,1.77778
1100,GOX,0,0,0.367273,1.75439,0.24,0.150909,0.258182,0.24,1.11111,0.71345,1.20468,1.1462
1150,GOX,0,0,0.345455,1.60234,0.192727,0.201818,0.254545,0.230909,0.853801,0.888889,1.18129,1.1345
1200,GOX,0,0,0.443636,1.9883,0.427273,0.0309091,0.443636,0.06,1.96491,0.128655,2,0.315789
1250,GOX,0,0,0.427273,1.88304,0.214545,0.258182,0.243636,0.285455,0.923977,1.18129,1.07602,1.30994
1300,GOX,0,1,0.489091,2.21053,0.329091,0.214545,0.332727,0.3,1.46199,1.02924,1.4386,1.28655
1350,GOX,0,0,0.518182,2.37427,0.396364,0.136364,0.394545,0.183636,1.90643,0.561404,1.96491,0.77193
1400,GOX,0,0,0.472727,2.2924,0.365455,0.141818,0.365455,0.152727,1.7076,0.71345,1.75439,0.795322
1450,GOX,0,0,0.432727,1.94152,0.209091,0.243636,0.249091,0.249091,1.00585,1.05263,1.1462,1.09942
1500,GOX,0,0,0.398907,1.74269,0.320583,0.0983607,0.327273,0.165455,1.38012,0.421053,1.47368,0.71345
1550,GOX,0,0,0.469091,2.14035,0.334545,0.161818,0.349091,0.278182,1.59064,0.678363,1.7076,1.23977
1600,GOX,0,0,0.412727,1.84795,0.385455,0.0472727,0.376364,0.06,1.77778,0.175439,1.69591,0.222222
1650,GOX,0,1,0.42,1.89474,0.274545,0.163636,0.323636,0.176364,1.26316,0.725146,1.48538,0.760234
1700,GOX,0,0,0.423636,1.90643,0.338182,0.118182,0.390909,0.185455,1.52047,0.584795,1.7076,0.877193
1750,GOX,0,0,0.489091,2.15205,0.485455,0.0527273,0.472727,0.0472727,2.18713,0.25731,2.09357,0.210526
1800,GOX,0,0,0.334545,1.54386,0.334545,0.00363636,0.334545,0,1.54386,0.0116959,1.54386,0
1850,GOX,0,0,0.438182,1.87135,0.42,0.0418182,0.409091,0.0727273,1.82456,0.163743,1.80117,0.339181
1900,GOX,0,0,0.392727,1.74269,0.334545,0.0818182,0.34,0.112727,1.48538,0.350877,1.49708,0.467836
1950,GOX,0,1,0.365455,1.68421,0.223636,0.176364,0.250909,0.192727,1.01754,0.807018,1.1462,0.877193
2000,GOX,0,0,0.347273,1.62573,0.334545,0.0290909,0.334545,0.0636364,1.53216,0.116959,1.54386,0.292398
2050,GOX,0,0,0.434545,1.89474,0.294545,0.174545,0.325455,0.203636,1.25146,0.760234,1.4386,0.947368
2100,GOX,0,1,0.373866,1.63743,0.30853,0.0852995,0.30127,0.103448,1.39181,0.304094,1.4152,0.385965
2150,GOX,0,0,0.421818,1.96491,0.369091,0.0581818,0.370909,0.0690909,1.76608,0.25731,1.73099,0.292398
2200,GOX,0,0,0.443636,2.04678,0.381818,0.0945455,0.410909,0.127273,1.7193,0.45614,1.89474,0.608187
2250,GOX,0,1,0.512727,2.31579,0.427273,0.107273,0.461818,0.118182,1.92982,0.526316,2.08187,0.526316
2300,GOX,0,0,0.461818,2.12865,0.165455,0.307273,0.203636,0.307273,0.760234,1.4152,0.923977,1.38012
2350,GOX,0,0,0.390909,1.7193,0.241818,0.167273,0.234545,0.207273,1.07602,0.701754,1.05263,0.900585
2400,GOX,0,0,0.238182,1.02924,0.1,0.165455,0.127273,0.158182,0.444444,0.736842,0.526316,0.666667
2450,GOX,0,1,0.412727,1.84795,0.321818,0.107273,0.350909,0.198182,1.45029,0.444444,1.61404,0.830409
2500,GOX,0,1,0.132727,0.538012,0.110909,0.0418182,0.127273,0.0218182,0.467836,0.187135,0.51462,0.105263
2550,GOX,0,0,0.305455,1.34503,0.305455,0,0.305455,0,1.34503,0,1.34503,0
2600,GOX,0,0,0.414545,1.81287,0.150909,0.289091,0.238182,0.292727,0.71345,1.28655,1.05263,1.40351
2650,GOX,0,0,0.454545,1.95322,0.410909,0.0709091,0.401818,0.16,1.7193,0.315789,1.76608,0.748538
2700,GOX,0,0,0.450909,1.97661,0.425455,0.0581818,0.430909,0.0490909,1.88304,0.245614,1.91813,0.280702
2750,GOX,0,1,0.430909,1.90643,0.401818,0.0509091,0.389091,0.0436364,1.78947,0.233918,1.7193,0.187135
2800,GOX,1,1,0.343636,1.67251,0.172727,0.170909,0.172727,0.170909,0.853801,0.830409,0.842105,0.830409
