iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,1,0.638838,5.89247,0.490018,0.214156,0.569091,0.3,4.49462,1.95699,5.07527,2.86022
50,OX,0,1,0.661818,6.06452,0.156364,0.554545,0.209091,0.585455,1.44086,5.16129,1.95699,5.37634
100,OX,0,0,0.601818,5.67742,0.290909,0.341818,0.310909,0.354545,2.98925,2.96774,3.03226,3.16129
150,OX,0,0,0.398907,3.67742,0.284153,0.143898,0.373406,0.216758,2.60215,1.37634,3.35484,1.80645
200,OX,0,1,0.590909,5.56989,0.250909,0.381818,0.38,0.467273,2.36559,3.52688,3.46237,4.10753
250,OX,0,0,0.56102,4.88172,0.537341,0.102004,0.57377,0.245902,4.86022,0.83871,5.03226,2.10753
300,OX,0,0,0.54827,5.01075,0.0582878,0.530055,0.0983607,0.56102,0.494624,4.7957,0.903226,5.1828
350,OX,0,0,0.593807,5.22581,0.51184,0.153005,0.550091,0.234973,4.60215,1.31183,4.92473,2.08602
400,OX,1,1,0,0,0,0,0,0,0,0,0,0
450,OX,0,0,0.466302,3.54839,0.282332,0.249545,0.371585,0.335155,2.19355,2,3.05376,2.70968
500,OX,0,0,0.595628,5.5914,0.530055,0.0983607,0.587591,0.217153,5.05376,1.01075,5.50538,1.76344
550,OX,0,0,0.56102,4.94624,0.384335,0.238616,0.433515,0.335155,3.48387,2.04301,3.82796,2.8172
600,OX,0,0,0.0455373,0.387097,0.0455373,0,0.0455373,0,0.387097,0,0.387097,0
650,OX,0,0,0.604736,5.03226,0.256831,0.40255,0.324226,0.493625,2.10753,3.54839,2.70968,4.4086
700,OX,0,1,0.641818,5.65591,0.16,0.530909,0.196364,0.594545,1.50538,4.62366,1.54839,5.01075
750,OX,0,1,0.575592,4.7957,0.387978,0.256831,0.528233,0.309654,3.39785,2.12903,4.53763,2.8172
800,OX,0,1,0.657559,5.72043,0.650273,0.0145719,0.64663,0.0382514,5.65591,0.0860215,5.63441,0.408602
850,OX,0,0,0.559199,4.86022,0.393443,0.220401,0.460838,0.309654,3.29032,2.12903,3.65591,2.7957
900,OX,0,0,0.581056,4.92473,0.455373,0.191257,0.586521,0.284153,3.87097,1.63441,4.88172,2.43011
950,OX,0,1,0.579235,5.31183,0.566485,0.0655738,0.54827,0.131148,5.11828,0.709677,5.11828,1.16129
1000,OX,0,0,0.593807,5.29032,0.424408,0.202186,0.469945,0.247723,3.76344,1.89247,4.02151,2.21505
1050,OX,0,0,0.491803,4.3871,0.0673953,0.471767,0.107468,0.479053,0.688172,4.19355,0.774194,4.36559
1100,OX,0,1,0.570128,5.05376,0.391621,0.23133,0.492727,0.369091,3.76344,2.19355,4.30108,3.1828
1150,OX,0,0,0.615665,5.48387,0.149362,0.515483,0.281022,0.578467,1.46237,4.58065,2.23656,5.11828
1200,OX,0,0,0.582878,5.1828,0.149362,0.484517,0.23133,0.557377,1.35484,4.30108,2.06452,4.96774
1250,OX,0,1,0.568306,5.01075,0.0218579,0.568306,0.0291439,0.564663,0.258065,4.96774,0.27957,4.94624
1300,OX,0,0,0.617486,5.48387,0.229508,0.413479,0.275046,0.45173,2.06452,3.76344,2.25806,3.87097
1350,OX,0,0,0.513661,4.70968,0.338798,0.222222,0.40255,0.282332,3.24731,2.06452,3.93548,2.73118
1400,OX,0,0,0.63388,5.67742,0.551913,0.131148,0.596715,0.286496,5.01075,1.26882,5.33333,2.36559
1450,OX,0,0,0.6102,5.52688,0.1949,0.45173,0.291439,0.469945,1.76344,4.15054,2.43011,4.19355
1500,OX,0,0,0.59745,5.07527,0.397086,0.253188,0.417122,0.306011,3.44086,2.23656,3.56989,2.47312
1550,OX,0,0,0.526412,4.66667,0.408015,0.151184,0.499089,0.313297,3.78495,1.29032,4.4086,2.62366
1600,OX,0,0,0.566485,5.07527,0.448087,0.154827,0.506375,0.242259,4.12903,1.24731,4.23656,2.04301
1650,OX,0,0,0.539162,4.7957,0.209472,0.375228,0.313869,0.490876,1.91398,3.46237,2.75269,4.23656
1700,OX,0,0,0.584699,5.46237,0.581056,0.0692168,0.591985,0.120219,5.54839,0.666667,5.63441,1.11828
1750,OX,0,0,0,0,0,0,0,0,0,0,0,0
1800,OX,0,0,0.571949,5.13978,0.211293,0.395264,0.295082,0.413479,1.87097,3.76344,2.77419,3.95699
1850,OX,0,0,0.566485,5.37634,0.43898,0.185792,0.513661,0.282332,4.32258,1.69892,4.77419,2.43011
1900,OX,0,0,0.520947,4.47312,0.377049,0.200364,0.457195,0.238616,3.2043,1.74194,3.76344,1.97849
1950,OX,0,1,0.380692,3.52688,0.127505,0.300546,0.163934,0.309654,1.2043,2.70968,1.6129,2.73118
2000,OX,0,0,0.598182,5.33333,0.367273,0.263636,0.474545,0.301818,3.39785,2.19355,4.10753,2.43011
2050,OX,0,0,0.582878,5.33333,0.140255,0.482696,0.249545,0.590164,1.26882,4.58065,2.10753,5.46237
2100,OX,0,0,0.559199,5.09677,0.344262,0.275046,0.466302,0.335155,3.07527,2.51613,4.02151,2.94624
2150,OX,0,0,0.553734,4.7957,0.336976,0.264117,0.36612,0.340619,2.92473,2.32258,3.16129,2.7957
2200,OX,0,1,0.566485,4.96774,0.120219,0.495446,0.142077,0.57377,1.03226,4.47312,1.26882,5.05376
2250,OX,0,1,0.324226,2.64516,0.0437158,0.327869,0.0837887,0.346084,0.451613,2.70968,0.602151,2.86022
2300,OX,0,0,0.542805,4.96774,0.174863,0.411658,0.1949,0.449909,1.76344,3.5914,1.76344,3.95699
2350,OX,0,1,0.517304,4.73118,0.497268,0.0601093,0.54827,0.160291,4.64516,0.580645,4.90323,1.39785
2400,OX,0,1,0.218579,1.5914,0.156648,0.0874317,0.214936,0.169399,1.24731,0.537634,1.74194,1.29032
2450,OX,0,0,0.473588,3.65591,0.0856102,0.422587,0.220401,0.406193,1.03226,3.26882,1.89247,3.29032
