iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,UOX,0,0,0.614286,5.5122,0.604082,0.728571,0.577551,0.573469,4.92683,5.63415,5.21951,5.14634
50,UOX,0,0,0.57551,5.7561,0.555102,0.671429,0.587755,0.630612,4.41463,5.87805,5.39024,5.53659
100,UOX,0,0,0.630612,5.95122,0.54898,0.720408,0.522449,0.608163,4.26829,5.87805,4.7561,5.31707
150,UOX,0,0,0.581633,5.95122,0.581633,0.685714,0.597959,0.589796,4.65854,5.78049,5.41463,5.73171
200,UOX,0,0,0.62449,5.80488,0.618367,0.708163,0.581633,0.64898,4.82927,5.60976,5.39024,5.95122
250,UOX,0,0,0.632653,5.58537,0.644898,0.714286,0.606122,0.636735,5,5.78049,5.63415,5.63415
300,UOX,0,1,0.593878,5.26829,0.657143,0.710204,0.581633,0.52449,5.21951,5.41463,5.34146,5.02439
350,UOX,0,0,0.526531,4.80488,0.583673,0.695918,0.514286,0.512245,4.82927,5.41463,5.26829,4.82927
400,UOX,0,0,0.573469,5.2439,0.608163,0.679592,0.567347,0.589796,4.46341,5.70732,4.92683,5.41463
450,UOX,0,0,0.618367,5.90244,0.614286,0.708163,0.538776,0.6,4.73171,5.58537,5,5.39024
500,UOX,0,0,0.616327,5.65854,0.640816,0.726531,0.638776,0.6,5.26829,5.7561,5.78049,5.34146
550,UOX,0,0,0.606122,5.5122,0.604082,0.714286,0.608163,0.6,5.04878,5.82927,5.41463,5.90244
600,UOX,0,0,0.636735,5.78049,0.561224,0.740816,0.553061,0.628571,4.29268,6.17073,4.97561,6.04878
650,UOX,0,0,0.589796,5.43902,0.559184,0.669388,0.567347,0.573469,4.41463,5.90244,5.58537,5.43902
700,UOX,0,0,0.589796,5.36585,0.559184,0.689796,0.557143,0.593878,4.21951,5.63415,5.17073,5.36585
750,UOX,0,0,0.573469,5.36585,0.591837,0.685714,0.559184,0.6,4.63415,5.58537,4.95122,5.34146
800,UOX,0,1,0.644898,5.5122,0.636735,0.67551,0.536735,0.565306,5,5.29268,4.73171,5.19512
850,UOX,0,1,0.604082,5.31707,0.653061,0.714286,0.604082,0.540816,5.29268,5.63415,5.4878,4.95122
900,UOX,0,0,0.622449,5.73171,0.636735,0.691837,0.561224,0.583673,5.12195,5.92683,5.78049,5.5122
950,UOX,0,1,0.622449,5.95122,0.55102,0.702041,0.553061,0.528571,4.39024,5.46341,4.82927,4.7561
1000,UOX,0,0,0.544898,5.36585,0.559184,0.671429,0.583673,0.593878,4.85366,5.68293,5.39024,5.21951
1050,UOX,0,0,0.606122,5.80488,0.561224,0.695918,0.620408,0.622449,4.4878,5.63415,5.73171,5.5122
1100,UOX,0,0,0.569388,5.95122,0.589796,0.716327,0.614286,0.538776,4.68293,6.09756,5.68293,5.39024
1150,UOX,0,0,0.591837,5.39024,0.585714,0.704082,0.640816,0.634694,4.39024,6,6.07317,5.73171
1200,UOX,0,0,0.6,5.39024,0.608163,0.683673,0.553061,0.561224,4.58537,5.41463,4.92683,5
1250,UOX,0,0,0.62449,5.68293,0.6,0.736735,0.567347,0.614286,4.87805,5.97561,5.56098,5.73171
1300,UOX,0,0,0.585714,5.60976,0.587755,0.740816,0.602041,0.604082,4.63415,6.14634,5.60976,5.7561
1350,UOX,0,0,0.620408,5.87805,0.614286,0.714286,0.622449,0.593878,4.65854,5.97561,5.07317,5.4878
1400,UOX,0,0,0.571429,5.36585,0.616327,0.712245,0.608163,0.591837,4.95122,5.78049,5.63415,5.5122
1450,UOX,0,0,0.589796,5.4878,0.593878,0.732653,0.597959,0.6,4.65854,6.26829,5.43902,5.5122
1500,UOX,0,0,0.542857,4.90244,0.542857,0.653061,0.540816,0.530612,4.26829,5.19512,4.70732,4.73171
1550,UOX,0,1,0.583673,5.39024,0.544898,0.663265,0.563265,0.55102,4.21951,5.53659,5.12195,5.12195
1600,UOX,0,0,0.597959,5.43902,0.567347,0.693878,0.595918,0.573469,4.41463,5.41463,5.02439,5.60976
1650,UOX,0,1,0.534694,4.68293,0.538776,0.628571,0.510204,0.485714,4.2439,4.90244,4.68293,4.41463
1700,UOX,0,1,0.544898,4.90244,0.557143,0.65102,0.583673,0.563265,4.5122,5,5.26829,5.09756
1750,UOX,0,0,0.602041,5.60976,0.54898,0.695918,0.559184,0.585714,4.29268,5.63415,4.85366,5.39024
1800,UOX,0,0,0.564155,4.85366,0.578411,0.698574,0.547862,0.553971,4.46341,5.36585,5.07317,5.02439
1850,UOX,0,0,0.561224,5.2439,0.687755,0.691837,0.565306,0.563265,5.53659,5.46341,5.09756,5.39024
1900,UOX,0,0,0.587755,5.09756,0.616327,0.677551,0.481633,0.632653,5.12195,5.97561,4.34146,5.56098
1950,UOX,1,1,0,0,0,0,0,0,0,0,0,0
2000,UOX,0,1,0.606122,5.68293,0.597959,0.677551,0.577551,0.638776,4.65854,5.65854,4.85366,5.58537
2050,UOX,0,0,0.636735,5.87805,0.667347,0.761224,0.608163,0.612245,5.29268,6.31707,5.7561,5.60976
2100,UOX,0,0,0.626531,5.53659,0.587755,0.691837,0.546939,0.55102,4.36585,5.65854,4.85366,4.85366
2150,UOX,0,1,0.636735,6.04878,0.642857,0.738776,0.644898,0.626531,5.26829,5.95122,5.68293,5.7561
2200,UOX,0,0,0.589796,5.70732,0.628571,0.693878,0.585714,0.602041,5.12195,5.7561,5.46341,5.87805
2250,UOX,0,0,0.620408,5.85366,0.583673,0.697959,0.571429,0.608163,4.63415,5.95122,5.2439,5.4878
2300,UOX,0,1,0.610204,5.73171,0.628571,0.67551,0.540816,0.583673,5.02439,5.58537,4.85366,5.29268
2350,UOX,0,0,0.628571,5.63415,0.646939,0.763265,0.618367,0.593878,5.17073,6.14634,5.92683,5.41463
2400,UOX,0,0,0.604082,5.26829,0.595918,0.685714,0.604082,0.593878,4.80488,5.07317,5.4878,5.43902
2450,UOX,0,0,0.614286,5.68293,0.597959,0.706122,0.6,0.606122,4.92683,5.5122,5.39024,5.41463
2500,UOX,0,0,0.555102,5.2439,0.630612,0.716327,0.534694,0.585714,5,5.43902,5.36585,5.41463
2550,UOX,0,1,0.632653,5.73171,0.585714,0.718367,0.569388,0.585714,4.73171,5.87805,4.80488,5.53659
2600,UOX,0,1,0.618367,5.82927,0.579592,0.704082,0.610204,0.614286,4.5122,5.85366,5.43902,5.34146
2650,UOX,0,0,0.567347,4.82927,0.47551,0.614286,0.416327,0.54898,3.82927,4.82927,3.82927,4.65854
2700,UOX,0,0,0.612245,5.70732,0.555102,0.681633,0.540816,0.595918,4.04878,5.87805,4.82927,5.46341
2750,UOX,0,0,0.606122,5.58537,0.569388,0.714286,0.581633,0.632653,4.26829,5.90244,5.09756,5.63415
2800,UOX,0,0,0.577551,4.97561,0.589796,0.716327,0.514286,0.587755,4.85366,5.92683,4.87805,5.36585
2850,UOX,0,0,0.567347,5.80488,0.577551,0.683673,0.577551,0.544898,4.29268,5.92683,5.39024,5.19512
2900,UOX,0,0,0.602041,5.56098,0.563265,0.663265,0.608163,0.577551,4.2439,5.34146,5.34146,5.29268
2950,UOX,0,1,0.646939,5.87805,0.597959,0.712245,0.579592,0.583673,4.46341,5.82927,5.53659,5.17073
3000,UOX,0,0,0.628571,5.80488,0.616327,0.730612,0.589796,0.628571,5.21951,6.04878,5.12195,5.58537
3050,UOX,0,0,0.640816,5.4878,0.54898,0.7,0.528571,0.606122,4.02439,5.85366,4.82927,5.63415
3100,UOX,0,1,0.634694,5.82927,0.677551,0.744898,0.630612,0.587755,5.31707,5.70732,5.4878,5.43902
3150,UOX,0,0,0.512245,5.09756,0.634694,0.704082,0.577551,0.54898,5.14634,6.09756,5.46341,5.56098
3200,UOX,0,0,0.563265,5.07317,0.610204,0.681633,0.555102,0.606122,4.82927,5.17073,4.58537,5.31707
3250,UOX,0,0,0.57551,5.21951,0.561224,0.669388,0.542857,0.569388,4.46341,5.29268,4.63415,5.09756
3300,UOX,0,0,0.593878,5.65854,0.616327,0.702041,0.608163,0.579592,4.90244,5.90244,5.56098,5.29268
3350,UOX,0,0,0.579592,5.21951,0.653061,0.693878,0.555102,0.54898,5.04878,5.65854,4.80488,5.12195
3400,UOX,0,0,0.561224,5.21951,0.526531,0.697959,0.585714,0.604082,4.4878,5.60976,4.95122,5.2439
3450,UOX,0,1,0.62449,5.63415,0.581633,0.697959,0.620408,0.571429,4.58537,5.97561,5.34146,5.4878
3500,UOX,0,1,0.642857,5.65854,0.577551,0.72449,0.667347,0.610204,4.78049,6.19512,5.70732,5.70732
3550,UOX,0,0,0.6,5.63415,0.6,0.755102,0.561224,0.583673,4.58537,6.12195,4.85366,5.39024
3600,UOX,0,0,0.587755,5.5122,0.595918,0.706122,0.557143,0.579592,4.60976,5.58537,5.12195,5.19512
3650,UOX,0,0,0.620408,5.73171,0.636735,0.706122,0.593878,0.606122,4.97561,5.60976,5.39024,5.4878
3700,UOX,0,1,0.595918,5.82927,0.569388,0.716327,0.569388,0.640816,4.4878,5.92683,4.95122,6.02439
3750,UOX,0,0,0.616327,5.65854,0.632653,0.740816,0.585714,0.589796,4.82927,5.97561,5.04878,4.97561
3800,UOX,0,0,0.595918,5.31707,0.604082,0.695918,0.608163,0.55102,4.68293,5.60976,5.58537,4.80488
3850,UOX,0,0,0.65102,5.63415,0.561224,0.72449,0.504082,0.620408,4.2439,5.78049,4.09756,5.39024
3900,UOX,0,0,0.571429,5.14634,0.616327,0.714286,0.57551,0.528571,4.58537,5.68293,5.43902,4.65854
3950,UOX,0,0,0.614286,5.7561,0.64898,0.695918,0.573469,0.585714,5.29268,5.56098,5.21951,5.58537
4000,UOX,0,0,0.569388,5.2439,0.593878,0.691837,0.553061,0.553061,4.82927,5.70732,4.80488,4.85366
4050,UOX,0,1,0.608163,5.5122,0.626531,0.702041,0.595918,0.616327,4.82927,5.7561,5.60976,5.65854
4100,UOX,0,0,0.62449,5.53659,0.608163,0.681633,0.520408,0.565306,4.92683,5.31707,4.5122,5.07317
4150,UOX,0,0,0.577551,5.29268,0.559184,0.718367,0.546939,0.546939,4.36585,5.7561,5.26829,5.09756
4200,UOX,0,0,0.610204,5.53659,0.616327,0.714286,0.614286,0.62449,5.07317,5.68293,5.19512,5.85366
4250,UOX,0,0,0.629857,5.87805,0.603272,0.691207,0.617587,0.570552,4.97561,5.58537,5.63415,5.02439
4300,UOX,0,0,0.577551,5.21951,0.581633,0.683673,0.620408,0.6,4.46341,5.63415,5.53659,5.73171
4350,UOX,0,0,0.613497,6,0.633947,0.736196,0.609407,0.650307,4.78049,6.26829,5.56098,5.87805
4400,UOX,0,0,0.65102,6,0.640816,0.767347,0.6,0.610204,5.02439,6.12195,5.36585,5.4878
4450,UOX,0,0,0.644172,5.68293,0.613497,0.721881,0.662577,0.633947,4.65854,5.97561,6,5.58537
4500,UOX,0,0,0.569388,5.43902,0.577551,0.708163,0.532653,0.614286,4.80488,5.65854,4.70732,5.78049
4550,UOX,0,0,0.569388,5.43902,0.510204,0.691837,0.55102,0.563265,3.90244,5.73171,5.02439,5.09756
4600,UOX,0,0,0.599182,5.73171,0.535787,0.689162,0.593047,0.554192,4.2439,5.63415,5.39024,5.60976
4650,UOX,0,1,0.585714,5.68293,0.604082,0.7,0.561224,0.526531,4.92683,5.73171,5,5
4700,UOX,0,1,0.606122,5.65854,0.620408,0.702041,0.567347,0.577551,5.02439,5.58537,5.09756,5.09756
