iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GrPX,0,1,0.593496,5.63415,0.338614,0.30495,0.450102,0.490835,3.2439,3.04878,4.19512,4.26829
50,GrPX,1,1,0,0,0,0,0,0,0,0,0,0
100,GrPX,0,0,0.527495,4.95122,0.26839,0.300199,0.388211,0.465447,2.56098,3.02439,3.36585,4.26829
150,GrPX,0,1,0.586558,5.41463,0.337945,0.286561,0.425662,0.470468,3.17073,2.85366,3.58537,4.19512
200,GrPX,0,0,0.489796,4.14634,0.258,0.26,0.389796,0.383673,2.43902,2.14634,3.21951,3.09756
250,GrPX,1,0,0.628571,5.73171,0.32008,0.355865,0.542857,0.330612,3.43902,3.02439,5,2.73171
300,GrPX,1,1,0.522449,4.63415,0.273267,0.291089,0.362525,0.441955,2.58537,2.80488,2.90244,3.65854
350,GrPX,1,0,0.446029,3.90244,0.216867,0.248996,0.332653,0.338776,2.04878,2.2439,3.09756,3.02439
400,GrPX,0,0,0.463265,4.09756,0.24498,0.24498,0.346939,0.326531,2.19512,2.21951,2.90244,2.5122
450,GrPX,1,0,0.572301,5.2439,0.306773,0.298805,0.420408,0.444898,3.02439,2.80488,4,3.53659
500,GrPX,0,0,0.472505,3.85366,0.267465,0.233533,0.385714,0.302041,2.19512,2.04878,3.07317,2.46341
550,GrPX,0,0,0.489796,4.04878,0.249004,0.282869,0.344196,0.329939,2.34146,2.36585,3.02439,3.04878
600,GrPX,0,0,0.513238,4.78049,0.30099,0.277228,0.408163,0.385714,2.65854,2.80488,3.60976,3.68293
650,GrPX,1,0,0.414286,3.53659,0.226908,0.214859,0.391837,0.334694,2,1.87805,3.21951,2.68293
700,GrPX,1,0,0.489796,4.41463,0.284861,0.249004,0.408163,0.393878,2.53659,2.34146,3.43902,3.26829
750,GrPX,1,0,0.404082,3.63415,0.206,0.216,0.27551,0.287755,2,2.04878,2.58537,2.53659
800,GrPX,0,0,0.393878,3.60976,0.202405,0.218437,0.303462,0.374745,1.7561,2.19512,2.4878,3.31707
850,GrPX,1,1,0.513238,4.5122,0.260956,0.268924,0.380855,0.384929,2.19512,2.65854,3.46341,3.5122
900,GrPX,0,0,0.608961,5.4878,0.336634,0.322772,0.513238,0.344196,3.29268,2.92683,4.78049,3.19512
950,GrPX,0,1,0.45102,4.29268,0.23494,0.246988,0.283673,0.316327,2.43902,2.34146,2.65854,2.97561
1000,GrPX,0,1,0.479592,4.5122,0.200803,0.297189,0.387755,0.381633,2.02439,2.80488,3.53659,3.39024
1050,GrPX,1,0,0.353061,3.02439,0.182731,0.190763,0.264766,0.270876,1.68293,1.7561,2.07317,2.36585
1100,GrPX,0,0,0.44898,4.2439,0.220441,0.272545,0.334694,0.442857,2.19512,2.4878,2.87805,4
1150,GrPX,0,1,0.471429,4.58537,0.241517,0.279441,0.411405,0.368635,2.36585,2.95122,3.87805,3.39024
1200,GrPX,1,0,0.469388,4.2439,0.264414,0.246521,0.393878,0.291837,2.53659,2.31707,3.36585,2.41463
1250,GrPX,1,0,0.395918,3.4878,0.2,0.228,0.297352,0.382892,1.7561,2.17073,2.39024,3.31707
1300,GrPX,0,1,0.467347,4.12195,0.269076,0.23494,0.384929,0.327902,2.58537,2.02439,3.31707,2.85366
1350,GrPX,0,0,0.532653,4.95122,0.305389,0.253493,0.436735,0.440816,3,2.46341,3.85366,3.85366
1400,GrPX,1,0,0.437882,3.90244,0.208,0.266,0.281059,0.413442,1.73171,2.56098,2.4878,3.82927
1450,GrPX,1,1,0.577551,5.46341,0.305556,0.309524,0.368635,0.472505,2.87805,3.29268,3,4.80488
1500,GrPX,0,0,0.485714,4.39024,0.243564,0.283168,0.344898,0.428571,2.31707,2.73171,3.04878,3.73171
1550,GrPX,0,0,0.438776,3.53659,0.239919,0.227823,0.316327,0.27551,2.04878,1.7561,2.63415,2.39024
1600,GrPX,1,0,0.581633,5.4878,0.311377,0.305389,0.395112,0.454175,2.7561,3.29268,3.43902,4.31707
1650,GrPX,1,1,0.426531,4.09756,0.208,0.24,0.344196,0.329939,2.14634,2.26829,3.29268,2.90244
1700,GrPX,0,0,0.480652,4.36585,0.304,0.206,0.406122,0.269388,2.68293,2.07317,3.46341,2.4878
1750,GrPX,0,0,0.479592,4.60976,0.272908,0.247012,0.401222,0.374745,2.56098,2.5122,3.65854,3.26829
1800,GrPX,0,0,0.353061,3.19512,0.140845,0.22334,0.232653,0.261224,1.36585,2.04878,1.92683,2.36585
1850,GrPX,0,0,0.15102,1.17073,0.0991903,0.062753,0.0816327,0.0918367,0.780488,0.536585,0.682927,0.731707
