iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,0,0.586777,17.9459,0.245868,0.438017,0.328512,0.555785,6.97297,14,9.02703,17.0811
50,OX,0,0,0.534021,16.5946,0.410309,0.224742,0.525773,0.327835,12.7027,6.21622,15.7838,8.86486
100,OX,0,1,0.547521,15.8378,0.13843,0.466942,0.190083,0.508264,3.78378,13.5135,5.56757,14.5405
150,OX,0,1,0.507216,16.4865,0.152577,0.420619,0.383505,0.486598,4.91892,13.0811,10.4324,14.7027
200,OX,0,0,0.510331,14.5405,0.464876,0.113636,0.481405,0.247934,13.0811,3.24324,13.4054,6.86486
250,OX,0,1,0.518595,14.973,0.128099,0.450413,0.225207,0.493802,3.89189,13.6216,5.45946,15.1892
300,OX,0,1,0.530992,16.8108,0.27686,0.378099,0.419421,0.483471,8.75676,12.7568,12.8108,14.1622
350,OX,0,1,0.522727,14.973,0.32438,0.256198,0.452479,0.384298,9.18919,8.10811,12.1081,11.2432
400,OX,0,1,0.530992,15.4054,0.0454545,0.520661,0.152893,0.528926,1.18919,15.5676,4.32432,15.6216
450,OX,0,0,0.539256,16.2703,0.17562,0.427686,0.369835,0.547521,4.64865,13.2432,9.02703,15.9459
500,OX,0,0,0.471074,11.8378,0.413223,0.109504,0.481405,0.289256,10.3243,3.35135,12.1622,6.7027
550,OX,0,1,0.530992,14.3784,0.21281,0.386364,0.291322,0.479339,6.10811,11.4595,7.67568,13.0811
600,OX,0,0,0.53719,15.2432,0.210744,0.411157,0.411157,0.477273,5.56757,11.8919,9.83784,12.973
650,OX,1,1,0.5,15.2973,0.0144628,0.504132,0.0826446,0.5,0.378378,15.4054,2.54054,15.7297
700,OX,1,1,0.0309917,0.648649,0,0.0309917,0.053719,0.0475207,0,0.648649,1.08108,0.972973
750,OX,0,0,0.450413,11.6216,0.0123967,0.454545,0.088843,0.456612,0.216216,11.7297,1.94595,12.0541
800,OX,0,0,0.539256,15.1351,0.530992,0.0578512,0.541322,0.239669,14.8649,1.72973,14.8108,6.43243
850,OX,0,0,0.42562,11.2432,0.0785124,0.382231,0.169421,0.46281,1.35135,10.7568,3.94595,11.8919
900,OX,0,1,0.495868,13.7297,0.504132,0.0289256,0.506198,0.163223,14.0541,0.432432,13.4595,3.67568
950,OX,0,0,0.466942,14.3784,0.0227273,0.471074,0.10124,0.450413,0.486486,14.4324,1.78378,13.8919
1000,OX,0,0,0.53719,16.1622,0.14876,0.442149,0.237603,0.524793,3.94595,13.6757,5.83784,14.8649
1050,OX,0,0,0.336777,8.43243,0.330579,0.0268595,0.345041,0.0578512,8.43243,1.13514,8.75676,1.45946
1100,OX,0,0,0.489669,14.1081,0.154959,0.396694,0.27686,0.427686,4.32432,10.7027,7.40541,10.6486
1150,OX,0,1,0.460744,12.973,0.384298,0.105372,0.469008,0.194215,11.5135,2.48649,12.1081,4.59459
1200,OX,0,0,0.433884,12.3243,0.035124,0.427686,0.0929752,0.456612,1.51351,11.8919,2.37838,11.8919
1250,OX,0,0,0.452479,13.8378,0.252066,0.258264,0.303719,0.382231,7.24324,8.75676,7.94595,11.0811
1300,OX,0,0,0.502066,15.2432,0.409091,0.142562,0.47314,0.216942,12.7568,3.51351,14.8108,5.24324
1350,OX,0,0,0.502066,13.9459,0.384298,0.165289,0.446281,0.307851,10.4324,4.48649,11.6216,7.62162
1400,OX,0,1,0.52686,14.2162,0.309917,0.27686,0.353306,0.440083,8.37838,7.40541,9.78378,10.3784
1450,OX,0,0,0.423554,12.0541,0.144628,0.322314,0.165289,0.359504,4.16216,8.86486,4.16216,10.1622
1500,OX,0,0,0.491736,13.3514,0.268595,0.280992,0.402893,0.363636,7.83784,8.54054,9.2973,9.67568
