iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,0,0.579378,2.59341,0.166939,0.448445,0.25082,0.555738,0.802198,1.96703,1.07692,2.3956
50,OX,0,0,0.57377,2.65934,0.308197,0.301639,0.472906,0.494253,1.36264,1.46154,2.18681,2.20879
100,OX,0,0,0.556465,2.50549,0.0523732,0.538462,0.14239,0.551555,0.241758,2.40659,0.615385,2.41758
150,OX,0,0,0.566502,2.58242,0.197044,0.426929,0.224959,0.494253,0.967033,1.85714,0.978022,2.25275
200,OX,0,0,0.543514,2.48352,0.0952381,0.515599,0.213465,0.513957,0.428571,2.38462,0.978022,2.41758
250,OX,0,0,0.559934,2.51648,0.224959,0.366174,0.412829,0.416118,0.989011,1.65934,1.83516,1.96703
300,OX,0,0,0.522167,2.38462,0.238095,0.328407,0.322368,0.476974,1.10989,1.51648,1.46154,2.15385
350,OX,0,0,0.569787,2.57143,0.0771757,0.566502,0.223317,0.571429,0.384615,2.57143,1.0989,2.58242
400,OX,0,0,0.536946,2.3956,0.293924,0.28243,0.422697,0.351974,1.30769,1.2967,1.9011,1.7033
450,OX,0,0,0.534539,2.53846,0.1875,0.412829,0.291118,0.475329,0.912088,1.86813,1.40659,2.13187
500,OX,0,0,0.588816,2.69231,0.345395,0.292763,0.371711,0.498355,1.56044,1.35165,1.69231,2.24176
550,OX,0,0,0.546053,2.53846,0.375,0.202303,0.452303,0.381579,1.72527,0.934066,1.96703,1.73626
600,OX,1,0,0,0,0,0,0.0674342,0.0674342,0,0,0.263736,0.263736
650,OX,0,0,0.530378,2.42857,0.17734,0.403941,0.310345,0.431856,0.868132,1.78022,1.45055,2.04396
700,OX,0,0,0.539474,2.58242,0.0230263,0.541118,0.0460526,0.539474,0.10989,2.6044,0.21978,2.61538
750,OX,0,0,0.569079,2.58242,0.248355,0.373355,0.337171,0.440789,1.15385,1.68132,1.58242,1.93407
800,OX,0,0,0.495895,2.32967,0.142857,0.402299,0.28243,0.492611,0.681319,1.9011,1.24176,2.20879
850,OX,0,0,0.592775,2.78022,0.111658,0.515599,0.224959,0.561576,0.538462,2.40659,1.04396,2.64835
900,OX,0,0,0.577303,2.68132,0.328947,0.310855,0.432566,0.463816,1.46154,1.50549,1.84615,2.25275
950,OX,0,1,0.543514,2.49451,0.159278,0.444992,0.2578,0.494253,0.758242,2.02198,1.16484,2.18681
1000,OX,0,1,0.553366,2.53846,0.172414,0.417077,0.247947,0.471264,0.747253,1.96703,1.07692,2.17582
1050,OX,0,0,0.573071,2.6044,0.35468,0.275862,0.444992,0.369458,1.63736,1.26374,2,1.58242
1100,OX,0,0,0.560855,2.58242,0.337171,0.309211,0.445724,0.444079,1.52747,1.3956,2.02198,1.96703
1150,OX,0,0,0.596059,2.63736,0.377668,0.284072,0.44335,0.492611,1.67033,1.28571,2.02198,2.25275
1200,OX,0,0,0.559934,2.68132,0.533662,0.100164,0.558292,0.187192,2.56044,0.450549,2.59341,0.912088
1250,OX,0,0,0.52381,2.35165,0.16092,0.418719,0.270936,0.541872,0.692308,1.87912,1.24176,2.46154
1300,OX,0,0,0.539474,2.41758,0.133224,0.453947,0.315789,0.491776,0.615385,2.03297,1.40659,2.1978
1350,OX,0,0,0.574013,2.65934,0.360197,0.274671,0.412829,0.368421,1.63736,1.25275,1.89011,1.75824
1400,OX,0,0,0.567434,2.51648,0.0805921,0.559211,0.190789,0.560855,0.351648,2.48352,0.901099,2.59341
1450,OX,0,0,0.407225,1.83516,0.167488,0.280788,0.284072,0.385878,0.802198,1.23077,1.25275,1.81319
1500,OX,0,0,0.555921,2.48352,0.425987,0.21875,0.552632,0.342105,1.93407,0.923077,2.36264,1.46154
1550,OX,0,0,0.56486,2.53846,0.54844,0.0574713,0.559934,0.279146,2.43956,0.263736,2.47253,1.17582
1600,OX,0,0,0.600329,2.65934,0.0378289,0.59375,0.100329,0.577303,0.153846,2.62637,0.428571,2.6044
1650,OX,0,0,0.511513,2.28571,0.483553,0.100329,0.524671,0.274671,2.14286,0.43956,2.45055,1.20879
1700,OX,0,0,0.4375,2.03297,0.0427632,0.427632,0.121711,0.439145,0.197802,1.98901,0.527473,2.03297
1750,OX,0,0,0.518092,2.28571,0.434211,0.148026,0.504934,0.28125,1.91209,0.637363,2.17582,1.24176
1800,OX,0,0,0.613487,2.81319,0.0164474,0.608553,0.0608553,0.603618,0.0659341,2.8022,0.230769,2.8022
1850,OX,0,0,0.519737,2.31868,0.258224,0.338816,0.375,0.506579,1.18681,1.50549,1.64835,2.31868
1900,OX,0,1,0.542763,2.45055,0.0263158,0.539474,0.03125,0.549342,0.120879,2.41758,0.131868,2.45055
1950,OX,0,0,0.519737,2.36264,0.475329,0.110197,0.529605,0.300987,2.16484,0.483516,2.31868,1.28571
2000,OX,0,0,0.553366,2.48352,0.426929,0.197044,0.544408,0.297697,1.91209,0.89011,2.37363,1.31868
2050,OX,0,0,0.565789,2.49451,0.388158,0.225329,0.508224,0.361842,1.71429,1.01099,2.26374,1.67033
2100,OX,0,0,0.564145,2.53846,0.215461,0.411184,0.347039,0.534539,1,1.87912,1.57143,2.49451
2150,OX,0,0,0.425987,1.97802,0.402961,0.103618,0.467105,0.266447,1.83516,0.483516,2.18681,1.20879
2200,OX,0,1,0.456486,2.07692,0.43514,0.0738916,0.489327,0.198686,2.01099,0.362637,2.24176,0.912088
2250,OX,0,0,0.547697,2.56044,0.483553,0.126645,0.513158,0.180921,2.25275,0.527473,2.3956,0.89011
2300,OX,0,0,0.517241,2.31868,0.261084,0.333333,0.351396,0.453202,1.21978,1.48352,1.6044,2.03297
2350,OX,0,0,0.557566,2.52747,0.472039,0.138158,0.527961,0.213816,2.15385,0.615385,2.54945,0.989011
2400,OX,0,0,0.532895,2.45055,0.0180921,0.532895,0.0953947,0.516447,0.0879121,2.42857,0.417582,2.40659
2450,OX,0,1,0.273026,1.1978,0.03125,0.279605,0.0822368,0.324013,0.131868,1.24176,0.362637,1.43956
2500,OX,0,0,0.524671,2.30769,0.347039,0.217105,0.332237,0.353618,1.54945,0.923077,1.53846,1.57143
2550,OX,0,1,0.559211,2.48352,0.0361842,0.555921,0.105263,0.570724,0.142857,2.48352,0.417582,2.56044
2600,OX,0,0,0.570724,2.52747,0.523026,0.110197,0.5625,0.266447,2.34066,0.450549,2.50549,1.24176
2650,OX,0,0,0.555921,2.51648,0.473684,0.164474,0.569079,0.368421,2.15385,0.725275,2.56044,1.68132
2700,OX,0,0,0.504105,2.27473,0.124795,0.430213,0.210181,0.510673,0.571429,1.91209,0.934066,2.27473
2750,OX,0,1,0.240132,1.0989,0.243421,0.0559211,0.330592,0.159539,1.0989,0.197802,1.51648,0.725275
2800,OX,0,0,0.547697,2.56044,0.342105,0.297697,0.481908,0.449013,1.57143,1.36264,2.26374,2.07692
2850,OX,0,0,0.506579,2.28571,0.134868,0.434211,0.302632,0.486842,0.637363,1.95604,1.40659,2.28571
2900,OX,0,0,0.544408,2.41758,0.365132,0.231908,0.373355,0.378289,1.61538,1.05495,1.74725,1.6044
2950,OX,0,0,0.565789,2.50549,0.383224,0.259868,0.481908,0.297697,1.69231,1.10989,2.12088,1.34066
3000,OX,0,0,0.590461,2.64835,0.203947,0.4375,0.28125,0.53125,0.945055,1.95604,1.24176,2.40659
3050,OX,0,0,0.508224,2.32967,0.0444079,0.506579,0.166118,0.527961,0.21978,2.2967,0.681319,2.32967
3100,OX,0,0,0.489327,2.21978,0.420361,0.106732,0.487685,0.264368,1.92308,0.472527,2.20879,1.24176
3150,OX,0,0,0.592105,2.68132,0.59375,0.0641447,0.600329,0.167763,2.7033,0.252747,2.73626,0.692308
3200,OX,0,0,0.578947,2.57143,0.0411184,0.549342,0.0230263,0.570724,0.186813,2.41758,0.120879,2.52747
3250,OX,0,0,0.583882,2.69231,0.0773026,0.569079,0.141447,0.564145,0.384615,2.56044,0.637363,2.62637
3300,OX,0,0,0.620066,2.89011,0.527961,0.149671,0.564145,0.384868,2.45055,0.692308,2.67033,1.62637
3350,OX,0,0,0.601974,2.61538,0.46875,0.182566,0.496711,0.328947,2.07692,0.791209,2.25275,1.38462
3400,OX,0,0,0.625,2.85714,0.111842,0.569079,0.162829,0.605263,0.505495,2.61538,0.791209,2.81319
3450,OX,0,1,0.478618,2.1978,0.151316,0.396382,0.276316,0.490132,0.736264,1.75824,1.24176,2.27473
3500,OX,0,0,0.574013,2.45055,0.519737,0.0838816,0.559211,0.197368,2.27473,0.318681,2.45055,0.868132
3550,OX,0,1,0.567434,2.51648,0.0296053,0.569079,0.123355,0.578947,0.120879,2.53846,0.582418,2.62637
3600,OX,0,0,0.580592,2.58242,0.105263,0.536184,0.174342,0.578947,0.450549,2.40659,0.758242,2.63736
3650,OX,0,1,0.542763,2.53846,0.0740132,0.539474,0.110197,0.536184,0.362637,2.48352,0.461538,2.49451
3700,OX,0,1,0.476974,2.25275,0.103618,0.417763,0.228618,0.463816,0.461538,2.01099,1.07692,2.17582
3750,OX,0,0,0.560855,2.49451,0.480263,0.180921,0.542763,0.365132,2.15385,0.725275,2.49451,1.64835
3800,OX,0,0,0.523026,2.34066,0.486842,0.0509868,0.514803,0.110197,2.17582,0.230769,2.2967,0.417582
3850,OX,0,0,0.576355,2.57143,0.415435,0.221675,0.458128,0.351396,1.87912,1,2.12088,1.49451
3900,OX,0,1,0.567434,2.59341,0.518092,0.121711,0.490132,0.202303,2.31868,0.549451,2.17582,0.989011
3950,OX,0,0,0.439145,1.97802,0.0707237,0.414474,0.169408,0.46875,0.362637,1.85714,0.769231,2.07692
4000,OX,0,0,0.587171,2.64835,0.365132,0.273026,0.480263,0.419408,1.7033,1.17582,2.15385,1.92308
4050,OX,0,0,0.564145,2.63736,0.269737,0.342105,0.384868,0.496711,1.27473,1.61538,1.72527,2.21978
4100,OX,0,0,0.570724,2.40659,0.320724,0.358553,0.391447,0.463816,1.36264,1.50549,1.7033,2.03297
4150,OX,0,0,0.539474,2.46154,0.164474,0.419408,0.205592,0.518092,0.78022,1.82418,0.901099,2.23077
4200,OX,0,0,0.475329,2.08791,0.212171,0.3125,0.245066,0.4375,1,1.2967,1.04396,1.85714
4250,OX,0,1,0.578947,2.56044,0.289474,0.363487,0.371711,0.449013,1.2967,1.58242,1.64835,1.93407
4300,OX,0,0,0.136513,0.615385,0.0756579,0.0986842,0.175987,0.167763,0.340659,0.450549,0.802198,0.736264
4350,OX,0,1,0.546053,2.38462,0.46875,0.157895,0.534539,0.300987,2.04396,0.637363,2.40659,1.37363
4400,OX,0,1,0.565789,2.57143,0.0657895,0.554276,0.144737,0.575658,0.318681,2.54945,0.648352,2.65934
4450,OX,0,0,0.546053,2.43956,0.430921,0.152961,0.486842,0.256579,1.93407,0.67033,2.17582,1.16484
4500,OX,0,0,0.501645,2.31868,0.205592,0.378289,0.274671,0.467105,0.956044,1.7033,1.26374,2.1978
4550,OX,0,0,0.549342,2.41758,0.304276,0.284539,0.379934,0.340461,1.26374,1.2967,1.64835,1.57143
4600,OX,0,0,0.161184,0.615385,0,0.161184,0,0.161184,0,0.615385,0,0.615385
4650,OX,0,1,0.391447,1.68132,0.371711,0.0345395,0.368421,0.123355,1.65934,0.120879,1.62637,0.516484
4700,OX,0,0,0.577303,2.67033,0.521382,0.134868,0.555921,0.332237,2.42857,0.648352,2.63736,1.48352
4750,OX,0,0,0.532895,2.34066,0.539474,0.0444079,0.523026,0.202303,2.35165,0.197802,2.2967,0.934066
4800,OX,0,0,0.466338,2.16484,0.425287,0.090312,0.425287,0.211823,2.01099,0.450549,1.97802,0.967033
4850,OX,0,0,0.574013,2.6044,0.208882,0.447368,0.319079,0.501645,0.989011,2,1.38462,2.26374
4900,OX,0,1,0.598684,2.72527,0.481908,0.172697,0.495066,0.296053,2.21978,0.747253,2.23077,1.27473
4950,OX,0,0,0.473684,2.02198,0.384868,0.141447,0.488487,0.263158,1.63736,0.626374,2.1978,1.15385
5000,OX,0,0,0.200658,0.912088,0.0361842,0.182566,0.129934,0.233553,0.164835,0.835165,0.571429,1.05495
5050,OX,0,0,0.537829,2.36264,0.319079,0.258224,0.404605,0.356908,1.38462,1.17582,1.73626,1.56044
5100,OX,0,0,0.499179,2.20879,0.126437,0.43514,0.223317,0.461412,0.571429,1.91209,1.01099,2.13187
5150,OX,0,0,0.507389,2.35165,0.0344828,0.513957,0.149425,0.500821,0.142857,2.36264,0.758242,2.2967
5200,OX,0,0,0.220395,0.956044,0.205592,0.0164474,0.203947,0.0279605,0.912088,0.0549451,0.912088,0.0989011
5250,OX,1,1,0.03125,0.142857,0.03125,0,0.03125,0,0.142857,0,0.142857,0
5300,OX,0,0,0.177632,0.747253,0.111842,0.0838816,0.253289,0.248355,0.494505,0.406593,1.10989,1.02198
5350,OX,0,0,0.490969,2.15385,0.154351,0.410509,0.297209,0.509031,0.747253,1.74725,1.3956,2.25275
5400,OX,0,0,0.0328947,0.120879,0.0378289,0.0164474,0.146382,0.138158,0.153846,0.043956,0.615385,0.571429
5450,OX,0,1,0.532895,2.34066,0.0378289,0.532895,0.113487,0.552632,0.175824,2.32967,0.527473,2.40659
