iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,GLOX,0,0,0.514493,2.40936,0.248188,0.29529,0.302536,0.309783,1.15789,1.40351,1.46199,1.40351
50,GLOX,0,0,0.423913,1.96491,0.195652,0.26087,0.235507,0.273551,0.842105,1.26316,1.08772,1.32164
100,GLOX,0,0,0.53176,2.47953,0.283122,0.284936,0.290381,0.290381,1.26316,1.39181,1.32164,1.36842
150,GLOX,0,0,0.441016,2,0.176044,0.295826,0.225455,0.349091,0.830409,1.32164,1.08772,1.54386
200,GLOX,1,0,0.407609,1.88304,0.196007,0.219601,0.186933,0.221416,0.935673,0.959064,0.912281,0.97076
250,GLOX,0,0,0.285455,1.29825,0.0781818,0.221818,0.0927273,0.258182,0.315789,1.05263,0.362573,1.19298
300,GLOX,0,0,0.46098,2.16374,0.217786,0.268603,0.252727,0.285455,0.923977,1.32164,1.09942,1.36842
350,GLOX,0,1,0.456364,2.04678,0.238182,0.24,0.247273,0.28,1.12281,1.11111,1.07602,1.25146
400,GLOX,0,0,0.461818,2.11696,0.216364,0.267273,0.292727,0.256364,0.982456,1.20468,1.4152,1.23977
450,GLOX,0,0,0.5,2.26901,0.247273,0.287273,0.267273,0.347273,1.18129,1.28655,1.25146,1.55556
500,GLOX,0,0,0.452727,2.14035,0.227273,0.278182,0.287273,0.307273,1.02924,1.25146,1.33333,1.38012
550,GLOX,0,0,0.458182,2.11696,0.234545,0.256364,0.256364,0.265455,1.04094,1.20468,1.15789,1.28655
600,GLOX,0,0,0.492727,2.2807,0.247273,0.258182,0.289091,0.303636,1.1462,1.16959,1.33333,1.4386
650,GLOX,0,0,0.454545,2.10526,0.212727,0.285455,0.24,0.329091,1.00585,1.27485,1.1462,1.46199
700,GLOX,0,0,0.412727,1.80117,0.183636,0.258182,0.194545,0.270909,0.77193,1.1345,0.877193,1.21637
750,GLOX,0,0,0.396364,1.73099,0.187273,0.241818,0.2,0.261818,0.842105,1.02924,0.982456,1.1462
800,GLOX,0,0,0.414545,1.94152,0.2,0.252727,0.241818,0.270909,0.947368,1.1462,1.18129,1.27485
850,GLOX,0,0,0.46,2.10526,0.221818,0.258182,0.250909,0.283636,1.04094,1.1345,1.19298,1.25146
900,GLOX,0,0,0.455535,2.11696,0.201452,0.274047,0.210526,0.295826,0.935673,1.25146,1.00585,1.35673
950,GLOX,0,0,0.469091,2.22222,0.234545,0.258182,0.26776,0.311475,1.12281,1.20468,1.26316,1.4152
1000,GLOX,0,1,0.430127,1.95322,0.199637,0.23775,0.22686,0.254083,0.912281,1.09942,1.02924,1.20468
1050,GLOX,0,0,0.402904,2,0.210526,0.215971,0.238182,0.256364,0.994152,1.09942,1.15789,1.29825
1100,GLOX,0,1,0.409091,1.91813,0.190909,0.24,0.212727,0.230909,0.830409,1.11111,0.923977,1.12281
1150,GLOX,0,0,0.383636,1.75439,0.145455,0.267273,0.185455,0.287273,0.631579,1.26316,0.853801,1.38012
1200,GLOX,0,0,0.409091,1.88304,0.218182,0.210909,0.258182,0.278182,0.982456,0.982456,1.16959,1.33333
1250,GLOX,0,0,0.472727,2.10526,0.238182,0.269091,0.307273,0.26,1.04094,1.18129,1.36842,1.21637
1300,GLOX,0,0,0.349091,1.57895,0.121818,0.252727,0.167273,0.296364,0.584795,1.1462,0.818713,1.4386
1350,GLOX,0,0,0.412727,1.83626,0.187273,0.245455,0.261818,0.265455,0.760234,1.15789,1.12281,1.23977
1400,GLOX,0,0,0.48,2.24561,0.241818,0.269091,0.23133,0.285974,1.12281,1.20468,1.1345,1.30994
1450,GLOX,0,0,0.487273,2.2807,0.250909,0.263636,0.298182,0.281818,1.16959,1.22807,1.4386,1.33333
1500,GLOX,0,0,0.389091,1.77778,0.16,0.254545,0.247273,0.323636,0.71345,1.11111,1.11111,1.35673
1550,GLOX,0,0,0.438182,2.0117,0.172727,0.278182,0.227273,0.267273,0.865497,1.19298,1.11111,1.22807
1600,GLOX,1,1,0.476449,2.18713,0.226449,0.257246,0.272232,0.266788,1.06433,1.18129,1.27485,1.26316
