iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,AOX,0,1,0.503497,20.8148,0.463869,0.0862471,0.524476,0.27972,19.6296,3.18519,20.0741,11.1111
50,AOX,0,1,0.48951,19.7037,0.191142,0.333333,0.240093,0.459207,8.2963,13.2593,8.88889,17.9259
100,AOX,0,1,0.456876,17.1111,0.284382,0.226107,0.344988,0.25641,11.4815,8,13.1852,8.88889
150,AOX,0,1,0.433566,16.0741,0.277389,0.219114,0.351981,0.405594,9.77778,7.85185,14,13.8519
200,AOX,0,1,0.496503,20.4444,0.293706,0.258741,0.410256,0.391608,12.963,9.11111,15.037,14.6667
250,AOX,0,1,0.4662,21.7037,0.216783,0.324009,0.382284,0.438228,10,14.4444,14.963,17.1852
300,AOX,0,1,0.456876,17.9259,0.0559441,0.440559,0.277389,0.435897,2.66667,18.5185,7.85185,16.8889
350,AOX,0,1,0.475524,19.9259,0.132867,0.391608,0.207459,0.435897,5.62963,15.3333,6.22222,18
400,AOX,0,1,0.44289,16.963,0.235431,0.272727,0.314685,0.337995,10.2963,11.1852,13.6296,12.5926
450,AOX,0,0,0.468531,19.037,0.202797,0.314685,0.319347,0.424242,7.55556,12.4444,9.40741,16.4444
500,AOX,0,0,0.508159,21.6296,0.48951,0.044289,0.497664,0.133178,20,1.40741,20,3.25926
550,AOX,0,0,0.459207,16.7407,0.342657,0.149184,0.382284,0.293706,12.963,5.7037,13.7778,9.40741
600,AOX,0,0,0.451991,18.6667,0.386946,0.13986,0.445221,0.310023,15.4815,7.18519,17.1111,11.2593
650,AOX,0,0,0.433566,19.5556,0.300699,0.18648,0.392523,0.264019,13.8519,8.96296,17.4815,9.40741
700,AOX,0,0,0.470862,18.2963,0.004662,0.470862,0.188811,0.438228,0.148148,18.2963,3.85185,17.9259
750,AOX,0,0,0.459207,17.037,0.305361,0.202797,0.363636,0.27972,10.2222,7.62963,11.5556,9.92593
800,AOX,0,0,0.415888,15.1111,0.356643,0.11655,0.403263,0.142191,12.8889,3.33333,15.1111,4.88889
850,AOX,0,0,0.496503,20.1481,0.456876,0.0745921,0.503497,0.177156,18.963,3.18519,19.9259,4.88889
900,AOX,0,0,0.368298,15.8519,0.198135,0.242424,0.337995,0.379953,11.037,9.25926,13.7778,12.2963
950,AOX,0,0,0.484848,16.0741,0.249417,0.293706,0.400932,0.405594,10.6667,12,13.1852,13.037
1000,AOX,0,0,0.487179,19.6296,0.436916,0.102804,0.462617,0.240654,18.7407,5.85185,19.7037,10.0741
1050,AOX,0,0,0.398601,16,0.254079,0.174825,0.331002,0.286713,9.18519,8.37037,11.5556,11.1852
1100,AOX,0,0,0.398601,14.8889,0.102564,0.321678,0.165501,0.403263,3.11111,13.037,3.92593,14.1481
1150,AOX,0,0,0.333333,10.6667,0.135198,0.247086,0.221445,0.305361,4.37037,7.40741,7.55556,8.88889
1200,AOX,0,0,0.371495,13.4815,0.261072,0.156177,0.317016,0.179487,8,6.88889,12.2222,8.59259
1250,AOX,0,0,0.417249,15.3333,0.216783,0.265734,0.291375,0.344988,8.88889,11.1852,10.8148,14.0741
1300,AOX,0,1,0.365967,11.8519,0.0512821,0.354312,0.0745921,0.358974,1.40741,11.9259,2.44444,11.7778
1350,AOX,0,0,0.300699,10,0.16317,0.188811,0.2331,0.240093,7.03704,5.11111,8.88889,6.96296
1400,AOX,0,0,0.317016,12.2222,0.048951,0.291375,0.0955711,0.284382,2.2963,10.2963,3.18519,10.2222
1450,AOX,0,0,0.370629,13.7778,0.365967,0.0512821,0.328671,0.144522,13.037,2.51852,11.8519,3.77778
1500,AOX,1,0,0.407925,14.8889,0.02331,0.389277,0.041958,0.391608,0.37037,14.5185,2.14815,14.4444
1550,AOX,0,0,0.370629,13.037,0.191142,0.2331,0.284382,0.270396,7.03704,8,8.37037,8.2963
1600,AOX,0,0,0.453271,15.9259,0.109557,0.400932,0.214452,0.433566,3.33333,13.9259,5.85185,14.963
1650,AOX,0,0,0.502336,17.5556,0.337995,0.230769,0.428904,0.312354,11.037,8.81481,15.9259,11.6296
1700,AOX,0,0,0.337995,11.6296,0.039627,0.321678,0.118881,0.314685,2,11.4074,3.33333,11.3333
1750,AOX,0,1,0.331002,9.7037,0.293706,0.0885781,0.305361,0.130536,9.77778,3.03704,8.88889,3.40741
1800,AOX,0,0,0.221445,4.59259,0.137529,0.114219,0.167832,0.20979,2.96296,2.51852,4,5.33333
