iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PL,0,1,0.631799,14.2439,0.332636,0.497908,0.570231,0.622642,5.17073,12.8293,11.1707,14.3415
50,PL,0,0,0.63522,14.5854,0.333333,0.503145,0.572327,0.631027,5.36585,12.6341,11.9512,14.7805
100,PL,0,0,0.647799,14.9756,0.400419,0.51153,0.557652,0.656184,6.04878,12.3902,11.561,14.5854
150,PL,0,0,0.595388,14,0.343816,0.48218,0.57113,0.598326,5.41463,13.1707,12.3902,13.6098
200,PL,0,1,0.618449,14.4878,0.308176,0.503145,0.542977,0.626834,5.12195,13.2683,11.8537,13.561
250,PL,0,0,0.622642,14.5854,0.36478,0.477987,0.54717,0.597484,5.07317,12.6829,11.122,13.0732
300,PL,0,0,0.587002,13.6585,0.297694,0.486373,0.519916,0.574423,4.19512,12.2927,10.6341,12.7317
350,PL,0,0,0.668763,14.7805,0.345912,0.551363,0.582809,0.645702,5.21951,12.6341,12.5366,14.2927
400,PL,0,0,0.639413,14.3902,0.337526,0.536688,0.51153,0.614256,4.43902,12.3415,10.7805,13.7561
450,PL,0,0,0.614256,14.3902,0.354298,0.492662,0.522013,0.637317,5.60976,12.7805,10.1463,14.0488
500,PL,0,1,0.624738,14.0976,0.32914,0.557652,0.538784,0.595388,4.63415,13.4634,11.9512,13.8049
550,PL,0,0,0.628931,13.2683,0.339623,0.503145,0.599581,0.570231,4.92683,11.3171,12.0488,13.1707
600,PL,0,0,0.582809,12.3902,0.316562,0.477987,0.475891,0.587002,4.4878,10.2439,11.5122,12.9268
650,PL,0,1,0.643606,13.6098,0.354298,0.507338,0.587866,0.594142,4.82927,11.8049,13.8537,13.5122
700,PL,0,0,0.63522,14.6341,0.339623,0.522013,0.572327,0.626834,5.26829,13.3659,11.9024,15.6098
750,PL,0,0,0.637317,14.3415,0.366876,0.475891,0.540881,0.603774,4.87805,11.7073,10.2439,13.9024
800,PL,0,1,0.633124,14.0488,0.383648,0.545073,0.610063,0.578616,5.46341,12,12.9268,13.2683
850,PL,0,0,0.614256,14.0976,0.343816,0.471698,0.578616,0.626834,5.41463,11.9024,12.0976,13.6098
900,PL,0,0,0.622642,14.4878,0.341719,0.507338,0.551363,0.647799,5.70732,13.122,12.0976,15.122
950,PL,0,0,0.589099,13.7561,0.310273,0.48847,0.553459,0.610063,4.92683,11.9512,11.7561,13.2195
1000,PL,0,0,0.637317,14.3902,0.385744,0.513627,0.572327,0.614256,5.17073,12.878,10.5366,13.9512
1050,PL,0,0,0.643606,13.6098,0.287212,0.528302,0.574423,0.622642,4.2439,12.0976,11.3171,13.5122
1100,PL,0,1,0.654088,13.8537,0.356394,0.54717,0.578616,0.628931,4.78049,12.878,12.4878,14.3902
1150,PL,0,1,0.60587,12.7805,0.366876,0.490566,0.603774,0.597484,4.63415,11.0732,14.1951,12.9268
1200,PL,0,0,0.563941,13.0244,0.308176,0.45283,0.515723,0.572327,4.58537,10.7317,9.85366,12.878
1250,PL,0,0,0.599581,13.122,0.32914,0.465409,0.496855,0.601677,4.58537,10.6341,9.60976,12.7805
1300,PL,0,0,0.465409,9.12195,0.301887,0.341719,0.490566,0.498952,3.90244,6.63415,8.58537,9.31707
